pdf_page_index	text
11	Theorem 1. Let Assumptions 1, 2, 3 and 6 hold. (i) If Assumption 4 holds, then, for all g and t such that g ∈ Gδ , t ∈ {2, . . . T − δ} and t ≥ g − δ, nev nev nev AT T (g, t) = AT Tipw (g, t; δ) = AT Tor (g, t; δ) = AT Tdr (g, t; δ) . (ii) If Assumption 5 holds, then, for all g and t such that g ∈ Gδ , t ∈ {2, . . . T − δ} and g−δ ≤ t < ḡ−δ, ny ny ny AT T (g, t) = AT Tipw (g, t; δ) = AT Tor (g, t; δ) = AT Tdr (g, t; δ) . Theorem 1 is the first main result of this paper. It provides powerful identification results that extend the DiD identification results based on the outcome regression approach of Heckman et al. (1997, 1998), the IPW approach of Abadie (2005), and the DR approach of Sant’Anna and Zhao (2020) to the multiple-periods, multiple groups setup. In other words, Theorem 1 says that, from an identification point of view, one can recover the AT T (g, t)’s by exploiting different parts of the data generating process: the OR approach only relies on modeling the conditional expectation of the outcome evolution for the comparison groups, the IPW approach relies on modeling the conditional probability of being in group g, whereas the DR approach exploits both OR and IPW components. In order to extend the results of Heckman et al. (1997, 1998), Abadie (2005), and Sant’Anna and Zhao (2020) to the multiple groups, multiple periods framework, we have to address two different challenges: one associated with an appropriate reference time period and one associated with an appropriate comparison group. Theorem 1 highlights how a solution to these challenges is directly connected to the limited anticipation and the conditional parallel trends assumptions. More specifically, Theorem 1 says that we can use the time period t = g − δ − 1 as an appropriate reference time period under Assumption 3 and either Assumption 4 or 5. This is the most recent time period when untreated potential outcomes are observed for units in group g. Interestingly, the more treatment anticipation is allowed (i.e., the higher δ is), the further back in time one needs to go.9 Theorem 1 also suggests that the choice of comparison group is directly tied to the conditional parallel trends assumption one makes: under Assumption 4, one can use “never treated” units as a fixed comparison group for all “eventually treated” units; whereas, under Assumption 5, one can use the “not-yet-treated by time t + δ” units as a valid comparison group for those who are first treated at time g. In this latter case, Theorem 1 also highlights that when all units eventually gets treated (ḡ < ∞), one is only able to identify the AT T (g, t)’s for time periods before the last treated group “effectively” starts their treatment, i.e., t < ḡ − δ. In this case, one can not identify the AT T (g, t) for the last treated cohort, too. Finally, we note that when pre-treatment covariates play no role in identification (i.e., Assumptions 3, 4, and 5 hold unconditionally on X), (2.2)-(2.4) collapse to nev AT Tunc (g, t; δ) = E[Yt − Yg−δ−1 |Gg = 1] − E[Yt − Yg−δ−1 |C = 1], (2.8) and (2.5)-(2.7) collapse to ny AT Tunc (g, t; δ) = E[Yt − Yg−δ−1 |Gg = 1] − E[Yt − Yg−δ−1 |Dt+δ = 0]. (2.9) 9 As mentioned in Remark 1, as one allows δ to increase, Assumptions 4 and 5 becomes more restrictive. 11
12	These expressions for AT T (g, t) clearly resemble the one for AT T in the canonical two-periods and two- groups case. As in that case, the average effect of participating in the treatment for units in group g is identified by taking the path of outcomes (i.e., the change in outcomes between the most recent period before they were affected by the treatment and the current period) actually experienced by that group and adjusting it by the path of outcomes experienced by a comparison group. Under the parallel trends assumption, this latter path is the path of outcomes that units in group g would have experienced if they had not participated in the treatment. Remark 3. From (2.8) one can see that when Assumptions 3 and 4 hold unconditionally and there is no-anticipation, the AT T (g, t) parameter can be obtained by first subsetting the data to only contain observations at time t and g − 1, from units with either Gg = 1 or C = 1, and then, using only the observations of this subset, running the (population) linear regression Y = α1g,t + α2g,t · Gg + α3g,t · 1 {T = t} + β g,t · (Gg × 1 {T = t}) + g,t . (2.10) It is then easy to verify that β g,t = AT T (g, t). Note that one would need to consider different partitions of the data to characterize different AT T (g, t) in terms of regression parameters. Alternatively, one could use the interacted two-way fixed effects regression proposed by Sun and Abraham (2020). Remark 4. When covariates are available, the β̃ g,t coefficient of the population linear regression Y = α̃1g,t + α̃2g,t · Gg + α̃3g,t · 1 {T = t} + β̃ g,t · (Gg × 1 {T = t}) + γ̃ · X + ˜g,t that uses the same subset of data as in Remark 3 is, in general, not equal to AT T (g, t) unless one is willing to assume (i) homogeneous (in X) treatment effects, i.e., E[Yt (g) − Yt (0)|Gg = 1, X] = E[Yt (g) − Yt (0)|Gg = 1] a.s., and (ii) rule-out covariate-specific trends, i.e., for E [Yt − Yt−1 |X, G] = E[Yt − Yt−1 |G] a.s. for all groups and time periods; see, e.g., Sloczyński (2018) for a related discussion. The characteri- zations of AT T (g, t) discussed in Theorem 1 do not rely on these restrictive conditions. Remark 5. Although the IPW, OR, and DR based estimands presented in Theorem 1 are identical from an identification standpoint, this is not the case when one wants to estimate and make inference about the AT T (g, t). As we discuss in Section 4, DiD estimators based on the DR estimands (2.4) and (2.7) usually enjoy additional robustness against model-misspecifications when compared to the IPW and OR estimands. Remark 6. Theorem 1 suggests that we can identify AT T (g, t) only for groups in Gδ ⊆ G which can involve dropping some “early treated” groups due to anticipation effects. When δ = 0, i.e. when there is no anticipation, Gδ = G. Theorem 1 also suggests that we can identify AT T (g, t) only until t = T − δ because of potential treatment anticipation behavior. In applications where some units are known to never participate in the treatment (including periods after time period T ), however, we can identify AT T (g, t) up to t = T by using these units as a valid comparison group for all time periods t = T − δ + 1, . . . , T , provided that an appropriate parallel trends assumption is satisfied. Remark 7. From Theorem 1 it is clear that pre-treatment covariates play a prominent role in our anal- ysis. Importantly, Assumptions 4 and 5 suggest that researchers should include pre-treatment covariates 12
13	that are potentially associated with the outcome evolution of Y (0) during post-treatment periods. We ex- plicitly rule out incorporating post-treatment covariates as they can potentially be affected by the treatment; see, e.g., Wooldridge (2005b), for a related discussion under the unconfoundedness setup. 3 Summarizing Group-Time Average Treatment Effects The previous section shows that we can identify the AT T (g, t)’s by restricting treatment anticipation behavior and imposing a conditional parallel trends assumption. In many applications, the AT T (g, t)’s can be the ultimate causal parameters of interest. They can be used to highlight treatment effect hetero- geneity across different groups g, at different points in time t, and across different lengths of treatment exposure, e = t − g. In other situations, however, researchers may want to combine these different AT T (g, t)’s to form more aggregated causal parameters. For instance, if the number of groups and time periods is relatively large, it may be challenging to interpret many group-time average treatment effects. In this section, we consider different aggregation schemes for the AT T (g, t)’s that allow researchers to form a variety of summary measures of the causal effects of a given policy. Our aggregation schemes are of the form T XX θ= w (g, t) · AT T (g, t), (3.1) g∈G t=2 where w (g, t) are carefully-chosen (known or estimable) weighting functions specified by the researcher such that θ can be used to address a well-posed empirical/policy question. Difference choices of w (g, t) allows researchers to highlight different types of treatment effect heterogeneity. We pay particular at- tention to aggregations that result in a single overall treatment effect summary parameter as well as to aggregations related to understanding dynamic effects as is commonly done in event-study analysis. Of course, many other aggregated parameters of the type (3.1) can be easily constructed following our frame- work. We illustrate this point by also summarizing heterogeneity with respect to group or by calendar time. Before proceeding with the discussion on how to construct these different aggregated parameters, it is worth revisiting the two most popular treatment effect summary measures used by practitioners in DiD setups. These are based on the “static” and “dynamic” two-way fixed effects (TWFE) linear regression specifications Yi,t = αt + αg + βDi,t + i,t , (3.2) −2 X L X Yi,t = αt + αg + e δeanticip · Di,t + e βe · Di,t + vi,t , (3.3) e=−K e=0 respectively, where αt is a time fixed effect, αg is a group fixed effect, i,t and vi,t are error terms, e = 1 {t − G = e} is an an indicator for unit i being e periods away from initial treatment at time Di,t i t, and K and L are positive constants. The parameter of interest in the static TWFE specification is β, which, in applications, is typically interpreted as an overall effect of participating in the treatment across groups and time periods. In the dynamic TWFE specification, practitioners usually focus on the βe , e ≥ 0, and these parameters are typically interpreted as measuring the effect of participating in the 13
14	treatment at different lengths of exposure to the treatment. Despite the popularity of these specifications, recent research has shown that one must be very careful in attaching a causal interpretation to these aggregated parameters. For instance, Borusyak and Jaravel (2017), Goodman-Bacon (2019), de Chaisemartin and D’Haultfœuille (2020), and Athey and Imbens (2018) have shown that, in general, β recovers a weighted average of some underlying treatment effect parameters but some of the weights on these parameters can be negative. This can potentially lead to particularly problematic cases such as the effect of the treatment being positive for all units, but the TWFE estimation resulting in estimates of β that are negative. Even in cases where the weights are not negative, the weights on underlying treatment effect parameters are entirely driven by the TWFE estimation strategy and are sensitive to the size of each group, the timing of treatment, and the total number of time periods (see Theorem 1 in Goodman-Bacon (2019)). The results in this section can be used in exactly the same setup to identify a single interpretable average treatment effect parameter and, thus, provide a way to circumvent the issues with the more common approach. As discussed by Goodman-Bacon (2019), the “negative weight problem” associated with β arises when treatment effects evolve over time. Thus, one may wonder if such problems would still be present when considering more general, dynamic specifications such as (3.3). Sun and Abraham (2020) shows that this is still the case as the βe0 s associated with (3.3) do not recover easy-to-interpret causal parameters and still generally suffer from the same sorts of “negative weighting problems.” In contrast to this, we provide a simple way to directly aggregate our group-time average treatment effects into average treatment effects across different lengths of exposure to the treatment. 3.1 Aggregations to Highlight Treatment Effect Heterogeneity Next, we discuss several partial aggregations of the group-time average treatment effects in order to sum- marize different dimensions of treatment effect heterogeneity. Although there are additional possibilities, we focus our discussion below on how to answer three particular questions: (a) How does the effect of participating in the treatment vary with length of exposure to the treatment? (b) Do groups that are treated earlier have, on average, higher/lower average treatment effects than groups that are treated later? (c) What is the cumulative average treatment effect of the policy across all groups until some particular point in time? Throughout this section, to avoid notation clutter, we assume that units do not anticipate treatment, i.e., we consider the case where Assumption 3 holds with δ = 0. We also assume that a “never treated” group is available. 3.1.1 How do average treatment effects vary with length of exposure to the treatment? One of the most popular questions that arises in DiD setups with multiple time periods concerns treatment effect dynamics: How does the effect of participating in the treatment vary with length of exposure to the treatment? For instance, do average treatment effects increase/decrease with elapsed treatment time? Indeed, answering this type of question is often the main motivation for using the event study regression in (3.3), though, as we mentioned above, that sort of regression may not be suitable for such a task. In this section, we propose an aggregation scheme that is suitable to highlight treatment effect heterogeneity with respect to length of exposure to the treatment that does not suffer from the drawbacks associated 14
15	Table 1: Weights on AT T (g, t) for Aggregated Parameters Parameter w(g, t) θes (e) wees (g, t) = 1{g + e ≤ T }1{t − g = e}P (G = g|G + e ≤ T ) bal θes (e, e0 ) wees,bal (g, t) = 1{g + e0 ≤ T }1{t − g = e}P (G = g|G + e0 ≤ T ) θsel (g̃) wg̃s (g, t) = 1{t ≥ g}1 {g = g̃}/ (T − g + 1) wt̃c (g, t) = 1{t ≥ g}1 t = t̃ P (G = g|G ≤ t)  θc (t̃) θccumu (t̃) wt̃c,cumu (g, t) = 1{t ≥ g}1 t ≤ t̃ P (G = g|G ≤ t)  O O (g, t) = 1{t ≥ g}P (G = g|G ≤ T )/ g∈G Tt=2 1{t ≥ g}P (G = g|G ≤ T ) P P θW wW O O θsel wsel (g, t) = 1{t ≥ g}P (G = g|G ≤ T )/ (T − g + 1) Notes: This table provides expressions for the weights on each AT T (g, t) (as in Equation 3.1) for each parameter discussed in this section. In all cases except for θccumu (t̃), the weights are all non-negative and sum to one. For θccumu (t̃), the  weights are all non-negative but sum up to t̃ − 1 (rather than one), but this is just a reflection of θccumu t̃ being a cumulative treatment effect measure. with the event study regression in (3.3). Let e denote event-time, i.e., e = t − g denotes the time elapsed since treatment was adopted. Recall that G denotes the time period that a unit is first treated. Thus, a way to aggregate the AT T (g, t)’s to highlight treatment effect heterogeneity with respect to e is X θes (e) = 1{g + e ≤ T }P (G = g|G + e ≤ T )AT T (g, g + e). (3.4) g∈G This is the average effect of participating in the treatment e time periods after the treatment was adopted across all groups that are ever observed to have participated in the treatment for exactly e time periods. Here, the “on impact” average effect of participating in the treatment occurs for e = 0. θes (e) is the natural target for event study regressions that are common in applied work, though it completely avoids the pitfalls associated with the dynamic TWFE specification in (3.3).10 In event study regressions, it is common to plot βe across different values of e and to interpret differences as being due to treatment effect dynamics. Similarly, one can plot θes (e) across different e’s to better understand treatment effect dynamics. When doing so, it is important to be aware that these comparisons may include compositional changes that can complicate the interpretation of these parameters (note that the same complications arise for event study regressions as well). To see this, for 10 Many of the parameters in this section involve expressions that have similar components as the one for θes (e) in (3.4), and it is worth mentioning a few extra details for this case that are common to the other expressions below. The term involving the indicator function, 1{g + e ≤ T }, limits consideration to identified group-time average treatment effects. The summation over groups with group specific weights, in this case given by P (G = g|G + e ≤ T ), calculates an average, weighted by group size, of AT T (g, t)’s that are involved in a particular aggregation. In addition, it is straightforward to show that θes (e) can be written in the form of θ in Equation (3.1). Throughout this section, we have written each parameter of interest in its most intuitive form. Weights for each parameter in this section corresponding to the form of the weights in Equation (3.1) are provided in Table 1. 15
16	0 ≤ e1 < e2 ≤ T − 2, consider the difference between θes (e2 ) and θes (e1 ) which is given by X θes (e2 ) − θes (e1 ) = 1{g + e1 ≤ T }P (G = g|G + e1 ≤ T )(AT T (g, g + e2 ) − AT T (g, g + e1 )) (3.5) | {z } g∈G dynamic effect for group g X + 1{g + e2 ≤ T }(P (G = g|G + e2 ≤ T ) − P (G = g|G + e1 ≤ T ))AT T (g, g + e2 ) | {z } g∈G differences in weights X − 1{T − e2 < g ≤ T − e1 }P (G = g|G + e1 ≤ T )AT T (g, g + e2 ). | {z } g∈G different composition of groups From the above decomposition it becomes clear that comparing θes (e) at two different values of e provides a weighted average of the dynamic effect of participating in the treatment – the first component on the right-hand side of (3.5) – plus two extra undesirable terms. Both of these undesirable terms are due to different compositions of groups at different event times.11 The first term arises because the weights at each length of exposure differ due to the changing composition of groups at each event time. The second term comes directly from different compositions of groups at each length of exposure. These two additional terms may prevent one from interpreting the differences in θes (e) across different values of e as being actual dynamic effects of participating in the treatment unless one is willing to impose that AT T (g, g + e) does not vary with g for any e ≥ 0; i.e., that dynamic effects are common across groups.12 However, this sort of homogeneity condition may be deemed too strong in many applications. A simple alternative causal parameter that can be used to highlight treatment effect dynamics with respect to length of exposure to the treatment and does not suffer from the issue of compositional changes highlighted in (3.5) arises from “balancing” the groups with respect to event time, i.e., to only aggregate the AT T (g, t)’s for a fixed set of groups that are exposed to the treatment for at least some particular number of time periods and thereby circumvent the issue of compositional changes across different values of e. In particular, for some event time e0 with 0 ≤ e ≤ e0 ≤ T − 2, let X bal θes (e; e0 ) = 1{g + e0 ≤ T }AT T (g, g + e)P (G = g|G + e0 ≤ T ). (3.6) g∈G bal (e; e0 ) is very similar to θ (e) except that it calculates the average group- Notice that the definition of θes es time average treatment effect for units whose event time is equal to e and who are observed to participate in the treatment for at least e0 periods. In this case, since the composition of groups is the same across bal (e; e0 ) across all values of e, the additional terms in (3.5) do not show up at all and differences in θes different values of e cannot be due to differences in the composition of groups at different values of e. As an example, when one is interested in analyzing the evolution of treatment effects up to 5 periods after treatment was implemented, one can set e0 = 5 and, this way, the same groups of units will be used when bal (0; 5), θ bal (1; 5), . . . , θ bal (5; 5). computing θes es es The price one pays for “balancing” the groups with respect to event time is that fewer groups are used to compute these event-study-type estimands, which can lead to less informative inference. Thus, in 11 The composition changes mentioned here arise due to the staggered adoption of the treatment. For example, when T = 3, groups 2 and 3 both show up in the expression for θes (0), but only group 2 shows up in the expression for θes (1). 12 If AT T (g, g + e) does not vary with g for any e ≥ 0, it is straightforward to show that the last two terms of (3.5) sum up to 0. 16
17	bal practice, one should consider this “robustness” versus “efficiency” trade-off when choosing between θes and θes . bal (e; e0 ) closely resembles the empirical practice of only reporting event-study- Remark 8. We note that θes type coefficients for the event periods that do not suffer from compositional changes, see, e.g., McCrary (2007) and Bailey and Goodman-Bacon (2015). An important caveat is that our proposed event-study-type bal (e; e0 ) are not based on dynamic TWFE specifications akin to (3.3), and therefore bypass estimands θes the pitfalls associated with (3.3) highlighted by Sun and Abraham (2020). 3.1.2 How do average treatment effects vary across groups? It is also straightforward to aggregate our group-time average treatment effects to understand hetero- geneity in the effect of participating in the treatment across groups. Although understanding this sort of heterogeneity is relatively less common in applied work than trying to understand dynamic effects as discussed above, there are still a number of cases in economics where understanding this sort of hetero- geneity may be of interest. For example, work on the effect of graduating during a recession on labor market outcomes (Oreopoulos et al. (2012)) or the effect of job displacement across the business cycle (Farber (2017)) are related to heterogeneous effects across groups. More generally, these parameters are useful for understanding if the effect of participating in the treatment was larger for groups that are treated earlier relative to groups that are treated later. In addition, in the next section, these parameters will be the building block for our main measure of the overall effect of participating in the treatment. To consider heterogeneous effects across groups, we consider the following parameter T 1 X θsel (g̃) = AT T (g̃, t). (3.7) T − g̃ + 1 t=g̃ θsel (g̃) is the average effect of participating in the treatment among units in group g̃, across all their post-treatment periods. 3.1.3 What is the cumulative average treatment effect of the policy across all groups until time t̃? In some applications, researchers may want to construct an aggregated target parameter to highlight treatment effect heterogeneity with respect to calendar time. In economics, for example, researchers might wish to study heterogeneous treatment effects across the business cycle. The average effect of participating in the treatment in time period t (across groups that have adopted the treatment by period t) is given by X θc (t̃) = 1{t̃ ≥ g}P (G = g|G ≤ t̃)AT T (g, t) (3.8) g∈G An extension to this parameter is to think about the cumulative effect of participating in the treatment up to some particular time period. For instance, in active labor market applications, policy makers may want to know the cumulative average effect of a given training program on earnings from the year that the first group of people were trained until year t̃. This would provide a measure of the cumulative 17
18	earnings gains induced by the training program. Alternatively, in health applications, researchers may want to measure how many COVID-19 cases have been averted by shelter-in-place orders up to day t̃. To consider the cumulative effect, consider the following parameter t̃ X θccumu  t̃ = θc (t). (3.9) t=2 θccumu t̃ can be interpreted as the cumulative average treatment effect among the units that have been  treated by time t̃. 3.2 Aggregations into Overall Treatment Effect Parameters Finally in this section, we consider some ideas for aggregating group time average treatment effects into an overall effect of participating in the treatment. One very simple idea is to just average all of the identified group-time average treatment effects together; i.e., to consider the parameter T O 1 XX θW = 1{t ≥ g}AT T (g, t)P (G = g|G ≤ T ) (3.10) κ g∈G t=2 P PT where κ = g∈G t=2 1{t ≥ g}P (G = g|G ≤ T ) (which ensures that the weights on AT T (g, t) in the sec- O is a weighted average of each AT T (g, t) putting more weight on AT T (g, t)’s ond term sum up to one). θW with larger group sizes. Unlike β in the TWFE regression specification (3.2), this simple combination of AT T (g, t)’s immediately rules out troubling issues due to negative weights; as a particular example, when the effect of participating in the treatment is positive for all units, this aggregated parameter cannot be negative. That being said, just requiring positive weights is a very minimal requirement of a reasonable overall O is that it systematically puts more weight treatment effect parameter. For example, one drawback of θW on groups that participate in the treatment for longer. Instead, we suggest the following parameter as a general-purpose summary of the average effect of participating in the treatment X O θsel = θsel (g)P (G = g|G ≤ T ) (3.11) g∈G where θsel (g) is the average effect of participating in the treatment for units in group g as defined in O first computes the average effect for each group (across all time periods) and Equation (3.7) above. θsel then averages these effects together across groups to summarize the overall average effect of participating O is the average effect of participating in the treatment experienced by all in the treatment. Thus, θsel units that ever participated in the treatment. In this respect, its interpretation is the same as the ATT in the canonical DiD setup with two periods and two groups. This is an attractive property for a summary measure of the overall effect of participating in the treatment in the context of multiple time periods and variation in treatment timing. Working by analogy, one can also define overall treatment effect parameters by averaging θes (e) across 18
19	all event times or θc (t) across all time periods, i.e., T −2 T O 1 X 1 X θes = θes (e) θcO = θc (t) (3.12) T −1 T −1 e=0 t=2 O In our view, the appeal of these aggregations is likely to be somewhat more limited than that of θsel O is complicated by the issue of the changing in most applications. For example, the interpretation of θes composition of groups across different values of e discussed above (similar arguments apply to θcO as well). As before, one can circumvent the issue of the changing composition of groups by balancing the sample with respect to event time. A (local) single summary parameter is given by e0 O,bal 0 1 X bal θes (e ) = θes (e, e0 ) (3.13) e0 + 1 e=0 This is the average effect of participating in the treatment over the first e0 periods of exposure to the treatment. This is also a reasonable alternative overall treatment effect parameter, but it should also be noted that it is local to groups that participated in the treatment for at least e0 periods. As a final comment, in general, none of the overall effect parameters considered in this section are equal to each other except in the special case where AT T (g, t) is the same for all groups and all time periods. In that case, all of the aggregated parameters, including β from the TWFE regression, are equal to each other. 4 Estimation and Inference So far we have focused on the identification and aggregation stages of the analysis. In this section, we show how one can build on these results to form estimators for and conduct inference about the group-time average treatment effects and their summary measures described in Section 3. Given that the AT T (g, t)’s are the main building blocks of our analysis, we start with them. First, it is important to notice that our identification results in Theorem 1 are constructive and suggest a simple and intuitive two-step estimation strategy to estimate the AT T (g, t)’s. In the first step, one estimates the nuisance functions for each group g and time period t — pg (x) and/or mnev g,t,δ (X) if one relies on Assumption 4, and pg,t+δ (x) and/or mny g,t,δ (X) if one relies on Assumption 5. In the second step, one plugs the fitted values of these estimated nuisance functions into the sample analogue of the considered AT T (g, t) estimand to obtain estimates of the group-time average treatment effect. A natural question that then arises is which type of approach one should use in practice: the out- come regression, inverse probability weighting, or the doubly-robust one. Although these three differ- ent approaches are equivalent from the identification perspective, this is not the case from the esti- mation/inference perspective. The OR approach requires researchers to correctly model the outcome evolution of the comparison group to estimate the group-time average treatment effects. This approach is explicitly connected with the conditional parallel trends assumption required in DiD analysis as this condition is usually expressed in terms of conditional expectations. The IPW approach, on the other hand, avoids explicitly modeling the outcome evolution of the comparison group and therefore does not 19
20	rely on putative model restrictions directly tied to the parameter of interest. Instead, the IPW approach requires one to correctly model the conditional probability of unit i being in group g given their covari- ates X and that they are either in group g or in an appropriate comparison group. The DR approach combines both the OR and IPW approaches as it relies on modeling both the outcome evolution and the propensity score. However, it only requires one to correctly specify either (but not necessarily both) the outcome evolution for the comparison group or the propensity score model (Sant’Anna and Zhao, 2020). Thus, the DR approach enjoys additional robustness against model misspecifications when compared to the OR and IPW approaches. In addition, the DR approach potentially allows one to use a broader set of estimation methods such as those that involve penalization and some types of model selection, see, e.g. Belloni et al. (2017). Given these attractive robustness features associated with the DR approach, in this section we consider estimators of the DR form; the discussion on how to proceed with the OR and IPW approaches is analogous and therefore omitted. We also focus on parametric estimators for the nuisance functions. We consider this case mainly for its practical appeal which is especially true in applications where the number of covariates is fairly large and the number of observations is only moderate.13 More concisely, let nev h   i AT [ T dr (g, t; δ) = En w b nev bgcomp,nev Yt − Yg−δ−1 − m bgtreat − w g,t,δ X; bnev β g,t,δ , (4.1) ny h   i bgtreat − w b ny bgcomp,ny Yt − Yg−δ−1 − m bny  AT [ T dr (g, t; δ) = En w g,t,δ X; βg,t,δ , (4.2) where pbg (X; πbg ) C pbg,t+δ (X; πbg,t+δ ) (1 − Dt+δ ) (1 − Gg ) Gg 1 − pbg (X; π bg ) 1 − pbg,t+δ (X; π bg,t+δ ) bgtreat = w bgcomp,nev = , w  bgcomp,ny = , w  , En [Gg ] pbg (X; π bg ) C bg,t+δ ) (1 − Dt+δ ) (1 − Gg ) pbg,t+δ (X; π En En 1 − pbg (X; πbg ) 1 − pbg,t+δ (X; π bg,t+δ ) bg ), pbg,t+δ (·; π with pbg (·; π b nev bg,t+δ ), m bnev b ny g,t,δ (·; βg,t,δ ) and m bny g,t,δ (·; βg,t,δ ) being (parametric) estimators of pg (·), nev pg,t+δ (·), mnev (·) and mny (·), respectively, and for a generic Z, En [Z] = n−1 n Zi . AT P g,t,δ g,t,δ i=1 [ T dr (g, t; δ) nev and AT [ T dr (g, t; δ) are our proposed DR DiD estimators for AT T (g, t) when one invokes Assumption 4 and Assumption 5, respectively. These estimators extend the DR DiD estimators of Sant’Anna and Zhao (2020) from the two periods, two groups setup to the multiple groups, multiple periods setup while allowing for possible treatment anticipation. In addition, these estimators are of the Hájek (1971)-type and their associated weights are guaranteed to sum up to one in finite samples. As illustrated by Busso et al. (2014), this usually leads to improved finite sample properties. With the estimators for the AT T (g, t)’s in hand, one can use the analogy principle and combine these 13 Alternatively, one could adopt a fully nonparametric approach. Let f (x) be a generic notation for the nuisance functions. From Newey (1994), Chen et al. (2003), Ai and Chen (2003, 2007, 2012), and Chen et al. (2008), onecan see  g (x) − g (x)kH = op n−1/4 that the use of nonparametric first-step estimators gb (x) of g (x) is warranted provided that kb for a pseudo-metric k·kH , H being a vector space of functions. However, when the dimension of X is moderate or large, as g (x) − g (x)kH = op n−1/4 can be rather stringent is often the case in empirical applications, conditions ensuring that kb due to the so-called “curse of dimensionality”. 20
21	to estimate the summarized average treatment effect parameters discussed in Section 3. Remark 9. In applications with limited covariate overlap (i.e., with propensity scores sufficiently close to one), IPW and DR estimators may lead to imprecise (irregular) inference procedures, see, e.g., Khan and Tamer (2010). In such cases, provided that one is comfortable with (parametric) extrapolation and is sufficiently confident that the outcome regression working models are correctly specified, relying on the OR estimation approach may lead to more informative inferences. Alternatively, one may choose to trim extreme propensity score estimates though proceeding in this manner would change the target parameter; i.e., we would not be recovering the AT T (g, t)’s; see, e.g., Crump et al. (2009) and Yang and Ding (2018) for related discussion in other contexts. In the rest of the paper, we abstract from these points. 4.1 Asymptotic Theory for Group-Time Average Treatment Effects Next, we derive the asymptotic properties of our DR DiD estimators for the AT T (g, t)’s. To simplify exposition, we focus on the case with a never-treated comparison group as in (4.1); results that come from using the not-yet-treated group as the comparison group as in (4.2) follow from symmetric arguments and are therefore omitted. We also note that the theoretical results in this section are justified within the large n, fixed T paradigm. p Let kZk = trace (Z 0 Z) denote the Euclidean norm of Z and set W = (Y1 , . . . , YT , X, D1 , . . . , DT ).  0 For a generic κnev 0 nev g,t = πg , βg,t,δ , let hdr,nev W ; κnev treat (W ) − wgcomp,nev (W ; πg ) Yt − Yg−δ−1 − mnev nev    g,t g,t , δ = wg g,t,δ X; βg,t,δ , where the normalized weights wgtreat (W ) and wgcomp,nev (W ; πg ) are given by   Gg pg (X; πg ) C pg (X; πg ) C wgtreat (W ) = , wgcomp,nev (W ; πg ) = E . (4.3) E [Gg ] 1 − pg (X; πg ) 1 − pg (X; πg ) Let g (·) be a generic notation for pg (·) and mnev g,t,δ (·). With some abuse of notation, let g (·; γ) be a   nev nev generic notation for pg (·; πg ) and mg,t,δ ·; βg,t,δ . The vector of pseudo-true parameters is given by  0 . nev ∗,nev ∗,nev 0 = πg∗0 , βg,t,δ . Finally, let ḣdr,nev nev = ∂ hdr,nev W ; κnev  κg,t g,t W ; κg,t g,t g,t ∂κg,t . Assumption 7. (i) g (x; γ) is a parametric model for g (x), where γ ∈ Θ ⊂ Rk , Θ being compact; (ii) g (X; γ) is a.s. continuous at each γ ∈ Θ; (iii) there exists a unique pseudo-true parameter γ ∗ ∈ int (Θ); (iv) g (X; γ) is a.s. twice continuously differentiable in a neighborhood of γ ∗ , Θ∗ ⊂ Θ; (v) the estimator b is strongly consistent for γ ∗ and satisfies the following linear expansion: γ n √ ∗ 1 X γ−γ )= √ n (b lg,t (Wi ; γ ∗ ) + op (1) , n i=1 ∗ ∗ ∗ 0   where lg,t (·; γ) is a k × 1 vector h such that E [lg,t (W ; γ )] = 0, E lg,t (W i ; γ ) lg,t (W ; γ ) exists and is positive definite and lims→0 E supγ∈Θ∗ :kγ−γ ∗ k≤s klg (W ; γ) − lg (W ; γ ∗ )k2 = 0. In addition, (vi) for some ε > 0 and all g ∈ G, 0 ≤ pg (X; πg ) ≤ 1 − ε a.s., for all π ∈ int (Θps ), where Θps denotes the parameter space of πg . 21
