pdf_page_index	text
11	Figure 1: AI-Generated Index of Occupational Exposure to AI (GENOE) over Time Source: Authors’ calculations using data from O*NET and surveys conducted with GPT-4o through OpenAI’s API. Note: This figure displays the GENOE for the next one, five, and 10 years. The index measures the likelihood that occupations will be displaced by AI within each time horizon. Additionally, we analyze occupational exposure among the 23 major occupational groups. As depicted in Table 1, the most exposed groups are office and administrative support, production, and sales and related occupations. This result aligns with current trends in AI and machine learn- ing, which have significantly improved the ability to automate tasks involving data entry, inven- tory management, and transaction processing. These roles often involve structured, predictable environments that are ideal for AI applications. 7
12	Table 1: Average GENOE Score in 23 Major Occupational Groups Main occupations 1-year horizon 5-year horizon 10-year horizon Management 0.21 0.28 0.33 Business and Financial Operations 0.35 0.45 0.52 Computer and Mathematical 0.29 0.38 0.45 Architecture and Engineering 0.24 0.33 0.38 Life, Physical, and Social Science 0.22 0.30 0.35 Community and Social Service 0.15 0.21 0.25 Legal 0.26 0.36 0.41 Educational Instruction and Library 0.16 0.22 0.26 Arts, Design, Entertainment, Sports, and Media 0.28 0.35 0.41 Healthcare Practitioners and Technical 0.15 0.24 0.30 Healthcare Support 0.21 0.31 0.36 Protective Service 0.21 0.29 0.36 Food Preparation and Serving Related 0.28 0.41 0.50 Building and Grounds Cleaning and Maintenance 0.22 0.33 0.40 Personal Care and Service 0.23 0.32 0.38 Sales and Related 0.42 0.51 0.57 Office and Administrative Support 0.60 0.70 0.75 Farming, Fishing, and Forestry 0.29 0.41 0.48 Construction and Extraction 0.18 0.28 0.35 Installation, Maintenance, and Repair 0.17 0.27 0.33 Production 0.44 0.59 0.65 Transportation and Material Moving 0.30 0.46 0.55 Source: Authors’ calculations using data from O*NET and surveys conducted with GPT-4 through OpenAI’s API. Note: This table displays the simple average GENOE score aggregated for the 23 major occupational groups according to the SOC 2018 classification. However, there is significant heterogeneity in AI exposure across different occupations. To better illustrate this variation, Tables 2 and 3 presents the top 30 occupations with the highest AI exposure scores and the top 30 occupations with the lowest exposure scores, respectively. Roles such as firefighters, surgeons, priests, and athletes consistently show the lowest levels of AI ex- posure across all time horizons. These roles typically involve complex physical skills, high-stakes decision-making, or deeply human elements that current AI technologies struggle to replicate. Conversely, occupations like telemarketers, credit authorizers, word processors, and data entry keyers exhibit the highest levels of exposure, likely due to the routine and data-centric nature of their tasks. 8
13	Table 2: Top Exposed Occupations According to GENOE 1-year horizon 5-year horizon 10-year horizon Telephone Operators 0.92 0.93 0.95 Data Entry Keyers 0.90 0.90 0.91 Telemarketers 0.87 0.88 0.89 Word Processors and Typists 0.86 0.87 0.90 Switchboard Operators, Including Answering Service 0.84 0.85 0.86 Credit Authorizers, Checkers, and Clerks 0.83 0.84 0.85 Meter Readers, Utilities 0.81 0.85 0.86 Motion Picture Projectionists 0.81 0.83 0.86 Order Clerks 0.80 0.82 0.84 Shoe Machine Operators and Tenders 0.77 0.84 0.84 Cutting and Slicing Machine Setters, Operators, and 0.80 0.82 0.83 Tenders Textile Winding, Twisting, and Drawing Out Machine 0.78 0.82 0.84 Setters, Operators, and Tenders Machine Feeders and Offbearers 0.75 0.81 0.84 Billing and Posting Clerks 0.76 0.80 0.84 File Clerks 0.72 0.82 0.85 Statistical Assistants 0.76 0.80 0.83 Travel Agents 0.76 0.80 0.82 Graders and Sorters, Agricultural Products 0.76 0.79 0.83 Office Machine Operators, Except Computer 0.72 0.81 0.83 Correspondence Clerks 0.76 0.78 0.82 Coil Winders, Tapers, and Finishers 0.74 0.78 0.83 Medical Transcriptionists 0.73 0.79 0.82 Bookkeeping, Accounting, and Auditing Clerks 0.72 0.79 0.83 Payroll and Timekeeping Clerks 0.74 0.77 0.82 Mail Clerks and Mail Machine Operators, Except Postal 0.73 0.78 0.82 Service Gambling Change Persons and Booth Cashiers 0.72 0.77 0.84 Tellers 0.70 0.79 0.83 Packaging and Filling Machine Operators and Tenders 0.70 0.79 0.83 Desktop Publishers 0.73 0.79 0.80 Grinding, Lapping, Polishing, and Buffing Machine 0.74 0.76 0.81 Tool Setters, Operators, and Tenders, Metal and Plastic Source: Authors’ calculations using data from O*NET and surveys conducted with GPT-4 through OpenAI’s API. Note: This table shows the occupations most exposed to AI, along with the GENOE estimates for the next one, five, and 10 years. Occupations were ranked based on the average exposure value across the three horizons. 9
14	Table 3: Less Exposed Occupations According to GENOE 1-year horizon 5-year horizon 10-year horizon Athletes and Sports Competitors 0.05 0.09 0.11 Oral and Maxillofacial Surgeons 0.04 0.11 0.16 Midwives 0.05 0.11 0.16 Firefighters 0.06 0.11 0.16 Kindergarten Teachers, Except Special Education 0.07 0.12 0.15 Special Education Teachers, Secondary School 0.09 0.11 0.18 Dancers 0.09 0.12 0.18 Clergy 0.10 0.12 0.17 Nurse Midwives 0.07 0.13 0.19 Elementary School Teachers, Except Special Education 0.08 0.13 0.18 Special Education Teachers, Middle School 0.09 0.14 0.18 First-Line Supervisors of Police and Detectives 0.09 0.14 0.18 First-Line Supervisors of Firefighting and Prevention 0.09 0.13 0.19 Workers Massage Therapists 0.09 0.13 0.18 Special Education Teachers, Preschool 0.09 0.14 0.19 Dentists, General 0.08 0.14 0.21 Pediatricians, General 0.09 0.15 0.20 Helpers–Roofers 0.09 0.16 0.20 Commercial Divers 0.09 0.17 0.19 Clinical Nurse Specialists & Advanced Practice Psy- 0.09 0.16 0.20 chiatric Nurses & Acute Care Nurses & Critical Care Nurses & Registered Nurses Child, Family, and School Social Workers 0.10 0.16 0.19 Education Administrators, Kindergarten through Sec- 0.10 0.16 0.19 ondary Nursing Instructors and Teachers, Postsecondary 0.09 0.17 0.20 Roofers 0.10 0.17 0.20 Middle School Teachers, Except Special and Ca- 0.10 0.16 0.21 reer/Technical Education Judges, Magistrate Judges, and Magistrates 0.08 0.17 0.21 Preschool Teachers, Except Special Education 0.10 0.17 0.20 Structural Iron and Steel Workers 0.09 0.17 0.21 Hairdressers, Hairstylists, and Cosmetologists 0.09 0.17 0.22 Music Therapists & Art Therapists 0.11 0.17 0.20 Source: Authors’ calculations using data from O*NET and surveys conducted with GPT-4 through OpenAI’s API. Note: This table shows the occupations less exposed to AI, along with the GENOE estimates for the next one, five, and 10 years. Occupations were ranked based on the average exposure value across the three horizons. Occupations in the 25th percentile, with relatively low AI exposure, include medical scien- tists, stonemasons, and occupational therapy aides, suggesting that roles requiring specialized knowledge or physical dexterity remain relatively insulated from AI replacement in the near term. The 75th percentile encompasses occupations with moderately high exposure, such as purchas- ing agents and tutors, indicating that even some knowledge-based professions face significant AI impact. Interestingly, farmworkers and criminal investigators represent the median level of AI 10
15	exposure, highlighting the broad reach of AI across both blue-collar and white-collar sectors. Interestingly, our research reveals considerable heterogeneity in exposure within specific sec- tors, such as the healthcare industry. Pediatricians, neurologists, and general internal medicine physicians show low susceptibility to AI replacement, likely due to the high degree of human interaction, non-routine tasks, and complex decision-making required in these roles. In contrast, specialties like radiology, pharmacy, and dermatology face a higher potential for AI integration, which aligns with AI’s growing capabilities in image analysis, data processing, and pattern recog- nition. These findings underscore the importance of a granular, occupation-specific approach when assessing AI’s potential impact on the workforce. They suggest that AI might reshape rather than wholly replace professions, with human expertise remaining crucial for complex cases and inte- grating specialized knowledge with broader contexts. This understanding is essential for effective workforce planning, educational curriculum development, and policy formulation, highlighting the need for targeted approaches to reskilling and upskilling initiatives that focus on cultivating distinctly human capabilities while leveraging AI’s strengths. Our analysis demonstrates high consistency and reliability in the GENOE estimates. As shown in Figure A.1 from the Appendix, the confidence intervals for the GENOE across the 100 iterations are remarkably narrow, indicating a high level of precision in the LLM’s assessment of occupa- tional exposure. Additionally, there is ordinal alignment across time horizons, with estimates for higher horizons being equal to or greater than those for lower horizons in almost all occupations. This pattern suggests a cumulative effect of AI exposure over time, with occupations generally becoming more susceptible to AI replacement as technology advances. Importantly, our results show robustness to variations in the model’s temperature setting. As observed in Table A.2 in the Appendix, the GENOE index remains unchanged whether it is cal- culated using iterations assigned higher temperatures or lower temperatures. This consistency across different levels of model creativity reinforces the reliability of our findings. To address concerns about the ”black box” nature of ChatGPT’s assessments, we conducted follow-up surveys asking the model to explain its reasoning for each occupation’s assessment in the five-year horizon. These responses allowed us to uncover patterns, ideas, and core topics influencing the models’ decisions. We identified at least five main patterns in LLM’s rationale: Technological Capabilities and Limitations. Many responses highlight what AI can currently achieve. For example, in the assessment of ”File Clerks,” it notes AI’s current proficiency in data entry and document management, leading to a high likelihood of replacement (0.9). On the other hand, fu- ture advancements are often considered, especially regarding the merging of robotics and AI, a topic mentioned in the surveys 236 times—not only to see the potential, but also to cast doubts about the feasibility of AI replacement. For instance, in the case of ”Barbers,” ChatGPT notes that while advances in AI and robotics have made strides in automating various tasks, the signif- 11
16	icant manual dexterity, precision, and personal interaction involved in barbering are challenging to replicate with current or medium-term advances in technology. Tasks Nature (Routine vs Non-Routine). The model consistently distinguishes between routine and non-routine tasks. Occupations with routine, repetitive tasks are considered more likely to be replaced by AI. The term ”routine” appears 72 times in the responses, indicating a strong emphasis on the predictability and repetitiveness of tasks. For example, the response for ”Anesthesiologists” (likelihood 0.2) notes that although AI might assist with some routine tasks such as diagnostic procedures, monitoring patients, and scheduling, the holistic and critical (non-routine) nature of anesthesiology, including patient care, emergency response, coordination with medical teams, and individualized decision-making, presents substantial challenges to full automation. Ethical Considerations. The model frequently raises ethical concerns, particularly for occupa- tions involving direct human interaction or safety-critical roles. The terms ”ethical” and “safety” appear 28 and 81 times, respectively, in the responses. For example, in the case of ”Judges,” ChatGPT notes that the complex and highly ethical nature of judicial tasks, such as interpreting laws and making nuanced judgments, poses significant challenges for AI, making it unlikely that judges will be replaced by AI soon (likelihood of 0.2). Similarly, in occupations like Pilots and Amusement and Recreation Attendants, safety concerns are raised to lower AI prospects of re- placement. Regulatory Environment. Legal and regulatory factors are also considered. Regulatory concerns were raised 63 times in the follow-up responses. This occurs in occupations like bakers, drivers, and civil engineers. Heavily regulated industries might be less likely due to strict regulations and standards that AI must meet. Cost-Benefit Analysis. Economic feasibility also plays a role. For instance, jobs that require high (low) levels of human expertise and are less (more) economically viable for automation may have lower (higher) likelihoods. This factor is considered in occupations such as ”Farm Equipment Mechanics and Service Technicians” and “Hand Packers and Packagers.” These findings not only provide insight into the model’s decision-making process but also align with established theories in labor economics and technological change. The consideration of task routineness, for instance, echoes the task-based approach to technological change (Autor et al., 2003, 2006; Acemoglu and Autor, 2011; Autor, 2013), while the emphasis on ethical and regulatory factors reflects the growing awareness of AI’s societal implications. 3.2 Comparison with Existing Indexes Figure 2 compares the GENOE index with other indexes of computerization and occupational exposure to technological displacement.6 Interestingly, our index shows little correlation with 6 Since most indexes were calculated using the SOC-2010 classification, we transformed the GENOE from SOC- 2018 to SOC-2010 using the crosswalks from the Bureau of Labor Statistics for comparison purposes. Henceforth, in this document, whenever the generated indexes are compared to existing indexes, they are transformed to SOC-2010. 12
17	the indexes developed by Felten et al. (2021) and Webb (2019). However, GENOE demonstrates moderate correlations with the indexes created by Frey and Osborne (2017) and Pizzinelli et al. (2023). The similarities and differences can be attributed to several key factors in methodological approach and focus. Firstly, Frey and Osborne’s index places a higher emphasis on routinization, which aligns with our follow-up surveys, indicating a similar rationale behind our LLM models’ assessment. As shown in Appendix Figure A.2, the GENOE index is higher for occupations intensive in routine manual and routine cognitive tasks. Both Pizzinelli et al.’s C-AIOE and Frey and Osborne’s in- dexes also rank high for routine-intensive occupations, with Frey and Osborne’s index higher for manual tasks and Pizzinelli et al.’s index higher for cognitive tasks. Additionally, both Frey and Osborne (2017) and Pizzinelli et al. (2023) incorporate contextual elements beyond merely overlapping tasks or abilities with AI advancements. Pizzinelli et al.’s core adjustment to Felten et al.’s index involves considering potential complementarities between technology and labor arising from the physical and social factors of occupations. These include ethical considerations, training, and technology integration into the workplace. Similarly, Frey and Osborne’s index adopts a holistic approach akin to ours. They evaluate not just isolated tasks or abilities but the overall occupation within a specific context and task composition to determine the extent of computerization. The divergence from Felten et al.’s and Webb’s indexes may be attributed to their more narrow focus on specific technological advancements or task-technology matches, without fully account- ing for the broader occupational context or potential complementarities between AI and human labor. 13
18	Figure 2: Correlation of GENOE and Other Indexes of Occupational Exposure Source: Authors’ formulation based on data from O*NET Felten et al. (2021); Webb (2019); Pizzinelli et al. (2023). Note: This figure displays the GENOE for the next one, five, and 10 years. The index measures the likelihood that occupations will be displaced by AI within each time horizon. 3.3 Alternative Methodologies We explore how GENOE estimates vary under different methodologies and prompt choices. Our baseline specification involves providing the model with the occupation name and a vector of tasks and asking for an estimate of the likelihood of job replacement. We then introduce six alternative indexes, each employing a distinct approach: Blind Index: This approach removes the occupation name, relying solely on the task vector for estimations. This allows us to isolate the impact of task-specific factors from occupation-specific context factors in the model’s predictions and analyze if the absence of the occupation name sig- nificantly alters the estimates. Task-by-Task Index: Instead of aggregating tasks under an occupation, we estimate the likeli- 14
19	hood of replacement for each task individually. These estimates are then averaged and weighted according to the relevance and importance of each task within the occupation, providing a granu- lar view of task vulnerability. Ethical Emphasis Index: Here, we explicitly ask the model to consider the ethical repercussions and potential social resistance to replacing certain tasks with AI. This approach highlights whether explicitly including ethical considerations causes a significant deviation from the baseline, which may already implicitly factor in such considerations. Ethical Exclusion Index: This index explicitly asks the model not to consider ethical, regulatory, or social impediments to replacing tasks with AI. The objective of this index, compared to the previous one, is to measure the increase in the index when these considerations are excluded. LLM-Specific Index: This variant focuses specifically on large language model (LLM) technolo- gies. By narrowing the scope to LLM innovations, we assess the unique impact of advancements in natural language processing and related applications on occupational exposure, contrasting it with the general AI exposure measured in the baseline. Non-AI Technologies Index: We estimate the probability of task replacement by non-AI technolo- gies such as digital tools, robotics, and computer software. This provides a comparative baseline, distinguishing the impact of traditional technologies from AI-driven automation. AI-Only Index: This index is derived by subtracting the Non-AI Technologies Index from the baseline GENOE, capturing the incremental exposure attributable solely to AI advancements. It allows us to identify occupations where AI-specific risks have significantly increased. Table 4 provides the descriptive statistics of these alternative indexes, their correlation with the baseline GENOE, and other existing exposure indexes, and the extent to which they differ from the baseline. Both the Blind Index and the Ethical Emphasis Index do not deviate significantly from the baseline, although the mean differences are statistically significant. This indicates that there are slight changes in the reasoning of the model when the occupation name is omitted or when ethical considerations are explicitly prompted, but most of these factors are already incor- porated in the baseline index. The overall correlations of these indexes with the baseline GENOE are 0.95 and 0.99, respectively. This consistency is supported by follow-up surveys, where ethi- cal considerations and occupation-specific criteria were crucial elements for many of the model’s assessments. GENOE’s ability to reflect ethical, regulatory, and social considerations in its assessment of AI’s potential to replace human labor, even when not explicitly directed to do so, is a critical aspect of our argument. This aspect was initially confirmed by our follow-up survey analysis and is also supported by the comparisons with alternative indexes. Notably, when we explicitly instructed the model to include these factors, the resulting index showed only a minor reduction of one percentage point over the 5-year horizon. However, when we asked the model to exclude these considerations, the index increased by four percentage points, from 0.38 to 0.42. A similar pattern is observed for the 10-year horizon, as illustrated in Appendix Figure A.3, though the effect is less 15
20	marked over the one-year horizon. For the Task-by-Task Index, the average exposure increases substantially to 0.56, compared to 0.38 in the baseline. This highlights the fact that exposure to individual tasks does not linearly translate into the same exposure to job replacement. In other words, some occupations have high task-exposure but are embedded in occupation-specific contexts that mitigate overall exposure. Additionally, as previously mentioned, the disaggregated approach does not account for how the interrelation of tasks may result in different levels of exposure to replacement. However, it is worth noting that this index, despite having higher values, exhibits a high correlation with the baseline index (0.89). The specific LLM Index estimations suggest that although a significant source of exposure emerges from the enhanced capabilities of language model technologies (with an index value of 0.20), it accounts for only 54% of the general AI index. Thus, the model considers broader potential applications of AI in the baseline scenario. The overall correlation with the GENOE is modest, at about 0.47. It is also noteworthy that the LLM Index is more correlated with some of the existing indexes of AI exposure, such as Felten et al. (2021)’s AIOE and Pizzinelli et al. (2023)’s C-AIOE. This may reflect the fact that these indexes also capture the specific impacts of language model technologies and their applications. Exposure to non-AI technologies is also considerable, with an average index value of about 0.34. Interestingly, most occupations exposed to AI are also exposed to other types of technologies, as suggested by the high correlation of the Non-AI Index with the baseline (0.95). Additionally, this index is most correlated with the Frey and Osborne (2017) measure of exposure, probably because that index relates more closely to the broader exposure to computerization, including non-AI innovations. The final ”Only AI” Index allows us to determine which occupations will experience a higher increase in exposure to technology specifically due to AI. The average value of this index is low, at 0.04, but it reaches up to 0.39 for the highest values. Occupations with the highest values include clerical workers and data-intensive and writing-intensive roles such as translators, credit analysts, insurance underwriters, customer service representatives, paralegals, loan officers, and proofreaders. 16
21	Table 4: Descriptive Statistics of Alternative Methodologies for GENOE Baseline Blind to Task-by- Ethical Ethical LLMs Non-AI Only AI GENOE occup. task emphasis exclusion technolo- name gies mean 0.382 0.391 0.560 0.370 0.423 0.204 0.343 0.039 p25 0.245 0.283 0.446 0.238 0.277 0.100 0.216 0.005 p50 0.317 0.325 0.546 0.312 0.355 0.175 0.295 0.031 p75 0.475 0.469 0.680 0.438 0.594 0.261 0.399 0.068 min 0.095 0.117 0.250 0.098 0.079 0.009 0.089 -0.108 max 0.932 0.862 0.891 0.885 0.945 0.857 0.919 0.391 Corr with 1.000 0.947 0.888 0.992 0.982 0.475 0.946 0.346 baseline Corr with FN -0.081 -0.043 0.065 -0.102 -0.082 0.661 -0.261 0.507 Corr with PZ 0.569 0.559 0.616 0.560 0.564 0.666 0.430 0.511 Corr with WB 0.072 0.061 0.066 0.061 0.062 -0.036 0.048 0.085 Corr with FO 0.545 0.501 0.470 0.546 0.553 0.029 0.613 -0.082 P-value of diff . 0.000 0.000 0.000 0.000 0.000 0.000 0.000 with baseline Source: Authors’ calculations using data from O*NET and surveys conducted with GPT-4o through OpenAI’s API. Note: This table shows the descriptive statistics of the alternative indexes at the SOC-2010 occupational level for the five-year horizon, the correlation with the baseline GENOE and other existing indexes, and the p-value of the mean difference with the baseline GENOE. FN refers to Felten et al. (2021), PZ to Pizzinelli et al. (2023), WB to Webb (2019) and FO to Frey and Osborne (2017). These alternative methodologies serve a dual purpose: they validate the robustness of our baseline GENOE index while offering deeper insights into the complex landscape of AI’s poten- tial impact on the workforce. By examining occupational exposure through various lenses—from task-level granularity to ethical considerations and AI-specific advancements—we gain a more comprehensive understanding of the challenges and opportunities that lie ahead. Our findings underscore the necessity of a multifaceted approach in assessing the future of work, one that considers not only the technical capabilities of AI but also the contextual, ethical, and broader technological factors that shape occupational vulnerability. This perspective is crucial for policy- makers, employers, and workers as they navigate the evolving dynamics of human-AI interaction in the workplace and prepare for a future where the boundaries between human and artificial intelligence continue to shift. 3.4 Replication of Felten et al. (2021)’s AIOE Using Synthetic Surveys To validate the effectiveness of synthetic surveys in producing assessments comparable to those of human experts, we replicated the well-established AI Occupational Exposure Index (AIOE) developed by Felten et al. (2021), which has been widely used in various empirical applications 17
22	(Acemoglu et al., 2022; Fossen and Sorgner, 2021).7 In our replication, we replaced the original human expert surveys with synthetic surveys conducted using GPT-4o via OpenAI’s API. The AIOE measures the degree of overlap between advancements in AI and workplace abil- ities. They define 10 key AI applications from the Electronic Frontier Foundation, which have seen considerable development since 2010: abstract strategy games, real-time video games, im- age recognition, visual question answering, image generation, reading comprehension, language modeling, translation, and speech recognition. They then link these AI applications to the 52 la- bor abilities recorded in O*NET by conducting 2,000 surveys with gig workers from Amazon’s Mechanical Turk (MTurk).8 Each participant was asked whether they believe each application is related to each ability, with a yes or no answer. These responses were processed as binary variables and averaged across all respondents to construct a matrix of relatedness, with a score between 0 and 1 for each application and each ability. The ability-level exposure was calculated as the sum of the scores of all applications for Ability j (A j ). Finally, they calculated the occupation-level (AIOEk ) for every occupation k as follows: ř52 j=1 A j ˆ L jk ˆ I jk AIOEk = ř52 (1) j=1 L jk ˆ I jk Using the replication files for the AIOE made available online by the authors, we re-estimated the AIOEk by replacing the matrix built with mTurk surveys with a vector resulting from surveys conducted with GPT-4o through OpenAI’s API. Instead of defining the 10 AI applications, we asked the language model the following: ”Based on recent advancements in AI, please answer ’Yes’ or ’No’ depending on whether you believe that AI is related to or could be used for the following ability: [ability name] [ability description].” This was done for the 52 abilities defined in O*NET and repeated 100 times, with the temperature setting randomized. Although this approach differs from the original methodology by not specifying 10 applications, we made this change to minimize conditioning the model. This method likely results in a more conservative estimate of the index by reducing potential similarities between the original and replicated indexes. Since we do not have specific AI applications, we calculated the A j as 10 times the average score from the 100 iterations. This adjustment was made solely for comparability purposes and does not affect the index calculation. We then ran the same equation (1) and computed the new index. The results from the estimation, and the comparison with the original index, can be observed in Figure 3. The correlation between both indexes is 0.99, indicating a very high degree of repli- cability and very small variations between the answers from the mTurk workers and the answers 7 The AIOE was initially introduced in Felten et al. (2018) and subsequently modified and updated in Felten et al. (2021). 8 Amazon Mechanical Turk (MTurk) is an online crowdsourcing platform that allows businesses to outsource a wide range of tasks to a global, distributed workforce. These tasks can vary from data validation and research to content moderation and survey participation. 18
23	provided by the synthetic surveys with GPT-4o. A potential concern might be that GPT-4o could generate similar responses to mTurk workers because it searches the web or because its training data includes information from the AIOE and the mTurk surveys. However, GPT-4o does not perform real-time web searches unless explicitly instructed to do so, and in our study, we did not prompt GPT-4o to search the web. Regarding the second concern of the training data, as shown in follow-up surveys from the GENOE, the rea- soning of the model is more holistic, based on its understanding of AI advancements and specific labor and workplace tasks (in this case, abilities), and does not rely on specific unique sources. Therefore, while it is possible that the training data could include some pre-existing information on Felten et al. (2021)’s work, among millions of other sources, the responses are synthesized from a broader knowledge base and not directly copied from any particular source. Therefore, the high correlation observed suggests that the model’s responses are consistent with human judgment for this specific task. This consistency supports the robustness and reliabil- ity of using artificial intelligence tools to emulate human analytical capabilities in these types of assessments. Figure 3: Correlation of Original AIOE and AIOE Built with Synthetic Surveys Source: Authors’ formulation based on data from O*NET and Felten et al. (2021) Note: Each dot represents an occupation at the SOC 10-digit code. 19
24	4 OCCUPATIONAL EXPOSURE IN THE U.S. AND MEXICO LABOR MARKETS A key strength of the GENOE index is its capacity for a detailed analysis of occupational exposure to AI-driven automation across different labor markets. In this section, we use the index to exam- ine two distinct contexts: the United States, the world’s largest developed economy, and Mexico, one of the largest emerging market economies. We retrieved data from the U.S. Bureau of Labor Statistics’ Current Population Survey (CPS) and Mexico’s INEGI Encuesta Nacional de Ocupación y Empleo (ENOE), focusing on surveys from January to December 2023. We mapped the GENOE estimates from the SOC 10 classification to each survey using the respective employment classifications provided by each survey, with crosswalks from the U.S. Bureau of Labor Statistics and the International Labour Organization (ILO). Our analysis concentrated on workers between 15 and 65 years old. Figure 4 displays the distribution of jobs in the United States and Mexico according to the GENOE index across different time horizons. For the one-year horizon, 81% of jobs in the United States fall into the lower exposure categories (0 to 0.4), compared to 83% in Mexico. In the middle exposure category (0.4 to 0.6), Mexico has a slightly higher concentration of jobs (13%) compared to the United States (10%). In the high exposure categories (0.6 to 1), there is a low concentration of jobs in both countries, with 9% in the United States and only 5% in Mexico, and virtually no jobs at the highest risk level (0.8 to 1) in both countries. As the time horizon extends, a shift towards higher exposure becomes evident for both coun- tries. Looking at the five-year horizon, the share of jobs in the low exposure categories decreases to 59% in the United States and 54% in Mexico. The middle exposure category increases to 21% in the United States and 29% in Mexico. The high exposure categories remain relatively low, with 20% in the United States and 17% in Mexico, indicating a strong increase in vulnerability over this time frame. The long-term outlook shows a significant increase in potential AI impact. In the 10-year hori- zon, the low exposure categories comprise 51% of jobs in the United States and 43% in Mexico, while the high exposure categories increase to 33% and 30% in respectively. This showcases a sig- nificant increase in potential AI impact over the long term, though the highest risk level (0.8 to 1) remains low at 6% in the United States and 1% in Mexico. 20
25	Figure 4: Distribution of Employment in the United States and Mexico by Occupational Expo- sure Source: Authors’ calculations using data from the Current Population Survey (CPS), Encuesta Nacional de Ocupación y Empleo (ENOE), O*NET, and surveys conducted with GPT-4 through OpenAI’s API. Note: This figure shows the share of total jobs in each range of occupational exposure according to the GENOE index for each time horizon and country. Table 5 presents the average exposure of the U.S. labor market to AI displacement, broken down by various socioeconomic factors. The average exposure is 0.28 for the one-year horizon, indicating that approximately 42.6 million jobs, or roughly one-quarter of total employment, are at risk of being displaced by AI adoption. Over longer time horizons, the average exposure increases to 0.39 (59.8 million jobs) and 0.46 (70.2 million jobs) for the five-year and 10-year projections, respectively. Notably, women face higher exposure levels across all three time horizons, primarily because many work in office, administrative, and support occupations, which are among the most vul- nerable to AI. Additionally, workers with lower levels of education, such as those who have not completed high school or only have a high school diploma, and individuals in the lowest earnings quintile, exhibit higher exposure scores compared to other groups. These findings suggest that AI adoption could exacerbate income inequality, echoing patterns observed in previous technologi- cal advancements (Autor et al., 2006; Autor and Dorn, 2013; Autor, 2019; Acemoglu and Restrepo, 2022). 21
26	Table 5: Occupational Exposure in the U.S. Labor Market According to GENOE 1-year horizon 5-year horizon 10-year horizon All workers 0.280 0.392 0.461 Sex Men 0.262 0.381 0.455 Women 0.298 0.404 0.466 Education level No High-School 0.293 0.423 0.503 High-School 0.309 0.434 0.509 Associate Degree 0.276 0.386 0.451 Bachelor’s 0.261 0.357 0.417 Master’s 0.199 0.281 0.333 Professional School 0.158 0.242 0.313 Doctorate 0.175 0.260 0.319 Quintiles of weekly earnings 1st 0.339 0.469 0.549 2nd 0.335 0.464 0.538 3rd 0.320 0.446 0.518 4th 0.301 0.422 0.492 5th 0.215 0.318 0.378 Jobs exposed (in millions) 42.642 59.763 70.249 Source: Authors’ calculations using data from the 2023 Current Population Survey (CPS), O*NET, and surveys con- ducted with GPT-4 through OpenAI’s API. Note: This table shows the average GENOE score for each time horizon by gender, educational level, and quintiles of weekly earnings. The total jobs exposed are calculated as the average exposure multiplied by total U.S. employment in 2023. Average occupational exposure in Mexico is quite similar to that in the United States, with 28%, 41%, and 48% of jobs exposed to AI in the one-year, five-year, and 10-year horizons, respectively (Table 6). In the immediate future, the analysis indicates that approximately 16 million jobs are at risk of being displaced by AI adoption. In contrast to the United States, the distribution of exposure by educational level and earnings is different. In Mexico, both low- and medium-skilled workers—those with post-secondary technical and professional education—face higher exposure levels. Additionally, exposure is higher for workers in the middle of the wage distribution. This pattern probably reflects the occupational structure in Mexico (and probably of many developing economies), where office and administrative workers are more commonly found in 22
27	more middle-income positions, unlike in the United States and the developed world, where these roles are typically at the lower end of the income distribution. In Mexico, these positions are often formal jobs, more vulnerable to AI-driven automation, as also shown in the table. Conversely, informal jobs, which are typically lower on the income spectrum, show less exposure to AI. Lower exposure of informal jobs is likely due to their less intensive use of technology and computer- based tasks, as these roles tend to be more manual and less reliant on digital processes. Table 6: Occupational Exposure in Mexico’s Labor Market According to GENOE 1-year horizon 5-year horizon 10-year horizon All workers 0.288 0.410 0.481 Sex Men 0.279 0.402 0.472 Women 0.303 0.423 0.494 Type of worker Formal 0.306 0.422 0.487 Informal 0.274 0.401 0.476 Education level No High-School 0.292 0.423 0.497 High-School 0.208 0.295 0.352 Technical 0.298 0.417 0.482 Bachelor’s 0.284 0.385 0.447 Master’s 0.213 0.296 0.349 Doctorate 0.182 0.253 0.302 Quintiles of monthly earnings 1st 0.278 0.409 0.484 2nd 0.301 0.432 0.508 3rd 0.300 0.426 0.497 4th 0.285 0.402 0.470 5th 0.257 0.358 0.421 Jobs exposed (in millions) 15.679 22.307 26.141 Source: Authors’ calculations using data from the 2023 Encuesta Nacional de Ocupación y Empleo (ENOE), O*NET, and surveys conducted with GPT-4 through OpenAI’s API. Note: This table shows the average GENOE score for each time horizon by gender, type of worker, educational level, and quintiles of weekly earnings. The total jobs exposed are calculated as the average exposure multiplied by the total Mexican employment in 2023. 23
