pdf_page_index	text
15	12 ILO Working Paper 140 XX 2 Tasks and occupations in the 6-digit system in Poland Within Europe, Poland is quite representative of the larger group of Central and Eastern European (CEE) countries, albeit with a significantly larger population (38 million) than most of its peers. Globally, the CEE ranks between the high-income advanced economies and the emerging econ- omies of the Global South. With respect to access to the internet, Poland ranks below UK and Germany, but higher than Japan and France. Thus, for assessing the potential of task automa- tion, it seems reasonable to assume that Poland is representative of the upper threshold of au- tomation potential, due to high availability of digital equipment and widespread internet access. XX Figure 1. Income- and population-based similarities (A) and access to the internet (B) across countries The Ministry of Family, Labour and Social Policy (MOL) in Poland maintains a system of occu- pational classifications, with task and job descriptions that are regularly updated.2 The system is used by Statistics Poland (GUS) and other state institutions for labor market analysis. At the most detailed, 6-digit level, this framework contains 2541 occupations and 29,753 correspond- ing tasks (Table 1). Since the system is publicly available online, we initially designed a scraping bot that crawled through individual occupational pages and downloaded job descriptions and corresponding tasks into a structured data frame.3 The extracted content was subsequently cross verified against a tabular occupational classification provided by the Ministry. The Polish classification system is compatible with the hierarchical structure of ISCO-08, which means that we could easily append an additional mapping of occupations from 1 to 4-digit level (Table 1). 2 The occupational classification database (KZiS) was first published in 2014 and has been regularly updated, with the latest validation on 1 January 2025. The classification was introduced by the Regulation of the Minister of Labour and Social Policy on the classifica- tion of occupations and specializations for labor market purposes and its scope of application, dated 7 August 2014 (Dz.U. z 2018 r. poz. 227, z 2021 r. poz. 2285, z 2022 r. poz. 853, Dz.U. z 2024 r. poz. 1372). Additionally, the Ministry publishes a mapping to ISCO-08. See: https://psz.praca.gov.pl/rynek-pracy/bazy-danych/klasyfikacja-zawodow-i-specjalnosci. 3 Web scraping was primarily conducted to demonstrate the potential of acquiring non-traditional data from publicly accessible sourc- es, in contexts where such activity is not restricted by server settings or legal regulations. The process adhered to responsible data collection practices, including appropriate frequency settings to avoid overloading servers.
16	XX Table 1. Composition of occupational tasks in the Polish classification system and in ISCO-08 13 ISCO-08 occupational classification Polish 6-digit occupational classification Count of Share in Count of 6-dig- Share in 6-dig- ISCO-08 1-digit Group Name Share in 2-digits Count of 3-digits Share in 3-digits Count of 4-digits Share in 4-digits Count of 6-digits 2-digits 6-digits it tasks it tasks 1 Managers 4 10.0% 11 8.7% 30 7.1% 173 6.8% 2565 8.6% 2 Professionals 6 15.0% 27 21.4% 92 21.7% 721 28.4% 8715 29.3% Technicians and 3 associate profes- 5 12.5% 19 15.1% 80 18.9% 507 20.0% 5956 20.0% sionals Clerical support 4 4 10.0% 8 6.3% 27 6.4% 71 2.8% 768 2.6% workers Service and sales 5 4 10.0% 13 10.3% 40 9.5% 149 5.9% 1730 5.8% workers ILO Working Paper 140 Skilled agricultur- 6 al, forestry and 3 7.5% 9 7.1% 17 4.0% 53 2.1% 684 2.3% fishery workers Craft and related 7 5 12.5% 14 11.1% 65 15.4% 407 16.0% 4554 15.3% trades workers Plant and ma- 8 chine operators, 3 7.5% 14 11.1% 40 9.5% 348 13.7% 3769 12.7% and assemblers Elementary occu- 9 6 15.0% 11 8.7% 32 7.6% 112 4.4% 1012 3.4% pations Total 40 100% 126 100% 423 100% 2541 100% 29753 100% Note: Table 1 illustrates the hierarchical relationship between ISCO-08 and the Polish 6-digit classification of occupations. The “Count of x-digits” columns show the number of occupations at each level, with 423 occupations at the 4-digit ISCO-08 level. The “Count of 6-digits” column represents the number of occupations in the Polish system mapped to ISCO-08’s 4-digit level. Armed Forces Occupations have been excluded due to the lack of specific tasks. Shares indicate the percentage of each group at the corresponding level. The table only includes occupations for which detailed tasks are available in the Polish classification; those without tasks have been excluded.
17	14 ILO Working Paper 140 XX 3 Assessment of tasks’ automation potential 3.1. Initial Algorithmic predictions As the first step, we conducted a purely algorithmic assessment of potential exposure to automa- tion for each task in the Polish 6-digit system, relying on three advanced LLMs available on the market at the end of 2024: GPT-4, GPT-4o and Gemini Flash 1.5. The method relies on the approach previously used by GBB (2023), with a sequential API call devised to assign a score ranging from 0 to 1 for each individual task, where 0 means the task cannot be automated and 1 means the task could be fully automated with GenAI technology (the task can be conducted without partic- ipation of a human operator).4 The LLM is provided with information on the occupation to which the task pertains in ISCO-08 and requested to produce a justification for each predicted score. XX Figure 2. Distribution of synthetic automation scores from 3 LLMs, by ISCO-08 1-digit The overall distribution of these synthetic automation scores is generally consistent with scores based on ISCO-08 documentation (GBB, 2023; Gmyrek, Winkler and Garganta, 2024) and O*NET (Elondou, 2023; Felten, 2023): the highest exposure to GenAI is typically observed among groups with the largest share of tasks of cognitive nature and it declines with tasks of physical nature, which are more prominent among occupational groups 4-9 (Figure 2). The largest density of high automation scores is observed among clerical workers and is stable across the three LLMs. In other groups, we observe some important differences in the LLMs’ predictions. In particular, Gemini Flash 1.5 seems to provide a bimodal scoring, with most scores falling either below 0.25 or above 0.6. The other two models provide a wider range of scores, but still with important di- vergences, which makes it difficult to judge which model one should follow.5 Therefore, we do not examine these distributions in greater detail but proceed directly to improvements that could enhance coherence and stability of our predictions, regardless of the LLM applied. 4 In GBB (2023), the scores and justifications were assessed for consistency and stability of predictions over time, with the written justi- fications reviewed by humans. Tasks with scores above 0.8 (high possibility of automation) were transformed into embeddings, with a semantic clustering algorithm applied to identify the major groups of such tasks, which are subsequently reviewed by humans. 5 A comparison to GBB (2023) scores suggests the closest alignment with GPT-4o synthetic scoring of the Polish tasks’ database.
18	15 ILO Working Paper 140 3.2. Selection of occupational tasks for human assessment To improve the precision of our synthetic predictions, we design a human-based evaluation of the potential for task automation. Since scoring of all 29,753 tasks would be too cumbersome for a survey, we focus on a sub-sample of tasks that are representative of the tasks in each pro- fessional group at 1-digit ISCO-08 level (Table 1). We employ the standard formula to calculate sample size (see Appendix 2). Table 2 presents task sample calculations for each 1-digit category. The minimum number of scorings per question is set to 20, based on the general rule used by ILO Statistics for micro-da- ta analysis, where observations with less than 16 respondents are flagged as unreliable. The number of scorings is set to 35 per respondent, based on our pre-testing of the survey form for potential fatigue effects.
19	XX Table 2. Survey sample selection 16 ISCO-08 1-digit Description (1-digit) Number of % of all Unadjusted Sample Size Adjusted sam- Sample Proportion Nr of scorings Total task scor- Tasks per survey re- Nr of Respondents category tasks tasks (infinite Population) ple size per task ings spondent 1 Managers 2'565 8.6% 384 334 11.7% 20 6682 35 191 2 Professionals 8'715 28.6% 384 368 12.9% 20 7357 35 210 3 Technicians And 5'956 21.1% 384 361 12.6% 20 7216 35 206 Associate Professionals 4 Clerical Support 768 2.6% 384 256 9.0% 20 5124 35 146 Workers 5 Service And Sales 1'730 5.4% 384 314 11.0% 20 6288 35 180 Workers 6 Skilled Agricultural, 684 2.3% 384 246 8.6% 20 4923 35 141 Forestry, And Fishery ILO Working Paper 140 Workers 7 Craft And Related 4'554 15.5% 384 354 12.4% 20 7084 35 202 Trades Workers 8 Plant And Machine 3'769 12.6% 384 349 12.2% 20 6972 35 199 Operators, And Assemblers 9 Elementary 1'012 3.3% 384 279 9.7% 20 5571 35 159 Occupations 0 Armed Forces Occupations TOTAL 29'753 100.0% 2'861 100% 57'218 1'635 Within these initial parameters, each respondent is assigned a random set of tasks from the larger sample of tasks for each broad occupational group. The randomization of the tasks’ sample selection maintains a general pattern of the distribution of scores sim- ilar to the scores initially generated with the LLMs (Section 4.1). However, the respondents are not made aware of these prior dis- tributions, instead they receive a wide range of tasks with respect to their automation potential.
20	17 ILO Working Paper 140 3.3. Survey design and recruitment We conducted the human survey using the Computer-Assisted Web Interview (CAWI) method, drawing on a large online research platform in Poland, used for both commercial and scientific studies. This also means that some demographic characteristics are already pre-filtered at sur- vey deployment stage, whereas others are captured through a set of core questions at the start of the survey (Table 3). Specifically, we capture respondents’ gender, age group, size and place of residence, region of residence, highest level of education and their current profession. The professional classification is further facilitated by providing respondents with a short description of ISCO-08 1-digit classifications, alongside examples of occupations that fit into each category. In addition to demographic information, subsequent core questions are designed to capture respondents' knowledge and experience with GenAI. These questions help contextualize how familiarity and interaction with GenAI may influence assessments of task automation potential. Specifically, respondents are asked how long they have worked in their current profession (Q4), as more experienced workers may have a deeper understanding of their tasks and offer more cautious or realistic assessments. Additionally, they are queried on their familiarity with AI (Q5), with more knowledgeable respondents potentially providing more informed evaluations. We also capture how often respondents use AI tools in their job (Q6), which provides insight into their practical engagement with AI and its integration into their daily tasks. Finally, in core questions 7-8, we ask how respondents view the broader impact of AI on jobs in their field, helping us understand their perspectives on automation over the next five years. The final question in this section probes respondents’ views on the likelihood that their own job could be partially or fully replaced by AI, which helps assess whether job security concerns might influ- ence their task evaluations. Table 3 below provides a summary of the core questions. XX Table 3. Core survey questions Question Answer Options 1 What is your gender? Male / Female / Other / Prefer not to say 2 What is your age? Age ranges (e.g., 18-24, 25-34, 35-44, etc.) 3 What is your highest level of education? 1. High school or equivalent; 2. Bachelor's degree; 3. Master's degree; 4. PhD or higher; 5. Other 4 How many years have you worked in 1. Less than 1 year; 2. 1-5 years; 3. 6-10 years; 4. 11-15 years; 5. your current profession? More than 15 years 5 Have you heard of Generative Artificial 1. Yes; 2. No; 3. Hard to say Intelligence (GenAI, e.g. ChatGPT)? 5a How would you rate your level of 1. Very low; 2. Low; 3. Average; 4. High 5. Very high knowledge about Generative Artificial Intelligence (GenAI, e.g. ChatGPT)? 6 How often do you use Generative 1. Never; 2. Rarely (a few times a year); 3. Occasionally (a few Artificial Intelligence tools (GenAI, e.g. times a month); 4. Frequently (a few times a week); 5. Daily ChatGPT)? 7 How do you think Generative Artificial 1. No impact at all; 2. Slight impact; 3. Moderate impact; 4. Intelligence (GenAI, e.g. ChatGPT) will Strong impact; 5. Transformational impact impact jobs in your field in the next 5 years?
21	"18 ILO Working Paper 140 Question Answer Options 8 To what extent can your job be replaced Will not be replaced (0%) |-----------------slider----------------|Will be by Generative AI (e.g. ChatGPT) in the completely replaced (100%); I don't know next 5 years? In its main section, the survey moves to the assessment of respondents’ perception of tasks’ au- tomation potential. Each respondent is presented with a random selection of 35 tasks from their occupational group at 1-digit ISCO-08 level, as previously described in the sample selection pro- cess (Section 4.2). For each task, respondents are asked to evaluate the susceptibility of the task to automation by generative AI on a scale from 0 to 100, with 0 indicating ""not automatable"" and 100 indicating ""fully automatable"".6 In addition to scoring tasks for automation potential, respondents are asked to indicate whether they personally perform a similar task in their cur- rent job by ticking a box next to each task. This allows for the comparison of GenAI’s perceived impact on tasks that are only present in respondents’ occupational group, with those directly relevant to the respondents' current work. XX Text Box 1. Sample Question for Task Automation Assessment Below is a list of 35 tasks performed by people in different occupations. Please rate how much you think artificial intelligence can automate each of the tasks. Use the slider to in- dicate your opinion on a scale from 0 to 100, where 0 means no potential for automation, and 100 means full potential for automation. Occupation: Actor Task 1: Developing one's own artistic concept of a role Slider scale (0-100): | 0 - No potential for automation using GenAI | ------------ Slider ------------ | 100 - Full poten- tial for automation using GenAI | I don't know Do you perform this or a similar task in your current job? ●● Yes ●● No 3.4. Survey design limitations The survey is designed to capture insights from individuals currently employed in various oc- cupational categories of the 1-digit ISCO-08 framework. This means that tasks of managers are assessed by individuals working as managers, tasks of professionals are assessed by profes- sionals, etc. The subsequent data analysis explores the differences among individuals based on their attitudes about technology, knowledge of AI and other parameters that are captured in the core questions (Table A3). 6 Respondents could also choose « don’t know » as an answer."
22	"19 ILO Working Paper 140 The advantage of this approach is that the tasks are assessed by those familiar with the work from their own professional context. On the downside, this survey design means that the sample may not represent the entire working population, and interpretability of opinions on the automa- tion potential is limited to comparisons within each 1-digit group. We also expect an imbalance of understanding and experience with tasks and GenAI across different occupational groups, as managers or professionals are likely to know more about AI than elementary workers, where- as the latter are likely to understand better the nature of elementary workers’ tasks, but might have less familiarity with GenAI tools. We mitigate these negative effects in several ways. First, to equilibrate the level of understand- ing among participants, a prompt about current abilities of GenAI is shown in the introduction of the second part of the survey (see Text Box 2 and full survey questionnaire in the Appendix). Second, we run a survey among the ILO, NASK and MOL experts on a smaller sample of tasks, drawn from across all ISCO-08 groups, and compare these results to the results of main survey respondents (Section 5). In cases of drastic discrepancies, we consult with the expert group and manually establish what seems to be the most reasonable score. XX Text Box 2. Introductory prompt for survey respondents We have a short piece of information for you about Generative Artificial Intelligence (GenAI). In our study, we want to distinguish GenAI from artificial intelligence (AI). AI allows you to make decisions based on data (e.g. what product to offer you next in an online store, recognize car license plates at the entrance to the parking lot and raise the barrier) GenAI can generate new content, e.g. images, text, speech. The most popular tool is ChatGPT, which can answer questions, write emails, prepare an application to the office, create reports, summarize a specified text (e.g. an article, book). What can GenAI do? ●● Write a text, ""pretending"" to be a specific person, e.g. an official, poet, financial analyst; ●● Prepare translations between languages, e.g. from Polish to English; ●● Convert written text into human speech (""read"" text in a given language); ●● Program - change specified tasks into computer language code, e.g. Python, HTML; ●● Generate an image, e.g. a photo, based on a given description, or recognize and de- scribe an image (e.g. what is in the photo). 3.5. Survey of Task Automation Potential 3.5.1. Sample properties The main survey sample consists of 57,400 observations and 1,640 unique respondents. Among these, 105 participants responded with 'Don't know' to most questions, providing less than 50% of the required task rankings. Due to limited engagement, these participants were removed from the analysis as they were deemed insufficiently credible. The excluded group includes a variety of demographic and occupational profiles, which were carefully reviewed to ensure that their"
23	20 ILO Working Paper 140 removal would not introduce significant bias into the results. As the next step, we excluded 1,167 observations where participants responded with 'Don't know' to the ranking of task automation potential. This ensures the analysis focuses only on responses where participants felt equipped to provide meaningful input. A detailed examination of “don’t know” answers showed that they occur twice as frequently in manual or technical fields – particularly among Technicians and Associate Professionals (Group 3), Craft and Related Trades Workers (Group 7), Plant and Machine Operators and Assemblers (Group 8), and Elementary Occupations (Group 9) – than in other occupational groups.7 Since the differences in stated exposure and frequency of use of GenAI do not seem to justify this pattern (see section 4.5.2), it suggests that participants may have felt less equipped to assess the automa- tion potential of tasks requiring specialized technical expertise or manual skills. This is illustrated though the three tasks with the largest number of “don’t know” responses (7 each): (i) operating devices (centrifuges and filters) used for separating fermented milk mass into yeast slurry, (ii) record- ing delivered goods and collected coins (tokens), and (iii) organizing and cleaning the workstation. Following this exclusion, we retained a substantial sample of 1,535 respondents, contributing a total of 52,558 data points. These data points correspond exclusively to cases where participants provided valid responses to the primary survey question regarding the potential for task auto- mation. Importantly, this filtering process did not reduce the total number of tasks assessed, which remains at the representative sample size of 2,861, as calculated in Table 2. XX Figure 3. Age and sex distribution in the survey compared to Labour Force Survey (LFS) data in Poland (em- ployed individuals) The survey sample is well-balanced in terms of gender, with 51% female and 49% male respond- ents. The actual gender distribution among the employed population aged 18+ in Poland is more skewed toward men, with 53.9% of employed individuals being male and 46% female. As shown in Figure 3, this results in the survey overrepresenting female opinions in the younger age brackets (18–29 and 30–39). 7 On average, some 10% of answers in these technical groups were « don’t know » compared to 5% in other groups.
24	21 ILO Working Paper 140 XX Figure 4. Distribution of occupational groups in the survey, compared to LFS in Poland (employed individu- als) and to the desired sample (Table 2) Figure 4 illustrates the broader distribution of the survey sample across ISCO-08 1-digit groups, com- pared to both the employed population in the LFS and the desired sample (Table 2). Professionals (2) are clearly the most underrepresented group, while groups 1, 8 and 9 are overrepresented in survey responses, compared to the actual employment numbers. Notably, however, the de- sired sample calculated in Table 2, based on the share of tasks in each 1-digit category, achieves a closer alignment to the LFS structure for certain occupational groups. XX Figure 5. Occupation and sex distribution among survey participants compared to LFS in Poland (employed individuals) In terms of sex-related representation within occupations, largest imbalances occur within oc- cupational groups of public authorities, senior officials and managers (1), clerical workers and elementary occupations (9), which are represented by women in the survey to a visibly higher extent than in the labour market (Figure 5). Men are underrepresented, compared to the LFS, among professionals (1) and craft workers (7). For other occupational groups, the survey pattern is fairly consistent with national labour market trends. Such discrepancies are important to note but do not affect our strategy, as the primary goal of sampling was to ensure representativeness of tasks at the level of occupational 1-digit groups,
25	"22 ILO Working Paper 140 rather than replicating the exact gender and economic structure of the employed population (Table 2). With this objective met, we did not apply additional weight-based adjustments to the survey sample. Instead, the deviations between the survey and LFS are treated as a natural vari- ation inherent to a task-specific character of this study, which follows the imbalances in the total number of tasks across 1-digit groups, as well as other assumptions made in Section 4.2. 3.5.2. Participants’ Exposure to GenAI: Screening Questions The screening section of the survey tested participants’ prior exposure to GenAI. A significant majority of survey participants (71.2%) report having heard about this technology, with relatively small differences between genders and occupational groups. Despite this high level of aware- ness, the actual use of GenAI is limited, with most respondents reporting they ""never"" (50.1%) or ""rarely"" (26%) use it. Sporadic use (few times a month) is reported by 17.4% of all participants, with only 4.8% reporting regular use and less than 2% using it very often. Among the 1-digit oc- cupational groups, professionals, technicians, public authorities, senior officials and managers use these technologies more frequently than the groups with a stronger presence of manual tasks (Figure 6). This seems consistent with recent studies of GenAI adoption, which suggest higher use of GenAI among occupations with a larger share of cognitive work (Bick et al., 2024; Parker et al., 2025). XX Figure 6. Frequency of use of GenAI, by 1-digit ISCO-08 When considering the potential impact of GenAI on jobs within their industries, most respondents expect either no impact (26.5%) or only a slight impact (30.2%). As shown in Figure 7, manual and technical groups have a significantly higher share of such responses. Reports of moderate and significant impact are highest among professionals (33.8% and 20.4%), public authorities, senior official and managers (31.5% and 24%), clerical support workers (22.5 % and 21.1%) and techni- cians (27.3% for moderate impact), though the latter stand out with notably lower expectations of a significant impact (14.4%). This might be due to the inherent complexity of many tasks in this professional group. In comparison, relatively few respondents predict a complete transformation of their occupations, with the highest share of such responses among service and sales work- ers (5.1%) and clerical support workers (4.2%), and a small total number of these observations."
26	23 ILO Working Paper 140 XX Figure 7. Expectations of impact on the work area We further examine these trends by asking respondents a more personal question, related to their perceived likelihood of GenAI replacing their current job in the next five years. For most pro- fessions, responses are clustered at the lower end of the risk spectrum, suggesting limited con- cern about replacement by GenAI in the mid-term (Figure 8). However, among clerical support workers, the density of responses representing moderate to high levels of concern is noticeably higher, with women reporting slightly higher risks compared to men, while the converse is ob- served among plant and machine operators and assemblers. XX Figure 8. Expectations of impact on individuals’ current job – distribution of individual scores 3.5.3. Scoring of task automation potential The survey asked respondents to evaluate the extent to which GenAI could automate the execu- tion of various tasks (see Text Box 1). As shown in Figure 9, responses reveal gendered scoring that aligns with occupational segregation. For example, the scores provided by clerical support workers are predominantly from women, reflecting the high representation of women in this oc- cupational group. However, men within this occupation tend to assign higher scores, potentially
27	24 ILO Working Paper 140 reflecting a different perception of task automatability or biases regarding clerical work, despite their lower representation in this group. Conversely, men dominate responses in occupations such as craft and trade workers and plant and machine operators, but for the tasks in these oc- cupations, they assign lower scores than women. These differences may be representative of different task composition or even tasks performed by men and women, even when in the same occupational category, which then influence their scoring. XX Figure 9. Distribution of task-level scores by sex and occupational group (1-digit ISCO-08) To better understand the factors associated with higher task automation scores, we conducted a set of exploratory regressions using the main task-level score as the dependent variable and controlling for occupational clustering. Results suggest that across occupations, familiarity with a task is associated with higher scores, and this relationship strengthens with greater reported exposure to GenAI. Respondents who use GenAI frequently – such as on a daily or weekly ba- sis – tend to assign higher scores. Similarly, those who believe GenAI will have a “Complete” or “Significant Impact” on their occupation consistently assign the highest task scores (Figure 10).8 8 These results are based on exploratory regressions conducted for descriptive purposes. Full model specifications, diagnostics, and robustness checks were beyond the scope of this paper, as the survey serves as a starting point in a multi-layered refinement meth- od. A more comprehensive econometric analysis of scoring behavior, including model selection and treatment of potential confound- ers, could be the focus of a separate methodological paper.
28	25 ILO Working Paper 140 XX Figure 10. Scoring as a function of familiarity with GenAI and the scored task – distribution of individual scores One way to address this variation in scoring would be to apply corrective weights to responses, giving greater influence to respondent profiles likely to have more relevant expertise. For exam- ple, one could assign more weight to respondents reporting greater familiarity with GenAI or frequent usage or prioritize scores from individuals who perform similar tasks in their daily work. However, in our sample, this would introduce significant limitations. For 91.5% of the tasks, re- spondents did not report performing a similar task in their work – even when the task belonged to the same 1-digit occupational group as their current job. This is not surprising. For instance, within the “Professionals” group alone, the representative sample consisted of 368 tasks drawn from a pool of 8,715 tasks (Table 2), making exact task matching unlikely. Moreover, adjusting for beliefs or usage would require strong theoretical assumptions about what constitutes “credible” scoring. For example, a respondent who believes their profession will be completely transformed by GenAI in the next five years may be highly informed, or may be expressing anxiety, speculation, or dystopian fears. Without richer data to distinguish between these interpretations, applying corrective weights risks introducing new biases. Given the relatively small size of these specific subgroups in our dataset, we refrain from imple- menting such adjustments in the current analysis to avoid overfitting or compromising credibil- ity. Instead, we flag this as an important area for future survey design, particularly in capturing respondent expertise and task familiarity more systematically. For the present study, we treat the survey as a starting point, designed to capture a broad spec- trum of perspectives reflecting varying degrees of familiarity with both tasks and GenAI. In many cases, a respondent’s understanding of the task itself may be more influential than their understanding of the technology, especially for concrete physical tasks (e.g. trimming flowers, assembling mechanical parts). Accordingly, we rely on mean scores across all respondents to re- flect the collective judgment of a diverse sample grounded in workplace experience. To enhance
29	26 ILO Working Paper 140 robustness, we supplement this with expert evaluation of a subset of tasks (section 5), ensuring that final scores reflect both practical insights and a realistic appraisal of current GenAI capabilities.
30	27 ILO Working Paper 140 XX 4 Expert validation survey The expert group includes international specialists at the ILO and its partner organizations, NASK and the Polish Ministry of Family, Labour and Social Policy.9 The primary criterion for expert se- lection is their understanding of labour markets, including the complexity of occupations and tasks, and their real-life applications. While the experts are expected to have familiarity with the current family of generative AI technologies and their applications, expertise in AI design or de- velopment is not a requirement. This approach ensures that the focus remains on the feasibility and practical implications of automation within existing technological constraints, as technolo- gy experts tend to overstate technological capacities and risks when evaluating broader appli- cations, particularly in workplace settings (Karger et al., 2023). This tendency is evident in earlier automation studies, which often assigned high displacement potential to routine tasks or en- tire occupations, such as garment production. As de Mattos et al. (2020) illustrate, these tech- nological predictions frequently failed to account for the challenges of automating tasks requir- ing high dexterity or handling complex materials, such as stitching pliable fabrics. Accordingly, the assessment of automation potential in our study prioritizes expertise of task execution and workplace realities over purely technological expertise. Since the experts cannot review all 2,861 tasks used in the survey, we focus on a representative sub-sample, selected in such a way to subsequently permit adjustments to entire task clusters. The overall scheme of this score adjustment procedure is presented in Figure 11. XX Figure 11. Schema of the scoring stages First, we cluster the tasks into four fixed intervals, based on the distribution of the mean scores from the survey.10 We then use hierarchical clustering to group similar tasks within those clusters based on their semantic content. First, we assign embeddings to each task description using the text-embedding-ada-002 model from OpenAI. Next, for each subgroup – defined by the combina- tion of an occupational group at ISCO-08 1-digit level and a particular survey score cluster – we 9 A full list of contributors is provided in the acknowledgements section. 10 μϵ[0,0.1]υ(0.1,0.3]υ(0.3,0.5]υ(0.5,1]
31	28 ILO Working Paper 140 perform Ward’s hierarchical clustering.11 We generate a dendrogram for each subgroup, plot- ting the tasks along the horizontal axis and the linkage distances (or “heights”) along the verti- cal axis. Clusters are then formed by “cutting” the dendrogram at a chosen linkage height, such that every branch below this cut line becomes its own cluster (Figure 12). In our approach, we select the height threshold manually for each subgroup through visual in- spection of the dendrogram. This allows us to flexibly accommodate heterogeneity among sub- group’s tasks, so as to ensure that each final cluster contains tasks that are genuinely similar in content. Once the distance threshold is determined, all tasks in the subgroup are assigned to a unique cluster. The process is repeated for each occupation–score-cluster combination. Although our visual inspection introduces an element of subjective judgment, it ensures that spurious or extremely fine-grained splits are avoided, helping to maintain coherent groupings of tasks for the subsequent expert review. XX Figure 12. Example of a dendogram used for the review of tasks’ semantic clustering Once each task had been assigned to a cluster, based on its 1-digit occupational group, scoring bracket from the survey and the semantic similarity of tasks, we generate the final sample of tasks for expert review. To ensure coverage across all clusters while limiting the total burden on experts, we applied a scaling factor (set to 20%) to determine the approximate fraction of tasks to sample from each group.12 We then enforced a minimum of one task per cluster (to avoid ex- cluding smaller clusters entirely) and a maximum of five tasks per cluster to keep the workload manageable. Through this procedure, we achieve a balanced, yet compact, sample that captures semantic diversity while preventing over-sampling from any single cluster. We retain the cluster assignment for each task, so that the expert review can be subsequently looped back into ad- justments of the scores in the cluster that the sampled task originated from. 11 Ward’s method seeks to minimize the variance within each cluster, making it particularly suitable for tasks with varied textual con- tent. 12 Specifically, the formula took the size of each cluster relative to the group total, multiplied by the scaling factor.
32	29 ILO Working Paper 140 Each of the selected 608 tasks was then presented to a panel of experts. For each task, the ex- perts were shown (i) the occupation and cluster information, (ii) the average survey score (res- caled to 0–1), and (iii) the full task description. If they agreed with the survey score, they left it unchanged; otherwise, they entered a revised expert score (0–1). In many cases, the differences between the survey and expert scores are non-trivial. They also vary significantly across occupational groups, revealing distinct patterns based on the nature of pertaining tasks (Figure 13). In occupations dominated by manual and physical tasks, such as Craft and Related Trades Workers, Plant and Machine Operators, and Farmers, Gardeners, Foresters, and Fishers, experts consistently assigned lower scores compared to the survey re- spondents, reflecting the practical limitations of automating tasks that require physical manipu- lation or manual dexterity. In contrast, occupations involving more cognitive or knowledge-inten- sive tasks, such as Clerical Support Workers and Professionals, show a much more mixed picture. While some tasks in these groups received lower scores, many others were revised upwards by the expert group, reflecting the greater adaptability of generative AI for structured, data-driven, or communication-focused tasks. For example, Clerical Support Workers display a combination of increases and decreases, suggesting nuanced task-specific assessments where automation potential depends heavily on the nature of individual tasks.
33	30 ILO Working Paper 140 XX 5 Adjustment of survey sub-sample In the next step, we compared the average of expert scores with the original mean survey scores using two independent AI models as impartial arbiters to propose an adjusted score.13 The mod- els were informed about the sources of the scores in such a way that would prevent them from automatically siding with the expert group: group one was defined as “practical knowledge of the work and types of tasks they were presented, since they worked in the same occupational groups from which we selected tasks they scored”, while the second group was described as “respondents with more theoretical knowledge of technology and labour markets”. Rather than simply averaging the two scores, the models were explicitly instructed to focus their analysis on the task characteris- tics and the current capabilities of generative AI and required to provide justifications for each adjustment and its relative position to the original scores. XX Figure 13. Task-level scores from the survey and experts, compared to AI-arbitrated scores The overall correlation between the adjusted scores produced by the two AI models is 0.96, with correlations within occupational groups exceeding 0.9 in all but one case14 (Figure 14). This high level of agreement demonstrates that, when provided with sufficient background knowledge in the form of reference ranges of scores, the models converge on remarkably similar predic- tions. Notably, only three tasks exhibited an absolute difference in scores exceeding 0.2 (orange dots in Figure 13). In these cases, GPT-4o tended to adopt a more optimistic perspective on the feasibility of automation, whereas Gemini emphasized the importance of human judgment as a critical factor. 13 We used OpenAI’s GPT-4o and Google’s Gemini Flash 1.5, which have comparable abilities. We also tested OpenAI o1, which at the time of writing was among the models with strongest capacities of « algorithmic reasoning » and observed very similar results. The process was set up as a cycle of sequential API calls, which loop over each task and capture the response into a data frame. 14 Public authorities, senior officials and managers in Figure 10.
34	31 ILO Working Paper 140 XX Figure 14. Comparison of Adjusted Scores: GPT-4o vs Gemini by Occupational Group For the final adjustment, we averaged the scores of the two arbitrating models and manually reviewed the justifications, without observing any significant inconsistencies. Table 4 illustrates the result of the adjustment process through examples of tasks where expert scores were sig- nificantly higher or lower than the survey averages, with the final adjusted score and GPT-4o justification. For tasks such as “operating injection molding machines” or “performing mechanical processing of silicon”, experts highlighted the limitations of generative AI in handling physical and manual components, leading to significantly reduced adjusted scores compared to the survey. Conversely, for tasks like “maintaining documentation of classes with children” or “performing finan- cial estimates for household budgets”, the experts recognized the structured and analytical nature of these tasks, which generative AI can assist with to a substantial degree. XX Table 4. Sample of adjustments and justifications between the survey and expert scores (examples of larg- est upward and downward revisions) Task Justification Applying various weld- 0.43 0.05 0.05 The task involves hands-on physical work requiring skill and ing methods and using precision, such as welding using various machines, which is different types of weld- not currently automatable by generative AI technologies like ing machines and equip- ChatGPT. These technologies excel in tasks involving data pro- ment, in accordance with cessing, language understanding, and information genera- training or qualifications. tion but do not possess capabilities for physical task execution, hence aligning closer with the revised score.
