pdf_page_index	text
11	Since (2) shows that the sensitivity to scaling depends on the size of the extensive margin effect, we also estimate the extensive margin effect by using the same procedure as in the original paper but with the outcome 1rY ą 0s. Change from Treatment Effect Using: rescaling units: Paper arcsinhpY q arcsinhp100 ¨ Y q Ext. Margin Raw % Azoulay et al (2019) 0.003 0.017 0.003 0.014 464 Fetzer et al (2021) -0.177 -0.451 -0.059 -0.273 154 Johnson (2020) -0.179 -0.448 -0.057 -0.269 150 Carranza et al (2022) 0.201 0.453 0.055 0.252 125 Cao and Chen (2022) 0.038 0.082 0.010 0.044 117 Rogall (2021) 1.248 2.150 0.195 0.902 72 Moretti (2021) 0.054 0.068 0.000 0.013 24 Berkouwer and Dean (2022) -0.498 -0.478 0.010 0.020 -4 Arora et al (2021) 0.113 0.110 -0.001 -0.003 -3 Hjort and Poulsen (2019) 0.354 0.354 0.000 0.000 0 Table 1: Change in estimated treatment effects from re-scaling the outcome by a factor of 100 in papers published in the AER using arcsinhpY q Note: This table replicates treatment effect estimates using arcsinhpY q as the outcome in recent papers published in the AER, and explores their sensitivity to the units of Y . The first column shows the author(s) and date of the paper. The second column shows the treatment effect on arcsinhpY q using the units originally reported in the paper. The third column shows a treatment effect estimate constructed identically to the estimate in column 2 except using arcsinhp100 ¨ Y q as the outcome instead of arcsinhpY q, e.g. converting Y from dollars to cents before taking the arcsinh transformation. The fourth column shows an estimate of the size of the extensive margin, obtained using 1rY ą 0s as the outcome. The final two columns show the raw difference and percentage difference between the second and third columns. The table is sorted on the magnitude of the percentage difference. The results of this exercise, shown in Table 1, illustrate that treatment effect estimates can be quite sensitive to the scaling of the outcome when the extensive margin is not approximately zero. Indeed, in 5 of the 10 replicable papers, multiplying the outcome by a factor of 100 changes the estimated treatment effect by more than 100% of the original estimate. The change in the estimated treatment effect is less than 10% only in three papers, all of which have either zero or near-zero (ă1 p.p.) effects on the extensive margin. Figure 1 shows that the (absolute) change in the estimated treatment effect is larger when the extensive margin effect is larger, with the change lining up very closely with the approximation given in (2).15 Using the same 10 papers, we also estimate treatment effects using logp1 ` Y q as the outcome, and analogously explore how the results change when we multiply the units of Y by 100. (Four of the 10 papers that we replicate report an alternative specification using logp1 ` Y q in the paper.) The results, shown in Appendix Table 2, are qualitatively quite similar those in Table 1, with five 15 In Appendix Figure 1, we plot the t-statistics for the treatment effects estimates as well as those for the extensive margin effect. In line with the discussion in Remark 5, we find that the t-statistics for the treatment effect using arcsinhpY q tend to be similar to those for the extensive margin, except when the extensive margin is very small, and become even closer when multiplying the units by 100. 11
12	Figure 1: Change from multiplying outcome by 100 versus extensive margin effect 0.75 Actual Absolute Change 45 Deg Line 0.50 0.25 0.00 0.00 0.25 0.50 0.75 |Extensive Margin| * log(100) Note: This figure shows the relationship between the sensitivity of treatment effects using arcsinhpY q to re-scaling the units of Y and and the size of the extensive margin. For each replicated paper, this figure plots the absolute value of the change in the estimated treatment effect from multiplying the outcome by 100 (i.e. the absolute value of the Raw Change column in Table 1) on the y-axis against logp100q times the absolute value of the extensive margin effect on the x-axis. If the approximation in (2) were exact, all points would lie on the 45 degree line. of the 10 treatment effect estimates again changing by more than 100%. These results underscore the fact that Proposition 1 applies to all log-like transformations, including both arcsinhpY q and logpc ` Y q for any constant c. 3 Sensitivity to scaling for other ATEs Our results so far show that ATEs for transformations that are defined at zero and approximate logpyq are arbitrarily sensitive to scaling. What other options are available when there are zero- valued outcomes? To help delineate alternative options, in this section we provide a result showing what properties a parameter defined with zero-valued outcomes can have. Specifically, we establish a “trilemma”: When there are zero-valued outcomes, there is no parameter that is (a) an average of individual-level treatment effects of the form θg “ EP rgpY p1q, Y p0qqs, (b) scale-invariant, and (c) point-identified.16 Any approach for settings with zero-valued outcomes must therefore abandon one of the properties (a)–(c); in Section 4 below we discuss several approaches that relax one (or more) of these requirements. Before stating our formal result, we must make precise what we mean by scale-invariance and 16 Of course, not all parameters of the form EP rgpY p1q, Y p0qqs can be interpreted as an average of individual treatment effects. For example Er1rY p1q ą 0, Y p0q ą 0ss is the fraction of individuals whose outcomes is positive under both treatments, rather than a treatment effect. Our results apply to all parameters of this form, regardless of whether they are average treatment effects per se. 12
13	point-identification. We say that g is scale-invariant if its value is the same under any re-scaling of the units of y by a positive constant a. Definition 1. We say that the function g is scale-invariant if it is homogeneous of degree zero, i.e. gpy1 , y0 q “ gpay1 , ay0 q for all a, y1 , y0 ą 0. We next describe point-identification. We consider parameters that are identified without plac- ing restrictions on treatment effect heterogeneity. As in Fan et al. (2017), this is formalized by considering parameters that can be learned if we know the marginal distributions of Y p1q and Y p0q, but not the full joint distribution of pY p1q, Y p0qq. To connect treatment effect heterogeneity to the joint distribution of potential outcomes, con- sider the simple case of a randomized experiment. By examining the outcome distribution for the treated group, we can learn the marginal distribution of Y p1q. Likewise, by examining the outcome distribution for the control group, we can learn the marginal distribution of Y p0q. If treatment effects were assumed to be constant, then for each observed treated unit with outcome Y p1q, we could infer their untreated outcome as Y p0q “ Y p1q ´ τ , where τ is the average treatment effect. Hence, the joint distribution of pY p1q, Y p0qq would be identified. However, if we allow for treatment effect heterogeneity, then for an observed treated unit with outcome Y p1q, we do not know what their value of Y p0q would be, and thus we do not know the joint distribution of pY p1q, Y p0qq. This winds up being especially important in settings with an extensive margin, since when we observe the distribution of outcomes for treated units, it means that we do not know which of the treated units would have had a zero outcome under the control condition, and thus it is difficult to disentangle the intensive and extensive margins.17 With that intuition in mind, we now give a formal definition. Recall that P denotes the joint distribution of pY p1q, Y p0qq, while PY pdq denotes the marginal distribution of Y pdq. We then say θg is point-identified if it depends on P only through the marginals PY p1q , PY p0q . Definition 2 (Identification). We say that θg is point-identified from the marginals at P if for every joint distribution Q with the same marginals as P (i.e. such that QY pdq “ PY pdq for d “ 0, 1), EP rgpY p1q, Y p0qqs “ EQ rgpY p1q, Y p0qqs. For a class of distributions P, we say that θg is point- identified over P if for every P P P, θg is point-identified from the marginals at P . We will denote by P` the set of distributions on r0, 8q2 . Thus, θg is point-identified over P` if it is always identified when Y takes on zero or weakly positive values. Our next result formalizes that it is not possible to have a parameter of the form EP rgpY p1q, Y p0qqs that is both scale-invariant and point-identified over P` . Proposition 2 (A trilemma). The following three properties cannot hold simultaneously: (a) θg “ EP rgpY p1q, Y p0qqs for a non-constant function g : r0, 8q2 Ñ R that is weakly increasing in its first argument. 17 In Appendix C, we discuss a variety of structural approaches that impose assumptions restricting the joint distribution, thus allowing us to separately point-identify the effects for the two margins. 13
14	(b) The function g is scale-invariant. (c) θg is point-identified over P` .18 Any parameter defined with zero-valued outcomes must therefore abandon one of properties (a)–(c). As a special case, Proposition 2 implies that the ATE for any increasing function mpY q defined at zero cannot be scale-invariant. This is because the ATE for mpY q takes the form in (a) with gpy1 , y0 q “ mpy1 q ´ mpy0 q, and is also point-identified (part (c)). It follows that property (b) must be violated, i.e. there is some c, y0 , y1 ą 0 such that mpcy1 q ´ mpcy0 q ‰ mpy1 q ´ mpy0 q. Proposition 2 thus formalizes the sense in which it is not possible to “fix” the issues with ATEs for log-like transformations described above by taking alternative transformations of the outcome (e.g. ? Y ). 3.1 Implications for settings without an extensive margin The trilemma in Proposition 2 applies for transformations of the outcome defined at zero. To prove Proposition 2, however, we establish an even stronger result: the only parameter satisfying properties (a) and (b) that is point-identified over distributions for which Y is strictly positively- valued is the ATE in logs.19 This result, which is formalized in Proposition 3 in the Appendix, has some useful implications for settings in which the outcome is strictly positive. First, it implies that the ATE for any transformation of the outcome other than logpY q will depend on the units of the outcome for at least some DGP where the outcome is strictly positive. The scale-dependence of log-like transformations such as logp1 ` Y q or arcsinhpY q is thus not entirely limited to settings with an extensive margin.20 We note, however, that while the ATE for such transformations may depend on the units of the outcome even without zero-valued outcomes, the dependence need not be arbitrarily bad in the sense of Proposition 1. Indeed, (2) shows that if there is no extensive margin, the ATE for a log-like transformation will be approximately insensitive to scaling once the values of Y are made large. This is intuitive, since if Y is strictly positively- valued, the ATE for a log-like transformation will be approximately equal to the ATE in logs when the values of Y are made large. Second, Proposition 3 implies that even when Y p1q and Y p0q are strictly-positively valued, the average proportional effect θAvg% “ ErpY p1q´Y p0qq{Y p0qs is not point-identified. This parameter is empirically relevant: For instance, Andrews and Miller (2013) show that in the Baily (1978)–Chetty (2006) model with heterogeneous consumption responses to unemployment, the optimal level of unemployment insurance depends on a parameter of the form θAvg% , where Y is consumption and 18 A minor technical complication arises from the fact that EP rgpY p1q, Y p0qs could be infinite for some P . For the purposes of our result, it suffices to trivially define θg to be identified in this case. Alternatively, the same result holds if part (c) is modified to impose only that θg is point-identified over all distributions in P` with finite support, thus avoiding issues related to undefined expectations. 19 More precisely, the only such treatment effect is the ATE in logs or an affine tranformations thereof. 20 There is thus no conflict between our results and those in Thakral and Tô (2023), who note that semi-elasticities for OLS regressions using log-like transformations may depend on the units of the outcome even when Y is strictly positively-valued. 14
15	D is unemployment. Although the ATE in logs may approximate θAvg% when the proportional effect of the treatment is approximately constant, our results imply that it is not possible to point-identify θAvg% when allowing for arbitrarily heterogeneous proportional effects. 4 Empirical approaches with zero-valued outcomes Our theoretical results above imply that when there are zero-valued outcomes, the researcher should not take a log-like transformation of the outcome and interpret the resulting ATE as an average percentage effect: Unlike a percentage, such an ATE depends on the units of the outcome. In this section, we highlight some other parameters that are well-defined and easily interpreted when there are zero-valued outcomes; in Section 5 below, we show how these parameters can be estimated in three empirical applications. Of course, any alternative parameter must necessarily drop one of the requirements in the trilemma in Proposition 2, but the choice of which to drop may depend on the researcher’s motivation. To inform our discussion of alternative parameters, it is therefore useful to first enumerate several reasons why empirical researchers may target treatment effects for a log-transformed outcome rather than the ATE in levels: (i) The researcher is interested in reporting a treatment effect parameter with easily-interpretable units, such as “percentage changes.” (ii) The researcher believes that there are decreasing returns to the outcome, and thus wants to place more weight on treatment effects for individuals with low initial outcomes. For instance, the researcher may perceive it to be more meaningful to raise income from Y p0q “ $10,000 to Y p1q “ $20,000 than from Y p0q “ $100,000 to Y p1q “ $110,000, yet both of these treatment effects contribute equally to the ATE in levels. (iii) The researcher is interested in both the intensive and extensive margin effects of the treat- ment, and is using the ATE for a log-like transformation as an approximation to the proportional effect along the intensive margin. These three motivations suggest different ways of breaking out of the trilemma in Proposition 2. If the goal is to achieve a percentage interpretation, then one can consider scale-invariant pa- rameters outside of the class EP rgpY p1q, Y p0qqs. For instance, researchers can consider the ATE in levels expressed as a percentage of the control mean, or the ATE for a normalized parameter Ỹ that already has a percentage interpretation. Alternatively, if the goal is to capture concave social preferences over the outcome, then it is natural to specify how much we value the inten- sive margin relative to the extensive margin—thus abandoning scale-invariance. Finally, if the goal is to separately understand the intensive margin effect, the researcher can abandon point- identification (from the marginal distributions) and directly target the partially identified param- eter E rlogpY p1qq ´ logpY p0qq | Y p0q ą 0, Y p1q ą 0s, the effect in logs for individuals with positive 15
16	outcomes under both treatments. We address each of these cases in turn below, with a summary of some possible parameters in Table 2. Main property Description Parameter Pros/Cons sacrificed? Normalized ATE ErY p1q ´ Y p0qs{ErY p0qs ErgpY p1q, Y p0qqs Pro: Percent interpretation Con: Does not capture decreasing returns Normalized outcome ErY p1q{X ´ Y p0q{Xs ErgpY p1q, Y p0qqs Pro: Per-unit-X interpretation Con: Need to find sensible X # logpyq yą0 Explicit tradeoff of ATE for mpyq “ Scale-invariance Pro: Explicit tradeoff of two margins intensive/extensive ´x y“0 Con: Need to choose x; Monotone only if margins support excludes p0, e´x q ” ´ ¯ ı p1q Intensive margin effect E log YY p0q | Y p1q ą 0, Y p0q ą 0 Point- Pro: ATE in logs for the intensive margin identification Con: Partial identification Table 2: Summary of alternative target parameters Remark 8 (Statistical reasons for transforming the outcome). We focus on settings where the researcher is interested in a parameter other than the ATE in levels. In some settings, the researcher may be interested in the ATE in levels, but simple regression estimators may be noisy owing to a long right-tail of the outcome (Athey et al., 2021). The researcher might then try to estimate the ATE in levels by first estimating the ATE for a log-like transformation, and then multiplying by the baseline mean. However, since the ATE for a log-like transformation depends on the units of the outcome—and is thus not a true “percentage” effect—the validity of this approach for recovering the ATE in levels will depend on the initial units of Y .21 We refer the reader to Athey et al. (2021) and Müller (2023) for alternative approaches to estimation and inference targeted to settings where the ATE in levels is of interest but the outcome has heavy tails. Remark 9 (Transformation-specific identification). Another reason that researchers may consider taking a transformation of the outcome is that a parametric assumption used for identification may be more plausible for some functional forms than others. For example, when the outcome is strictly positive, parallel trends in logs may be more plausible than parallel trends in levels if time-varying factors are thought to have a multiplicative impact on the outcome. We note that justifying parallel trends for a log-like transformation is especially tricky, however, since if parallel trends holds for the arcsinh of an outcome measured in dollars, say, it will not generally hold for the arcsinh of the outcome measured in cents (Roth and Sant’Anna, 2023). Thus, the parallel trends assumption is specific to both the transformation mp¨q and the units of the outcome. Moreover, even if the researcher is confident in parallel trends for a particular log-like transformation and unit of the outcome, our results imply that they should not interpret the resulting ATT as an average 21 Even in the case where Y is strictly positive and one first estimates the ATE in logs, this approach will only recover the ATE in levels under certain homogeneity assumptions, e.g. constant proportional effects. See Wooldridge (1992) for related discussion. 16
17	percentage effect, since that ATT is dependent on the units in which the outcome is measured (Proposition 1). In what follows, we consider alternative parameters that may be of interest when the marginal distributions of the potential outcomes are identified for some population of interest. Such iden- tification is obtained in RCTs or under conditional unconfoundedness (for the full population), as well in instrumental variables settings (for the population of compliers), as these designs do not rely on functional form assumptions for identification. If the original identification strategy relies on a functional form assumption (e.g. parallel trends), then obtaining identification of the alternative parameters discussed below may require different identifying assumptions. We discuss these issues in detail in Section 5.2, where we revisit the difference-in-differences application in Sequeira (2016). 4.1 When the goal is interpretable units We first consider the case where the researcher’s primary goal is to obtain a treatment effect pa- rameter with easily interpretable units, such as percentages. Normalizing the ATE in levels. One possibility is to target the parameter ErY p1q ´ Y p0qs θATE% “ , ErY p0qs which is the ATE in levels expressed as a percentage of the control mean. For example, if a researcher is studying a program D meant to reduce healthcare spending Y , then θATE% is the percentage reduction in costs from implementing the program. This parameter is point-identified and scale- invariant, and thus has an intuitive percentage interpretation. Importantly, however, θATE% is the percentage change in the average outcome between treatment and control, but is not an average of individual-level percentage changes.22 That is, θATE% does not take the form EP rgpY p1q, Y p0qqs, thus avoiding the trilemma in Proposition 2. We note that θATE% is consistently estimable by Poisson regression (see Gourieroux et al. (1984); Santos Silva and Tenreyro (2006); Wooldridge (2010, Chapter 18.2)) under an appropriate identi- fying assumption. With a randomly assigned D, for example, estimation of Y “ exppα ` βDqU by Poisson quasi-maximum likelihood (QMLE) consistently estimates the population coefficient β, which satisfies eβ ´ 1 “ ErY p1qs{ErY p0qs ´ 1 “ θATE% . In Section 5 below, we illustrate how θATE% can be estimated by Poisson regression in practice in several empirical examples, including both an RCT and DiD setting. We also emphasize that θATE% is influenced by treatment effects along both the intensive and extensive margins. In particular, the numerator of θATE% is the ATE in levels. Thus, if an individual has a treatment effect of say 1, that contributes the same to θATE% regardless of whether their outcome changes from 0 to 1 (an extensive margin change) or 1 to 2 (an intensive margin change). 22 This is roughly analogous to how quantile treatment effects show changes in the quantiles of the potential outcomes distributions, but not the quantiles of the treatment effects (without further assumptions). 17
18	The parameter θATE% may therefore be attractive in settings where the researcher does not want to distinguish between the intensive and extensive margins. For example, if Y is a count of publications by a researcher in a particular year, and publications are sometimes zero owing to the idiosyncracies of the publication process, then it may be reasonable to view a change between 0 and 1 as similar to a change between 1 and 2. On the other hand, in settings where a zero corresponds to a distinct economic choice, such as not participating in the labor market, then it may be of interest to separate the effects along the intensive and extensive margin, as we discuss in more detail in Section 4.3 below. It is also worth noting that if the researcher has determined that the ATE in levels is not of economic interest, then similar issues will likely arise for θATE% , since θATE% is just a re-scaling of the ATE in levels. For one, the ATE in levels (and hence θATE% ) imposes no diminishing returns, and thus might be dominated by individuals in the tail of the outcome distribution, particularly when the outcome is skewed. Whether this is warranted will depend on the economic question: if the policy-maker’s goal is to reduce healthcare spending, it may not matter whether the savings are produced mainly by reducing spending for a small fraction of individuals with catastrophic medical spending. On the other hand, a policy that increases every American’s income by $100 and one that increases Elon Musk’s income by $35 billion and has no effect on anyone else would have approximately the same value of θATE% , yet the former may be vastly preferred by an inequality- minded policy-maker. We therefore next turn to alternative approaches that place less weight on the tails of the outcome distribution. Normalizing other functionals. While θATE% normalizes the ATE by the control mean, one can obtain scale-invariance by normalizing other functionals of the potential outcomes distributions.23 For example, MedianpY p1qq ´ MedianpY p0qq θMedian% “ , MedianpY p0qq is the quantile treatment effect at the median normalized by the median of Y p0q.24 Put otherwise, it captures the percentage change in the median between the treated and control distributions. (θMedian% thus may be particularly relevant for politicians interested in maximizing the happiness of the median voter!) As is typically the case with quantile treatment effects, however, the numerator of θMedian% need not correspond to the median of individual-level treatment effects. Moreover, in many settings, decision-makers may care about treatment effects throughout the distribution, not just at the median, in which case θMedian% may not be the most economically-relevant parameter. Normalizing the outcome. A related approach to obtaining a treatment effect with more intu- itive units is to estimate the ATE for a transformed outcome that has a percentage interpretation. One example is to consider an outcome of the form Ỹ “ Y {X, where Y is the original outcome and X is some pre-determined characteristic. For example, suppose Y is employment in a particular 23 Indeed, any functional φpP q is homogeneous of degree zero if and only if it can be written as the ratio of two homogeneous of degree one functionals. 24 Note that θMedian% is well-defined only if MedianpY p0qq ą 0. 18
19	area. The treatment effect in levels for Y may be difficult to interpret, since a change in employment of 1,000 means something very different in New York City versus a small rural town. However, if X is the area’s population, then Ỹ is the employment-to-population ratio, which may be more compa- rable across places, and is already in percentage (i.e. per capita) units. We note that the ATE for Ỹ is a scale-invariant, point-identified parameter of the form θ “ EP rgpY p1q, Y p0q, Xqs, and thus escapes the trilemma in Proposition 2 by avoiding property (a).25 The viability of this approach, of course, depends on having a variable X such that the normalized outcome Ỹ is of economic inter- est. We suspect that in many contexts, reasonable options will be available, including pre-treatment observations of the outcome (assuming these are positive), or the predicted control outcome given some observable characteristics (i.e., X “ ErY p0q | W s, for observable characteristics W ). A second example is to use Ỹ “ FY ˚ pY q, where FY ˚ is the cumulative distribution function (CDF) of some reference random variable Y ˚ , as suggested in Delius and Sterck (2020). The trans- formed outcome Ỹ then corresponds to the rank (i.e. percentile) of an individual in the reference distribution, and the ATE for Ỹ can be interpreted as the average change in rank caused by the treatment. The ATE for Ỹ is unit-invariant so long as Y and Y ˚ and measured in the same units. Outcomes of this form have become increasingly popular in the literature on intergenerational mo- bility, where Ỹ corresponds to a child’s rank in the national income distribution. This approach has been found to yield more stable estimates than approaches using logpc ` Y q, which Chetty et al. (2014) show are sensitive to the choice of c.26 Finally, the researcher might report treatment effects on transformed outcomes of the form 1rY ě ys for different values of y. For example, the researcher might report the impact of the treatment on the probability that an individual earns at least $50,000, $60,000, etc., and interpret it as the treatment effect on the probability of obtaining a “well-paying job.” 27 Such treatment effects have interpretable units as percentage points (i.e. changes in probabilities). We note that treatment effects for outcomes of this form combine the effect of the treatment along the intensive and extensive margin, since for example, a worker who has Y p1q ą $50, 000 ą Y p0q could either not work under control (Y p0q “ 0) or work under control but have earnings below $50,000. 4.2 When the goal is to capture decreasing returns We next consider the case where the researcher wants to capture some form of decreasing marginal utility over the outcome. For example, when Y is strictly positively valued, the ATE in logs corre- sponds to the change in utility from implementing the treatment for a utilitarian social planner with log utility over the outcome, U “ ErlogpY qs. Intuitively, this social welfare function captures the fact that the planner values a percentage point of change in the outcome equally for all individuals, regardless of their initial level of the outcome. 25 It is scale-invariant in the sense that gpy1 , y0 , xq “ gpay1 , ay0 , axq. 26 Similar to the discussion in Footnote 21, the treatment effect in ranks cannot be converted back to obtain the ATE in levels without additional assumptions. 27 The researcher could also report the implied CDF of Y p1q and Y p0q, from which one can infer the treatment effect on outcomes of this form for all y. 19
20	Of course, log utility is not well-defined when there is an extensive margin: A coherent utility function defined with zero-valued outcomes must take a stand on the relative importance of the intensive versus extensive margins. Recall from Section 2.1 that when using transformations like logp1 ` yq or arcsinhpyq, the scaling of the outcome implicitly determines the weights placed on these margins. Instead of implicitly weighting the margins via the scaling of Y , a more transparent approach is to explicitly take a stand on how much one values the two margins of treatment. Of course, if one knows that their utility is captured by U “ ErmpY qs (for a particular unit of Y , say earnings in dollars), then the ATE for mpY q is appropriate. If one is unsure exactly of their utility function, then a rough calibration is to specify how much one values a change in earnings from 0 to 1 relative to a percentage change in earnings for those with non-zero earnings. If, for example, one values the extensive margin effect of moving from 0 to 1 the same as a 100x percent increase in earnings, then one might consider setting mpyq “ logpyq for y ą 0 and mp0q “ ´x. The ATE for this transformation can be interpreted as an approximate percentage (log point) effect, where an increase from 0 to 1 is valued at 100x log points.28 We emphasize that for a fixed value of x, this approach necessarily depends on the scaling of the outcome (thus avoiding the trilemma in Proposition 2). However, this may not be so concerning since the appropriate choice of x also depends on the units of the outcome—e.g., saying a change from 0 to 1 is worth 100x percent means something very different if 1 corresponds with one dollar versus a million dollars. In other words, ATEs for transformations such as arcsinhpY q may be difficult to interpret because the scaling of the outcome implicitly determines the relative importance of the intensive and extensive margins; this approach avoids that difficulty by explicitly taking a stand on the tradeoff between these two margins. Nevertheless, a challenge with this approach is that researchers may have differing opinions over the appropriate choice of x (or more generally, over the appropriate utility function). 4.3 When the goal is to understand intensive and extensive margins Finally, we consider the case where the researcher is interested in understanding the intensive and extensive margin effects separately. A common question in the literature on job training programs (Card et al., 2010), for instance, is whether a program raises participants’ earnings by helping them find a job—which would be expected only to have an extensive-margin effect—or by increasing human capital, which would be expected to also affect the intensive margin. In such settings, it is natural to target separate parameters for the intensive and extensive margins. For example, the parameter θIntensive “ ErlogpY p1qq ´ logpY p0qq | Y p1q ą 0, Y p0q ą 0s 28 Note that this transformation will generally only be sensible if the support of Y excludes p0, e´x q, since otherwise the function mpyq is not monotone in y over the support of Y . It is common, however, to have a lower-bound on non-zero values of the outcome; e.g., a firm cannot have between 0 and 1 employees. In our application to Sequeira (2016) below, we normalize the minimum non-zero value of Y to 1 when applying this approach. 20
21	captures the ATE in logs for those who would have a positive outcome regardless of their treatment status. The parameter θIntensive is scale-invariant but is not point-identified from the marginal distributions of the potential outcomes (thus avoiding the trilemma in Proposition 2), and therefore cannot be consistently estimated without further assumptions.29 However, Lee (2009) popularized a method for obtaining bounds on θIntensive under the monotonicity assumption that, for example, everyone with positive earnings without receiving a training would also have positive earnings when receiving the training.30 Bounds on θIntensive can be reported alongside measures of the extensive margin effect, such as the change in the probability of having a non-zero outcome, P pY p1q ą 0q ´ P pY p0q ą 0q. One can also potentially tighten the bounds (or restore point-identification) by imposing additional assumptions on the joint distribution of the potential outcomes—we provide an example of this in our application to Carranza et al. (2022) below; see Zhang et al. (2008, 2009) for related approaches.31 We note that the parameter θIntensive is generally distinct from the “intensive margin” marginal effects implied by two-part models (2PMs), which were recommended for scenarios with zero-valued outcomes by Mullahy and Norton (2023), among others. In Appendix D, we consider the causal interpretation of the marginal effects of 2PMs, building on the discussion in Angrist (2001). Our decomposition shows that the marginal effects from 2PMs yield the sum of a causal parameter similar to θIntensive as well as a “selection term” comparing potential outcomes for individuals for whom treatment only has an intensive margin effect to those with an extensive margin effect. It thus will generally be difficult to ascribe a causal interpretation to the marginal effects of 2PMs without assumptions about this selection. 5 Empirical applications In this section, we focus on three concrete empirical applications to illustrate how the alternative parameters described in Section 4 can be estimated in practice. To illustrate a range of possible applications, we consider a randomized controlled trial, a difference-in-differences design, and an instrumental variables design. 5.1 An RCT setting: Carranza et al. (2022) Carranza et al. (2022) conduct a randomized controlled trial (RCT) in South Africa. Individuals randomized to the treatment group are provided with certified test results that they can show to 29 θIntensive also does not take the form EP rgpY p1q, Y p0qqs, although it can be written as EP r1rY p1q ą 0, Y p0q ą 0s logpY p1q{Y p0qqs , EP r1rY p1q ą 0, Y p0q ą 0ss where both the numerator and denominator take this form. 30 See, also, Zhang and Rubin (2003) for related results, including bounds without the monotonicity assumption. 31 We note that the Lee (2009) bounds will tend to be tight when the extensive margin effect is close to zero. As noted in Remark 2, this is precisely the setting where ATEs for log-like transformations are relatively insensitive to finite changes in scale. 21
22	prospective employers to vouch for their skills. Individuals in the control group do not receive test results.32 They then investigate how this treatment impacts labor market outcomes such as employment, hours worked, and earnings. We focus here on the effects on hours worked. Original specification and sensitivity to units. Carranza et al. (2022) estimate the effect of their randomized treatment on the inverse hyperbolic sine of weekly hours worked. Formally, they estimate the OLS regression specification arcsinhpYi q “ β0 ` Di β1 ` Xi1 γ ` ui , (3) where Yi is average weekly hours worked for unit i, Di is an indicator for whether unit i was in the treatment group, and Xi is a vector of controls.33 Their estimate of the ATE (β̂1 ) is 0.201 (see column (1) in Table 3). They interpret this as a 20% change in hours: “Certification increases average weekly hours worked, coded as zero for nonemployed candidates, by 20 percent” (p. 3560). arcsinh(weekly hrs) arcsinh(yearly hrs) arcsinh(FTEs) Treatment 0.201 0.417 0.031 (0.052) (0.096) (0.012) Units of outcome: Weekly Hrs Yearly Hrs FTEs Table 3: Estimates using arcsinhpY q with different units of Y in Carranza et al. (2022) Note: This table shows estimates of the average treatment effect in Carranza et al. (2022) on the inverse hyperbolic sine of hours worked, estimated using (3). In the first column, the outcome is the inverse hyperbolic sine of weekly hours, as in the original paper. The remaining columns use the inverse hyperbolic sine of annualized hours (weekly hours times 52) or the inverse hyperbolic sine of the number of full-time equivalents worked (weekly hours divided by 40). Standard errors are clustered at the assessment date (the unit of treatment assignment) as in the original paper. However, the results in Section 2 suggest that the estimate of β1 should not be interpreted as a percentage effect, since it depends on the units of the outcome. To illustrate this, in columns (2) and (3) we re-estimate specification (3) with Yi redefined to be (a) yearly hours worked, i.e. weekly hours times 52, or (b) the number of full-time equivalents (FTE) worked, i.e. weekly hours divided by 40. The results change quite substantially depending on the units used, with an estimate of 0.417 using yearly hours and 0.031 using FTEs. We therefore turn next to alternative approaches with a percentage interpretation in this setting. Percentage changes in the average. The average number of (weekly) hours worked was 9.84 in the treated group and 8.85 in the control group. A simple summary of the treatment effect is 32 Some individuals are also assigned to a “placebo” arm in which they are provided the test results but the form does not include the individual’s name, and thus cannot credibly be shared with employers. We focus on the effect of the main treatment relative to the pure control group. 33 Carranza et al. (2022) include individuals receiving the “placebo” treatment in the sample and add an indicator for receiving the placebo treatment in Xi . We follow the same practice, although the results are similar if units receiving the placebo treatment are dropped. 22
