pdf_page_index	text
20	previously holding a lower-seniority role within the same firm.20, 21 4.2 GenAI Adoption 4.2.1 GenAI Integrator Vacancies We identify GenAI adoption by detecting job postings that explicitly seek workers to im- plement or integrate GenAI technologies into firm workflows. Inspired by the approach of Hampole et al. (2025), we proceed in two steps. First, we compile a list of GenAI-related keywords and flag all postings containing at least one of them.22 Out of 198.8 million postings, 603,152 (0.30 percent) include at least one keyword. Second, we apply a large language model (LLM) classifier to this subset to identify genuine “GenAI integrator” postings—vacancies reflecting an active attempt to recruit workers tasked with adopting or implementing GenAI in the firm’s workflows—from generic GenAI mentions in job postings. (Supplemental Appendix A.11.1 provides the exact prompt used). This process yields 131,845 postings, 0.066 percent of the full corpus, classified as GenAI integrator roles. Supplemental Appendix A.12 provides a graphical overview of the procedure, and Supplemental Appendix A.13 presents illustrative examples of postings classified as in- tegrators and non-integrators.23 20 Roughly 5 percent of positions are “contained positions,” meaning that another position for the same individual in the same firm fully overlaps their reported work period. We treat such positions as follows. If the container has lower seniority than the contained position, we shorten the container’s end date to the contained position’s start date, treating the latter as a promotion. If the container has higher seniority, we drop the contained position. 21 Appendix A.9 presents the aggregate time series of average junior and senior employment across firms. The two series expand in parallel through 2022 and then diverge: senior employment continues to grow while junior employment plateaus and begins to fall by mid-2023. This pattern is consistent with the findings of Brynjolfsson et al. (2025a), who document a comparable divergence in U.S. payroll data by worker age, and with the rising unemployment of recent college graduates documented in Supplemental Appendix A.10. 22 Keywords include: Copilot, Claude, Gemini, large language model, LLM, generative AI, ChatGPT, Gen AI, GPT, LangChain, RAG, retrieval-augmented generation, vector embeddings, vector database, transformer-based model, prompt engineering, prompt design, LlamaIndex, Pinecone, Weaviate, Milvus, OpenAI API, Anthropic Claude API, Azure OpenAI, Google Vertex AI Generative, HuggingFace Trans- formers, and RetrievalQA. 23 As shown in Supplemental Appendix A.11.1, we instructed the LLM to exclude AI producers. Upon manual inspection, however, we find that some vacancies are engaged in helping other firms integrate LLMs into their workflows, and we classify these postings as integrators. While this does not directly prove that such firms have embedded AI internally, we view it as a reasonable proxy, since firms offering integration services are highly likely to have adopted these technologies themselves. 20
21	4.2.2 GenAI-Adopting Firms We define a firm as a GenAI adopter if it has posted at least one GenAI integrator vacancy. By this criterion, 10,433 firms qualify as adopters. While they make up only 3.71 percent of the 281,111 firms in our sample, adopters are disproportionately large (see descriptive statistics below) and account for 16 percent of the employment (positions) in our dataset. Figure 2 plots the timing of GenAI adoption, defined as the posting date of each firm’s first GenAI integrator vacancy. Prior to 2023, adoption was minimal and stable, with roughly 30 new adopters per month. Beginning in early 2023—shortly after the launch of ChatGPT—the number of new adopters rose sharply, peaking at 456 in August 2023. Adoption then stabilized at around 400 firms per month through the end of 2024 before accelerating again in early 2025, reaching 574 new firms in March. By the end of the sample period, the cumulative number of adopters had surpassed 10,000. 600 Number of Firms with First AI Posting Number of Firms with First AI Posting 10000 ChatGPT launch ChatGPT launch 8000 400 6000 4000 200 2000 0 0 20 m3 20 m6 3 23 9 20 m3 24 9 21 9 20 12 20 m3 20 m6 22 9 20 12 23 9 20 12 20 m3 20 m6 24 9 20 12 21 9 20 12 20 m3 20 m6 22 9 20 12 20 m3 20 m6 20 12 20 m6 3 20 12 20 1m m 20 m 20 m 20 1m 20 2m 20 4m m 20 3m 20 4m m m m m m m m m 24 23 23 24 22 22 22 23 23 23 24 25 22 22 24 25 2 2 2 2 2 2 20 20 Date Date (a) Flow (b) Cumulative Figure 2: Number of Adopters Over Time Notes: Panel (a) shows the monthly number of firms posting their first GenAI integrator vacancy, while Panel (b) reports the cumulative total, covering September 2021 to March 2025. Table A.5, reported in Supplemental Appendix A.15, presents descriptive statistics for the full sample, adopters, and non-adopters. Adopters are substantially larger, more senior-heavy, and recruit more heavily from highly exposed occupations than non-adopters; they are also concentrated in professional services and information and in technology- intensive states, while non-adopters are more widely dispersed across sectors. Supple- mental Appendix A.16 provides further detail on the sectoral and geographic distribution 21
22	of adopters versus non-adopters. 4.2.3 Validation: GenAI Mentions in Worker Position Descriptions As external validation of the adoption measure, we examine whether workers at adopt- ing firms are more likely to report AI-related activities in their own LinkedIn position descriptions—an outcome that reflects actual on-the-job use rather than aspirational hir- ing language.24 Using a list of GenAI keywords (the full list is reported in Supplemental Appendix A.8) applied to 18.3 million position descriptions (2021–2025), we compute for each quarter the share of descriptions mentioning GenAI keywords, separately for adopt- ing and non-adopting firms. Figure 3 plots these shares, normalized to zero in 2021 Q1. Prior to the launch of Chat- GPT in late 2022, both series fluctuate near zero with no visible divergence. Beginning in early 2023, the adopter series rises sharply—reaching approximately 3.5 percentage points above baseline by late 2024—while the non-adopter series increases only mod- estly (roughly 0.7 percentage points). A difference-in-differences regression with firm and month fixed effects formalizes this pattern and yields an estimate of 1.35 percentage points (s.e. = 0.05, p < 0.001), and the coefficient remains essentially unchanged (1.40 percentage points) when additionally controlling for description length (full regression results are reported in Supplemental Appendix A.8). Relative to the pre-ChatGPT aver- age of 3.1% at adopters, this represents a roughly 43 percent increase. This worker-side evidence supports the interpretation that our firm-level adoption classification captures genuine changes in workplace technology use. 4.3 Data Validation We subject our data and key variables to a series of validation exercises, reported in full in the Supplemental Appendix. 24 Position descriptions on LinkedIn are considerably less reliable than job posting texts: only about 42% of U.S. positions in our 2021–2025 window have any raw description text at all, and those that exist are often short or formulaic. For this reason, we rely on the richer and more complete raw posting data to construct the firm-level adoption measure throughout the paper. The position-description analysis presented here serves as a complementary validation exercise; in Supplemental Appendix A.4 we additionally use these descriptions to construct an augmented adoption measure and show that our main results are robust. 22
23	ChatGPT 3 Launch Change in Share (pp) 2 1 0 1 2 3 4 1 2 3 4 1 2 3 4 1 2 3 4 1 -Q -Q -Q -Q -Q -Q -Q -Q -Q -Q -Q -Q -Q -Q -Q -Q -Q 21 21 21 21 22 22 22 22 23 23 23 23 24 24 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Adopter Non-Adopter Figure 3: Change in Share of Position Descriptions Mentioning GenAI Keywords Notes: This figure plots the share of LinkedIn position descriptions containing at least one GenAI keyword, by quarter, separately for GenAI-adopting and non-adopting firms. The sample includes 18.3 million U.S. positions from 2021 Q1 through 2025 Q1 held at firms in the main analysis sample, restricted to positions with a raw description of at least 20 characters. Both series are normalized to zero in 2021 Q1. The vertical dashed line marks the launch of ChatGPT in November 2022. Baseline levels (2021 Q1): Adopters = 2.9%, Non-Adopters = 0.8%. First, we assess the representativeness of the LinkedIn/Revelio data by comparing its industry, occupation, and age distributions against official employment statistics from the QCEW, OEWS, and QWI. The data display the expected tilt of LinkedIn toward man- agerial, professional, and high-information occupations and industries. However, impor- tantly, this tilt is essentially unchanged from 2021Q1 through 2025Q1, with no discernible break around the ChatGPT launch. Because the level differences are absorbed by firm and sector fixed effects in our main specifications, the differential identification of treatment effects is unaffected (see Appendix A.1 for details). Second, we verify the stability of the seniority classification through two complementary exercises (Appendix A.2). We first analyze the frequency of job-title keywords (e.g., “as- sistant,” “manager,” “director”) separately for junior and senior workers, and confirm that the classification aligns well with conventional titling. Both pooled pre/post-2023 comparisons and a formal event study at adopting versus non-adopting firms show no meaningful differential shift in keyword distributions around the ChatGPT launch. We 23
24	then examine the experience composition of junior and senior workers over time, sep- arately at adopting and non-adopting firms. We find that the average labor market ex- perience of junior and senior workers evolves in parallel at adopting and non-adopting firms; a statistically detectable but quantitatively small differential emerges for seniors in the event-study specification, but its magnitude is unlikely to meaningfully affect our employment results. Together, these exercises indicate that the relative decline in junior employment we find below is unlikely to be driven by changes in seniority classification. 5 Results The main empirical exercise of the paper is to test the framework’s central implication: whether GenAI adoption disproportionately reduces junior employment relative to se- nior employment. We pursue this in Sections 5.2–5.5 using the firm-level résumé and posting data, with a triple-difference design, a staggered event study, and a flow decom- position. Before turning to this aggregate evidence, Section 5.1 brings direct empirical evidence on the framework’s underlying channels. 5.1 Empirical Evidence on the Framework’s Channels Proposition 1 decomposes the change in junior labor demand into three forces: a displace- ment effect (α > 0, junior tasks lost to automation), a within-task productivity effect (on the workers-per-task margin), and a reallocation effect (x̂ ′ > x̂, juniors expanding into formerly-senior tasks because δ J > δS ). For the productivity channel, and especially for the assumption δ J ≥ δS , a now-large experimental literature provides strong evidence (Brynjolfsson et al., 2025b; Noy and Zhang, 2023; Dell’Acqua et al., 2023; Cui et al., 2025; Cruces et al., 2026). This subsection tests the remaining two channels using evidence from two sources: task-level information extracted from our own postings data, and external task-level data from the Anthropic Economic Index. 24
25	5.1.1 Task-Level Evidence: Testing the Framework’s Mechanisms in Our Data We begin with direct evidence on the displacement and reallocation channels using task- level information extracted from our own job-postings data (Section 4.1). For each O*NET task j, firm i, 6-digit occupation c, and seniority group s ∈ {junior, senior}, let Prev jicsτ be the share of (i, c, s) postings in period τ whose extracted bundle contains task j. Splitting the sample at the ChatGPT launch (τ =pre: 2021Q3–2022Q4; τ =post: 2023Q1 through early April 2025, the latest postings in our extract), the dependent variable is the Davis et al. (1998) (DHS) growth rate: post pre Prev jics − Prev jics ∆ DHS Prev jics = 2 post pre × 100. (7) Prev jics + Prev jics This is similar to the task-level DHS measure used by Hampole et al. (2025). Observations are weighted by the harmonic mean of pre- and post-period cell sizes (the standard DHS weight), and standard errors are clustered at the firm level throughout. Test 1: Displacement. Under the maintained assumption α < x̂, automated tasks lie in the junior range, so displacement predicts that AI-exposed tasks are removed from junior bundles at adopters post-ChatGPT and not from senior ones. We operationalize a task’s displaceability with the standardized Eloundou et al. (2024) GPT-4 exposure score Exp j , and estimate, separately for juniors and seniors, ∆DHS Prev jics = βs Exp j × Adopti + α j + αic + ε jics , (8) and a pooled triple-difference that adds the Seniors dimension: ∆DHS Prev jics = β A Exp j × Adopti + β AS Exp j × Adopti × Seniors + Γ′ Z jics + α j + αic + ε jics , (9) where Adopti is the firm-level adopter indicator (Section 4.2), Seniors = 1 for seniors, Z jics collects the lower-order interactions, and α j and αic are task and firm-by-occupation fixed effects (firm only in the less demanding spec). Identification comes from within- cell, cross-task variation in exposure interacted with adoption. Under displacement, we expect β J < 0, βS ≥ 0, and β AS > 0. Table 1 reports the results. 25
26	Table 1: Task-Level DHS Demand by GenAI Exposure and Seniority (Automation) Juniors only Seniors only Pooled (1) (2) (3) (4) (5) (6) Exp j × Adopti −3.923∗ −4.140∗ +2.408 +1.890 −4.152∗∗ −3.667 (2.065) (2.347) (3.203) (3.128) (1.842) (2.394) Exp j × Adopti × Seniors +6.868∗∗ +5.826∗ (3.490) (3.237) Task FE ✓ ✓ ✓ ✓ ✓ ✓ Firm FE ✓ ✓ ✓ ✓ ✓ ✓ Occ FE ✓ ✓ ✓ Occ × Firm FE ✓ ✓ ✓ N 208,984 208,984 402,363 402,363 611,347 611,347 Firms 923 923 969 969 997 997 Notes: Unit of observation is (task × firm × 6-digit SOC occupation × seniority group). The dependent variable is 100× the Davis et al. (1998) (DHS) growth rate in the task’s share of the cell’s posting bundles, comparing post-ChatGPT (2023Q1 through early April 2025) to pre-ChatGPT (2021Q3–2022Q4). Exp j is the standardized Eloundou et al. (2024) GPT-4 exposure of task j; Adopti is the firm-level GenAI-adopter indicator (Section 4.2); Seniors equals one for seniors. Observations are weighted by the harmonic mean of pre- and post-period cell sizes (the DHS weight). Standard errors in parentheses are clustered at the firm level. ∗ , ∗∗ , ∗∗∗ denote significance at 10%, 5%, and 1%. For juniors, a one SD increase in a task’s exposure is associated with a roughly four percentage-point larger DHS contraction in junior bundles at adopters relative to non- adopters, marginally significant in both specifications (columns 1–2). Scaling to the gap between the least- and most-exposed tasks (about four SDs) yields a 15–17 percentage- point differential. The coefficient for seniors (columns 3–4) is positive and insignificant: within the same firm-occupation cells, exposed tasks leave junior bundles but not senior ones. The pooled triple-difference makes the contrast precise: β A = −4.15 (p = 0.024) and β AS = +6.87 (p = 0.049) under firm fixed effects; the saturated specification delivers β AS = +5.83 (p = 0.072). The contraction is therefore a within-occupation removal of GenAI-exposed tasks from junior bundles, not a compositional shift across occupations. Test 2: Reallocation. In the framework, the reallocation channel works in the opposite direction: because GenAI augments juniors more than seniors (δ J ≥ δS ), the post-AI al- location threshold satisfies x̂ ′ ≥ x̂, so tasks previously performed by seniors near the comparative-advantage boundary can now be absorbed by juniors. A direct test of this channel asks whether tasks that were ex-ante senior-intensive become more prevalent in 26
27	junior bundles at adopting firms post-ChatGPT. We operationalize the model’s notion of an “ex-ante senior task” with a task-level senior-intensity score. For each O*NET task j, define #{(posting, j) pairs in pre-period at senior level} SenInt j = , (10) #{(posting, j) pairs in pre-period} restricted to tasks appearing in at least 20 pre-period posting-task pairs (6,985 tasks), and standardized to unit variance. SenInt j measures where, on the pre-AI seniority gradient, task j predominantly sat: tasks close to the boundary x̂ on the senior side score high. We re-estimate equations (8) and (9) with SenInt j in place of Exp j , and denote the resulting coefficients with tildes. Under reallocation, the model predicts β̃ J > 0 (senior- intensive tasks shift into junior bundles at adopters), β̃ S ≤ 0 (the mirror image: those same tasks leave senior bundles), and in the pooled specification β̃ A > 0 with β̃ AS < 0. Table 2 reports the results. Table 2: Task-Level DHS Demand by Senior-Intensity and Seniority (Reallocation) Juniors only Seniors only Pooled (1) (2) (3) (4) (5) (6) SenInt j × Adopti −1.114 −2.097 −0.495 −1.657 −0.012 −1.783 (2.995) (3.384) (3.284) (3.034) (3.401) (3.407) SenInt j × Adopti × Seniors −0.835 −0.468 (5.031) (4.354) Task FE ✓ ✓ ✓ ✓ ✓ ✓ Firm FE ✓ ✓ ✓ ✓ ✓ ✓ Occ FE ✓ ✓ ✓ Occ × Firm FE ✓ ✓ ✓ N 189,495 189,495 377,846 377,846 567,341 567,341 Firms 923 923 969 969 997 997 Notes: Unit of observation is (task × firm × 6-digit SOC occupation × seniority group). The dependent variable is 100× the Davis et al. (1998) (DHS) growth rate in the task’s share of the cell’s posting bundles, comparing post-ChatGPT (2023Q1 through early April 2025) to pre-ChatGPT (2021Q3–2022Q4). SenInt j is the task-level senior-intensity score defined in equation (10), standardized to unit variance and restricted to tasks with at least 20 pre-period (posting, task) pairs (6,985 tasks). Columns (5)–(6) include the lower- order terms Seniors , SenInt j × Seniors , and Adopti × Seniors (coefficients not reported). Observations are weighted by the harmonic mean of pre- and post-period cell sizes (the DHS weight). Standard errors in parentheses are clustered at the firm level. ∗ , ∗∗ , ∗∗∗ denote significance at 10%, 5%, and 1%. The pattern is uniformly null. None of the six coefficients on SenInt j × Adopti is sta- 27
28	tistically distinguishable from zero, and all point estimates are small and—if anything— slightly negative, the wrong sign for the reallocation prediction. The senior–junior differ- ential β̃ AS in columns (5)–(6) is similarly close to zero (−0.84 and −0.47, p > 0.86). To rule out the possibility that the null is masked by mechanical correlation between SenInt j and Exp j , we residualize SenInt j on Exp j at the task level—isolating senior-intensity or- thogonal to AI-displaceability—and re-estimate the most demanding firm-by-occupation specification. The coefficients are again indistinguishable from zero. The two tests use only weakly correlated regressors (corr(Exp j , SenInt j ) = +0.16) and examine opposite directions of task movement. The results support the displacement channel, which reduces demand for junior labor in the framework, but we find no sup- port for the reallocation channel, which would raise demand for juniors. Together, these findings support the prediction that GenAI adoption reduces demand for junior labor, consistent with the firm-level employment results we document in Sections 5.2–5.5. 5.1.2 Evidence from the Anthropic Economic Index We complement the tests above with external evidence on the framework’s maintained assumption that the bulk of automated tasks lie in the junior range (α < x̂).25 We use the Anthropic Economic Index (Appel et al., 2026), which classifies real-world interactions with a frontier large language model by the O*NET task they address and the collaboration mode of the interaction. Following the AEI’s methodology, we treat directive interactions and feedback loops as displacement-type usage, and learning, task iteration, and validation as augmentation-type usage. We merge these AEI measures with occupation-level seniority constructed from the Revelio data, yielding a sample of 387 occupations with sufficient AEI coverage. We find that displacement intensity—the share of classified interactions accounted for by displacement-type modes—exceeds 50% for junior-type occupations but falls to 40% for senior-type occupations, a gap driven by rising task iteration and validation with seniority. The pattern is robust to controlling for broad occupation groups: with two- 25 This concerns the mode of GenAI engagement across tasks, not the size of the within-task productivity gain: the model assumes δ J ≥ δS (juniors gain at least as much productivity conditional on task survival), but implies that a larger share of senior-type tasks will involve augmentation-type interaction because fewer of those tasks are amenable to outright automation. 28
29	digit SOC fixed effects, a one-standard-deviation increase in seniority is associated with a 3.68 percentage point decline in displacement intensity (p = 0.002). These patterns are consistent with the framework’s assumption that junior-type tasks are disproportionately the ones GenAI can automate. Supplemental Appendix A.7 provides full details on the data, methodology, and the complete set of results. 5.2 Employment Dynamics by Adoption and Seniority 5.2.1 Descriptive Employment Trends We begin by comparing the evolution of junior and senior employment over time in GenAI-adopting versus non-adopting firms. Figure 4a plots average junior employment across the two groups. From 2018 through the end of 2022, junior employment in adopt- ing and non-adopting firms followed closely parallel trajectories. Starting in late 2022, however, the trends diverged sharply: junior employment in adopting firms began to decline markedly, while employment in non-adopting firms remained relatively stable. By contrast, Figure 4b shows that since 2018, senior employment in adopting and non- adopting firms grew at a similar pace—aside from a small and brief acceleration in adopt- ing firms in 2021—with no apparent break in trend around 2023. These patterns are con- sistent with Brynjolfsson et al. (2025a), who document a similar divergence by occupa- tional exposure among younger workers in U.S. payroll data, with no corresponding shift for older workers. Appendix A.17 formalizes these descriptive patterns with a difference-in-differences specification that compares employment in adopting and non-adopting firms, estimated separately for juniors and seniors. The estimates confirm the visual evidence: junior employment at adopters is flat relative to non-adopters through 2022Q4 and then turns sharply negative, falling by about 9 percent six quarters after the diffusion of GenAI. 5.2.2 Triple-Difference by Seniority To directly assess the “seniority-biased” effects associated with GenAI adoption, we esti- mate a triple-difference specification that compares changes in junior versus senior em- ployment within adopting firms relative to non-adopters: 29
30	10 ChatGPT launch 10 ChatGPT launch (% Change Relative to Dec. 2022) (% Change Relative to Dec. 2022) 5 5 Average Employment Average Employment 0 0 -5 -5 -10 -10 -15 -15 -20 -20 -25 -25 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 m m m m m m m m m m m m m m m m 18 19 20 21 22 23 24 25 18 19 20 21 22 23 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Juniors: Non Adopters Juniors: Adopters Seniors: Non Adopters Seniors: Adopters (a) Average Employment—Juniors (b) Average Employment—Seniors Figure 4: Average Junior and Senior Employment by Adoption Status Notes: Panels (a) and (b) show the average number of junior and senior workers, respectively, in adopting versus non-adopting firms (as percentage change relative to December 2022, immediately following the launch of ChatGPT). The adoption measure used in this analysis is time-invariant; hence, the figures simply compare adopters and non-adopters. For results using a time-varying adoption measure, see Section 5.3. 2025Q1 log(Employmentist ) = α + ∑ β j 1{t = j} × Adopti × Juniors j=2018Q1 2025Q1 2025Q1 + ∑ π j 1{t = j} × Adopti + ∑ ρ j 1{t = j} × Juniors j=2018Q1 j=2018Q1 + κ (Adopti × Juniors ) + γit + ξ p(i)st + ε ist . (11) Here, log(Employmentist ) denotes the log employment of workers in seniority group s ∈ {junior, senior} at firm i in period t. The indicator 1{t = j} equals one in period j and zero otherwise. Adopti is a firm-level dummy equal to one for firms that adopt GenAI, and Juniors is an indicator equal to one for juniors and zero for seniors. p(i ) denotes the sector (NAICS 2 digit) of the firm i. The coefficients β j trace a triple-differences event-time profile: they capture how ju- nior employment evolves relative to senior employment within the same firm and period, 30
31	comparing adopters to non-adopters. Firm-by-time fixed effects γit absorb any shocks or trajectories specific to a given firm in a given period. The industry-by-seniority-by-time fixed effects ξ p(i)st control for broad sectoral trends that differentially affect juniors and seniors over time, ensuring that our results are not driven by sector-wide shifts in junior versus senior employment. Figure 5 presents the estimated coefficients β j from Equation 11. Estimation begins in 2018Q1 due to computational constraints. The coefficients remain essentially flat through 2022Q4, aside from a brief dip in early 2021.26 Beginning in 2023Q1, the coefficients drop sharply, reaching roughly a 9 percent decrease after six quarters. This break—coinciding with the rapid diffusion of GenAI—provides suggestive evidence that adoption is associ- ated with increasingly seniority-biased patterns, reducing junior employment relative to senior employment within firms.27 ChatGPT launch .05 0 Log Average Employment -.05 -.1 -.15 -.2 q1 q1 q1 q1 q1 q1 q1 q1 18 19 20 21 22 23 24 25 20 20 20 20 20 20 20 20 Quarter Figure 5: Triple-Difference Estimates: Juniors vs. Seniors Notes: The figure presents the estimated triple-difference coefficients β j from Equation 11, capturing how junior employment evolves relative to senior employment within the same firm and period, comparing adopters to non-adopters. Standard errors are clustered at the firm level. The β j coefficients can be interpreted as reflecting the differential impact of GenAI 26 The patterns shown in Panels 4a and 4b indicate that this temporary decline likely reflects a brief accel- eration in senior employment among adopting firms in 2021, rather than a decrease in junior employment. 27 In Supplemental Appendix A.18, we present triple-difference estimates excluding the industry-by- seniority-by-time fixed effects. The results are very similar to those in Figure 5. 31
32	adoption on junior relative to senior employment, provided that—after conditioning on firm-by-time and industry-by-seniority-by-time effects—no other factors since 2023 sys- tematically affected juniors and seniors differently across adopting and non-adopting firms. This might be a concern due to the potential endogeneity of GenAI adoption. The close similarity in relative junior employment dynamics between adopters and non- adopters from 2018 through 2022 helps alleviate this concern by supporting the plausi- bility of parallel pre-trends. We provide further support for our interpretation through analyses by occupational exposure (Section 5.2.3) and a staggered event-study design (Section 5.3). Section 5.4 further discusses possible forces that could challenge this inter- pretation and how we address them. 5.2.3 Triple-Difference by Occupational Exposure The previous section showed that GenAI adoption is associated with a decline in junior employment relative to senior employment. We now examine whether this seniority- biased effect is concentrated in occupations most exposed to GenAI. To do so, we ex- tend the triple-difference specification of Equation 11 by replacing the Juniors dimen- sion with an indicator for high-exposure occupations, and by estimating the specification separately for juniors and seniors. This yields, for each seniority group, a comparison of how employment in high-exposure occupations evolves relative to low-exposure oc- cupations, between adopters and non-adopters.28 Specifically, for each seniority group s ∈ {junior, senior} we estimate: 2025Q1 s log(Employmentict ) = α+ ∑ βsj 1{t = j} × Adopti × HighExpc j=2018Q1 2025Q1 2025Q1 + ∑ π j 1{t = j} × Adopti + ∑ ρ j 1{t = j} × HighExpc j=2018Q1 j=2018Q1 + κ (Adopti × HighExpc ) + γit + ξ p(i)ct + ε ict , (12) s where log(Employmentict ) denotes log employment of seniority group s in exposure cell c ∈ {high, low} at firm i in quarter t; HighExpc equals one for high-exposure occupa- 28 Supplemental Appendix A.22 shows the most common high- and low-exposure occupations by indus- try, ranked by number of positions. 32
33	tions and zero for low-exposure occupations; γit are firm-by-time fixed effects; and ξ p(i)ct are industry-by-exposure-by-time fixed effects. Equation 12 has the same structure as the seniority-based triple-difference in Equation 11, but here the third dimension is occupa- tional exposure (high vs. low) rather than seniority. The coefficients βsj trace, separately for juniors and seniors, how employment in high-exposure occupations evolves relative to low-exposure occupations within the same firm and quarter, comparing adopters to non-adopters. Figure 6 plots the estimated βsj coefficients for juniors and seniors, with both series normalized to zero in 2022Q4, the last pre-ChatGPT quarter. Two patterns stand out. First, throughout the pre-ChatGPT period, high-exposure occupations expand faster than low-exposure occupations at adopters relative to non-adopters for both seniority groups, consistent with adopters tilting their workforce toward exposed occupations over time. The two profiles track each other closely through 2022, with the senior coefficients rising somewhat faster than the junior coefficients. Second, beginning in 2023Q1, the two series diverge sharply. The junior series declines steadily, reaching a roughly 7 log point decline in high-exposure versus low-exposure junior employment at adopters by 2025Q1, relative to the 2022Q4 baseline. In contrast, the senior series continues to rise after 2022Q4, with no visible break around the ChatGPT launch. Taken together, these results provide two insights. First, the post-2022 contraction in junior employment at adopters is concentrated in high-exposure occupations rather than reflecting a broad-based decline across all junior roles. Second, the design helps rule out a purely compositional explanation—namely, that high-exposure occupations declined economy-wide after 2023 and adopters simply employed a larger share of such roles. By comparing high- and low-exposure occupations within the same firm-by-quarter, and by running the same specification for seniors as a placebo-like comparison, we find that high-exposure occupations contract relative to low-exposure occupations only for ju- niors and only at adopters after the ChatGPT launch. The senior profile continues along its pre-existing upward trend, consistent with the interpretation that GenAI adoption is seniority-biased: it shifts demand away from junior workers in the very occupations where the technology is most applicable, while leaving senior employment in those same occupations essentially unaffected. Supplemental Appendix A.3 reports a complementary heterogeneity exercise that re- 33
34	.1 Log Size (Triple-DiD Coefficients) 0 -.1 -.2 1 1 1 1 1 1 1 1 q q q q q q q q 18 19 20 21 22 23 24 25 20 20 20 20 20 20 20 20 Quarter Juniors (High vs Low Exp.) Seniors (High vs Low Exp.) Figure 6: Triple-Difference by Occupational Exposure—Juniors vs. Seniors Notes: This figure reports the estimated coefficients βsj from Equation 12, estimated separately for juniors (red) and seniors (blue). Each series captures the evolution of log employment in high- exposure occupations relative to low-exposure occupations at adopters relative to non-adopters, conditional on firm-by-time and industry-by-exposure-by-time fixed effects. Details on the expo- sure measure are provided in Section 4.1. Shaded bands are 95% confidence intervals. Standard errors are clustered at the firm level. estimates the DiD specification within tiers of juniors’ educational background, measured by the prestige of their alma mater. The relative decline in junior employment is U-shaped across tiers: largest for juniors from mid-tier institutions and smallest for juniors from the most and least selective institutions. 5.2.4 Discussion: The Timing of the Junior Employment Decline The early and pronounced decline in the triple-difference coefficients—starting to emerge in 2023Q1, shortly after the release of ChatGPT—may appear surprising, given that au- tomation effects typically unfold more gradually. One plausible explanation is that the rapid diffusion of GenAI tools at the end of 2022 constituted a discrete shock to firms’ ex- pectations about future automation. In response, firms may have adjusted in a forward- looking manner by scaling back hiring for junior roles they anticipated would be auto- mated in the near future. Such preemptive adjustments could be optimal for firms if 34
35	they view slower hiring as less costly than future layoffs.29 Supplemental Appendix A.5 formalizes this mechanism in a simple dynamic model in which expectations of future automation—combined with labor-adjustment costs—lead firms to reduce hiring today. One might still question whether firms were sufficiently aware of GenAI tools by early 2023 for such expectation shifts to occur. However, the sharp surge in adoption from 2023Q1 onward—as shown in Figure 2 and documented by studies such as Bick et al. (2024)—suggests that firms’ behavior changed almost immediately following the release of ChatGPT. Consistent with this, mentions of “AI” in firms’ earnings calls began rising steeply as early as 2022Q4, tripling by 2023Q2 (Appendix A.20). Finally, Supplemen- tal Appendix A.21 compiles anecdotal evidence indicating that several prominent U.S. companies publicly adjusted their hiring practices and internal workflows in early 2023, explicitly attributing these changes to the adoption or anticipated impact of GenAI. 5.3 Staggered Event-Study of Junior Employment Around Adoption We complement the triple-difference analyses with a staggered event study that traces junior employment dynamics around the timing of GenAI adoption, proxied by the first period in which a firm posts a GenAI integrator vacancy. This design helps distinguish adoption effects from broader time-specific shocks by exploiting variation in adoption timing across firms. However, it is sensitive to measurement error in the adoption proxy— for example, if firms begin using GenAI before posting for an integrator role or only sev- eral periods afterward. Specifically, we estimate: J K log(JuniorEmploymentit ) = α + ∑ β j (Lag j )it + ∑ γk (Leadk )it + µi + λt + ε it , (13) j =2 k =1 where log(JuniorEmploymentit ) denotes the log number of junior workers at firm i at time t; (Lag j )it is an indicator equal to one if the current period t is j periods before adoption; and (Leadk )it is defined analogously for periods after adoption. µi and λt are firm and time fixed effects, and ε it is an error term. 29 Indeed, in Section 5.5 we show that the decline in junior employment is driven by reduced hiring rather than increased separations. 35
