pdf_page_index	text
11	e is the standard deviation of the conditional ATEs, and σ(w) is the standard deviation of σ(∆) the w-weights,12 across the treated (g, t) cells. Let n = #{(g, t) : Dg,t = 1} denote the number of treated cells. For every i ∈ {1, ..., n}, let w(i) denote the ith largest of the weights of the treated cells: w(1) ≥ w(2) ≥ ... ≥ w(n) , and let N(i) and ∆ e (i) be the number of observations and the P conditional ATE of the corresponding cell. Then, for any k ∈ {1, ..., n}, let Pk = i≥k N(i) /N1 , P P Sk = i≥k (N(i) /N1 )w(i) and Tk = i≥k (N(i) /N1 )w(i) 2 . Corollary 1 Suppose that Assumptions 1-5 hold. e compatible with βef e and ∆ 1. If σ(w) > 0, the minimal value of σ(∆) e T R = 0 is |βef e | σf e = . σ(w) 2. If βef e 6= 0 and at least one of the wg,t weights is strictly negative, the minimal value of σ(∆)e compatible with βef e and with ∆e g,t of a different sign than βef e for all (g, t) is |βef e | σf e = , [Ts + Ss2 /(1 − Ps )]1/2 where s = min{i ∈ {1, ..., n} : w(i) < −S(i) /(1 − P(i) )}. σ f e and σ f e can be estimated simply by replacing βef e by βbf e . An estimator of σ f e can be used to assess the robustness of βbf e to treatment effect heterogeneity across groups and periods. If σ f e is close to 0, βef e and ∆ e T R can be of opposite signs even under a small and plausible amount of treatment effect heterogeneity. In that case, treatment effect heterogeneity would be a serious concern for the validity of βbf e . On the contrary, if σ f e is very large, βef e and ∆ e T R can only be of opposite signs under a very large and implausible amount of treatment effect heterogeneity. Then, treatment effect heterogeneity is less of a concern. Similarly, if σ f e is close to 0, one may have, say, βef e > 0, while ∆ e g,t ≤ 0 for all (g, t), even if the dispersion of the ∆ e g,t s across (g, t) cells is relatively small. Notice that σ is only defined if at fe least one of the weights is strictly negative: if all the weights are positive, then one cannot have that βef e is of a different sign than all the ∆ e g,t s. When some of the weights wg,t are negative, βbf e may still be robust to heterogeneous treatment effects across groups and periods, provided the assumption below is satisfied. h i Assumption 7 (w uncorrelated with ∆) e E P Ng,t (w g,t − 1)(∆e g,t − e ∆ TR ) = 0. (g,t):Dg,t =1 N1 Corollary 2 If Assumptions 1-5 and 7 hold, then βf e = δ T R . 12 P One can show that (g,t):Dg,t =1 (Ng,t /N1 )wg,t = 1. 11
12	Assumption 7 requires that the weights attached to the fixed effects estimator be uncorrelated with the conditional ATEs in the treated (g, t) cells. This is often implausible. For instance, groups treated the most are also those with the lowest value of wg,t , as shown in Proposition 1. But those groups could also be those with the largest treatment effect. This would then induce a negative correlation between w and ∆. e The plausibility of Assumption 7 can be assessed, by looking at whether w is correlated with a predictor of the treatment effect in each (g, t) cell. In the two applications we revisit in Section 6, this test is rejected. 3.3 Extension to the first-difference regression Instead of Regression 1, many articles have estimated the first-difference regression defined below: Regression 2 (First-difference regression) Let βbf d denote the coefficient of Dg,t − Dg,t−1 in an OLS regression of Yg,t − Yhg,t−1i on period fixed effects and Dg,t − Dg,t−1 , among observations for which t ≥ 2. Let βf d = E βbf d . When T = 2 and Ng,2 /Ng,1 does not vary across g, meaning that all groups experience the same growth of their number of units from period 1 to 2, one can show that βbf e = βbf d . βbf e differs from βbf d if T > 2 or Ng,2 /Ng,1 varies across g. We start by showing that a result similar to Theorem 1 also applies to βbf d . For any (g, t) ∈ {1, ..., G} × {2, ..., T }, let εf d,g,t denote the residual of observations in group g and at period t in the regression of Dg,t − Dg,t−1 on period fixed effects, among observations for which t ≥ 2. For any g ∈ {1, ..., G}, let εf d,g,1 = εf d,g,T +1 = 0. One can show that if the regressors in Regression 2 are not perfectly collinear, X Ng,t  Ng,t+1  εf d,g,t − εf d,g,t+1 6= 0. N1 Ng,t (g,t):Dg,t =1 Then we define εf d,g,t − NNg,t+1 εf d,g,t+1 wf d,g,t = P  g,t . Ng,t Ng,t+1 (g,t):Dg,t =1 N1 ε f d,g,t − Ng,t ε f d,g,t+1 Theorem 2 Suppose that Assumptions 1-5 hold. Then,   X Ng,t βf d = E  wf d,g,t ∆g,t  . N1 (g,t):Dg,t =1 Theorem 2 shows that under Assumption 5, βf d is equal to a weighted sum of the ATEs in each treated (g, t) cell with potentially some strictly negative weights, just as βf e . We now characterize the (g, t) cells whose ATEs are weighted negatively by βf d . To do so, we focus on 12
13	staggered adoption designs, as outside of this case it is more difficult to characterize those cells. Our characterization relies on the fact that for every t ∈ {2, ..., T }, εf d,g,t = Dg,t − Dg,t−1 − (D.,t − D.,t−1 ). εf d,g,t is the difference between the change of the treatment in group g between t − 1 and t, and the average change of the treatment across all groups. Proposition 2 Suppose that Assumptions 1-2 and 6 hold and for all g, Ng,t does not depend on t. Then, for all (g, t) such that Dg,t = 1, wf d,g,t < 0 if and only if Dg,t−1 = 1 and D.,t − D.,t−1 > D.,t+1 − D.,t (with the convention that D.,T +1 = D.,T ). Proposition 2 shows that for all t ∈ {2, ..., T − 1} such that the increase in the proportion of treated units is larger from t − 1 to t than from t to t + 1, the period-t ATE of groups already treated in t − 1 receives a negative weight. Moreover, if, at period T , at least one group becomes treated, the ATE of groups already treated in T − 1 also receives a negative weight. Therefore, the treatment effect arising at the date when a group starts receiving the treatment does not receive a negative weight, only long-run treatment effects do. Then, negative weights are a concern when instantaneous and long-run treatment effects may differ. Proposition 2 also shows that the prevalence of negative weights depends on how the number of groups that start receiving the treatment at date t evolves with t. Assume for instance that this number decreases with t: many groups start receiving the treatment at date 1, a bit less start at date 2, etc., a case hereafter referred to as the “more early adopters” case. Then, if Ng,t is constant across (g, t), D.,t − D.,t−1 is decreasing in t, and all the long-run treatment effects receive negative weights, except maybe those of period T if D.,T = D.,T −1 . Conversely, assume that the number of groups that start receiving the treatment at date t increases with t: few groups start receiving the treatment at date 1, a bit more start at date 2, etc., a case hereafter referred to as the “more late adopters” case. Then, if Ng,t is constant across (g, t), D.,t − D.,t−1 is increasing in t, and only the period-T long-run treatment effects receive negative weights. Overall, negative weights are much more prevalent in the “more early adopters” than in the “more late adopters” case. We now come back to general  sharp  designs where the treatment may not follow a staggered adoption. Let βf d = E βf d D denote the expectation of βbf d conditional on the vector of e b treatment assignments D. Just as for βef e , one can show that the minimal value of σ(∆) e compatible with βef d and ∆ e T R = 0 is σ = |βef d |/σ(wf d ), where fd  1/2 X Ng,t σ(wf d ) =  (wf d,g,t − 1)2  N1 (g,t):Dg,t =1 is the standard deviation of the wf d -weights. One can also show that σ f d , the minimal value e compatible with βef d and ∆ of σ(∆) e g,t of a different sign than βef d for all (g, t), has the same expression as σ f e , except that one needs to replace the weights wg,t by the weights wf d,g,t in its 13
14	definition. Estimators of σ f e and σ f d (or σ f e and σ f d ) can then be used to determine which of βbf e or βbf d is more robust to heterogeneous treatment effects. Finally, and similarly to the result shown in Corollary 2 for βf e , βf d is equal to δ T R under common trends and the following assumption: h i Assumption 8 (wf d uncorrelated with ∆) e E P Ng,t (w f d,g,t − 1)(∆g,t − ∆TR ) = 0. (g,t):Dg,t =1 N1 Note that under the common trends assumption, one can jointly test Assumption 8 and As- sumption 7, the assumption that the weights attached to βf e are uncorrelated with the ∆g,t s: if βbf e and βbf d are significantly different, at least one of these two assumptions must fail. In the second application we revisit in Section 6, βbf e and βbf d are significantly different. 4 An alternative estimator In this section, we show that it is possible to estimate a well-defined causal effect even if treatment effects are heterogeneous across groups or over time. Let   1 X δS = E  [Yi,g,t (1) − Yi,g,t (0)] , NS (i,g,t):t≥2,Dg,t 6=Dg,t−1 P with NS = (g,t):t≥2,Dg,t 6=Dg,t−1 Ng,t . δ S is the ATE of all switching cells. In staggered adoption designs, δ S is the average of the treatment effect at the time when a group starts receiving the treatment, across all groups that become treated at some point. We now show that δ S can be unbiasedly estimated by a weighted average of DID estimators. This result holds under the following supplementary assumptions. Assumption 9 (Strong exogeneity for Y (1)) For all (g, t) ∈ {1, ..., G} × {2, ..., T }, E(Yg,t (1) − Yg,t−1 (1)|Dg,1 , ..., Dg,T ) = E(Yg,t (1) − Yg,t−1 (1)). Assumption 9 is the equivalent of Assumption 4, for the potential outcome with treatment. It requires that the shocks affecting a group’s Yg,t (1) be mean independent of that group’s treatment sequence. Assumption 10 (Common trends for Y (1)) For t ≥ 2, E(Yg,t (1) − Yg,t−1 (1)) does not vary across g. Again, Assumption 10 is the equivalent of Assumption 5, for the potential outcome with treat- ment. It requires that between each pair of consecutive periods, the expectation of the outcome with treatment follow the same evolution over time in every group. Assumptions 9 and 10 en- sure that one can reconstruct the potential outcome that groups leaving the treament between 14
15	t − 1 and t would have experienced if they had remained treated. In staggered adoption designs, Assumption 9 and 10 are not necessary for identification, because no group leaves the treatment. Together, Assumptions 5 and 10 imply that the ATE follows the same evolution over time in every group: E (∆g,t ) = ηt + θg .13 This still allows for heterogeneous treatment effects across groups and over time.14 Assumption 11 (Existence of “stable” groups) For all t ∈ {2, ..., T }: 1. If there is at least one g ∈ {1, ..., G} such that Dg,t−1 = 0 and Dg,t = 1, then there exists at least one g 0 6= g, g 0 ∈ {1, ..., G} such that Dg0 ,t−1 = Dg0 ,t = 0. 2. If there is at least one g ∈ {1, ..., G} such that Dg,t−1 = 1, Dg,t = 0, then there exists at least one g 0 6= g, g 0 ∈ {1, ..., G} such that Dg0 ,t−1 = Dg0 ,t = 1. The first point of the stable groups assumption requires that between each pair of consecutive time periods, if there is a “joiner” (i.e., a group switching from being untreated to treated), then there should be another group that is untreated at both dates. The second point requires that between each pair of consecutive time periods, if there is a “leaver” (i.e., a group switching from being treated to untreated), then there should be another group that is treated at both dates. Notice that under Assumption 11, groups’ treatments are not independent, so Assumption 3 cannot hold. Accordingly, we replace Assumption 3 by Assumption 12 below. Assumption 12 requires that conditional on its own treatments, a group’s outcomes be mean independent of the other groups’ treatments. It is weaker than Assumption 3. Assumption 11 is necessary to show that our estimator is unbiased, but it is not necessary to show that it is consistent. Accordingly, in Section ?? of the Web Appendix, we show that our estimator is consistent under Assumption 3. For every g ∈ {1, ..., G}, let Dg = (D1,g , ..., DT,g ). Assumption 12 (Mean independence between a group’s outcome and other groups treatments) For all g and t, E(Yg,t (0)|D) = E(Yg,t (0)|Dg ) and E(Yg,t (1)|D) = E(Yg,t (1)|Dg ). We can now define our estimator. For all t ∈ {2, ..., T } and for all (d, d0 ) ∈ {0, 1}2 , let X Nd,d0 ,t = Ng,t (3) g:Dg,t =d,Dg,t−1 =d0 13 It should be possible to weaken Assumptions 9-10, in particular to account for dynamic effects where ∆g,t may depend on (Dg,1 , ..., Dg,t−1 ). This would however introduce complications that are beyond the scope of this paper. 14 Imposing Assumptions 9 and 10 does not change the decompositions obtained in Theorems 1 and 2. Yg,t (1) is observed for all the treated (g, t) cells entering these decompositions, so those assumptions do not bring identifying information for those cells. 15
16	denote the number of observations with treatment d0 at period t − 1 and d at period t. Let X Ng,t X Ng,t DID+,t = (Yg,t − Yg,t−1 ) − (Yg,t − Yg,t−1 ) , g:Dg,t =1,Dg,t−1 =0 N1,0,t g:D =D =0 N0,0,t g,t g,t−1 X Ng,t X Ng,t DID−,t = (Yg,t − Yg,t−1 ) − (Yg,t − Yg,t−1 ) . g:Dg,t =Dg,t−1 =1 N1,1,t g:D N0,1,t g,t =0,Dg,t−1 =1 Note that DID+,t is not defined when there is no group such that Dg,t = 1, Dg,t−1 = 0, or no group such that Dg,t = 0, Dg,t−1 = 0. In such instances, we let DID+,t = 0. Similarly, let DID−,t = 0 when there is no group such that Dg,t = 1, Dg,t−1 = 1 or no group such that Dg,t = 0, Dg,t−1 = 1. Finally, let X T   N1,0,t N0,1,t DIDM = DID+,t + DID−,t . t=2 NS NS Theorem 3 If Assumptions 1, 2, 4, 5, and 9-12 hold, E [DIDM ] = δ S . In Section ?? of the Web Appendix, we also show that when G goes to infinity, DIDM is a consistent and asymptotically normal estimator of δ S . The DIDM estimator is computed by the fuzzydid and did_multiplegt Stata packages. Here is the intuition underlying Theorem 3. DID+,t compares the evolution of the mean outcome between t − 1 and t in two sets of groups: the joiners, and those remaining untreated. Under Assumptions 4 and 5, DID+,t estimates the joiners’ treatment effect. Similarly, DID−,t compares the evolution of the outcome between t − 1 and t in two sets of groups: those remaining treated, and the leavers. Under Assumptions 9 and 10, it estimates the leavers’ treatment effect. Finally, DIDM is a weighted average of those DIDs. Note that in staggered designs, there are no groups whose treatment decreases over time, so DIDM is only a weighted average of the DID+,t estima- tors. Note also that one can separately estimate the joiners’ and the leavers’ treatment effect, by computing separately weighted averages of the DID+,t and DID−,t estimators. The former estimator only relies on Assumptions 4 and 5, while the latter only relies on Assumptions 9 and 10. DIDM is related to two other estimators. First, it is related to the Wald-TC estimator in point 2 of Theorem S1 in the Web Appendix of de Chaisemartin and D’Haultfœuille (2018), but the weighting of DID+,t and DID−,t therein differs. As a result, DIDM estimates ∆S under weaker assumptions. DIDM is also related to the multi-period DID estimator in Imai and Kim (2018). However, the multi-period DID estimator is a weighted average of the DID+,t , so it does not estimate the leavers’ treatment effect, and applies to a smaller population. Besides, Imai and Kim (2018) do not establish the properties of their estimator. Finally, they do not generalize it to non-binary treatments, something we do in Section ?? of the Web Appendix. 16
17	There may be a bias-variance trade-off between DIDM and the two-way fixed effects regression estimators. For instance, assume that Regression 1 is correctly specified: Yg,t (0) = αg + λt + εg,t , Yg,t (1) − Yg,t (0) = δ, E(εg,t |D) = 0. Then, if the errors εg,t are homoskedastic and uncorrelated, it follows from the Gauss-Markov theorem that βbf e is the linear estimator of δ, the constant treatment effect parameter, with the lowest variance. As DIDM is also an unbiased linear estimator of δ, the variance of βbf e must be lower than that of DIDM . With heteroskedastic or correlated errors, one can construct examples where the variance of βbf e is higher than that of DIDM , but this still suggests that DIDM may often have a larger variance than that of βbf e , as we find in our applications in Section 6. DIDM uses groups whose treatment is stable to infer the trends that would have affected switchers if their treatment had not changed. This strategy could fail, if switchers experience different trends than groups whose treatment is stable. To assess if this is a serious concern, we propose to use the following placebo estimator, that essentially compares the outcome’s evolution from t − 2 to t − 1, in groups that switch and do not switch treatment between t − 1 and t. This placebo estimator is defined under a modified version of Assumption 11. Assumption 13 (Existence of “stable” groups for the placebo test) For all t ∈ {3, ..., T }: 1. If there is at least one g ∈ {1, ..., G} such that Dg,t−2 = Dg,t−1 = 0 and Dg,t = 1, then there exists at least one g 0 6= g, g 0 ∈ {1, ..., G} such that Dg0 ,t−2 = Dg0 ,t−1 = Dg0 ,t = 0. 2. If there is at least one g ∈ {1, ..., G} such that Dg,t−2 = Dg,t−1 = 1, Dg,t = 0, then there exists at least one g 0 6= g, g 0 ∈ {1, ..., G} such that Dg0 ,t−2 = Dg0 ,t−1 = Dg0 ,t = 1. For all t ∈ {2, ..., T } and for all (d, d0 , d00 ) ∈ {0, 1}3 , let X Nd,d0 ,d00 ,t = Ng,t g:Dg,t =d,Dg,t−1 =d0 ,D g,t−2 =d00 denote the number of observations with treatment status d00 at period t − 2, d0 at period t − 1, and d at period t. Let X NSpl = Ng,t , (g,t):t≥3,Dg,t 6=Dg,t−1 =Dg,t−2 X Ng,t X Ng,t DIDpl +,t = (Yg,t−1 − Yg,t−2 ) − (Yg,t−1 − Yg,t−2 ) , N1,0,0,t N0,0,0,t g:Dg,t =1,Dg,t−1 =Dg,t−2 =0 g:Dg,t =Dg,t−1 =Dg,t−2 =0 X Ng,t X Ng,t DIDpl −,t = (Yg,t−1 − Yg,t−2 ) − (Yg,t−1 − Yg,t−2 ) . N1,1,1,t N0,1,1,t g:Dg,t =Dg,t−1 =Dg,t−2 =1 g:Dg,t =0,Dg,t−1 =Dg,t−2 =1 17
18	When there is no group such that Dg,t = 1, Dg,t−1 = Dg,t−2 = 0 or no group such that Dg,t = Dg,t−1 = Dg,t−2 = 0, we let DIDpl pl +,t = 0, and we adopt the same convention for DID−,t = 0. Let T ! X N1,0,0,t N DIDpl DIDpl DIDpl 0,1,1,t M = pl +,t + pl −,t . t=3 NS NS h i pl Theorem 4 If Assumptions 1, 2, 4, 5, 9, 10, 12, and 13 hold, then E DIDM = 0. DIDpl+,t compares the evolution of the mean outcome from t − 2 to t − 1 in two sets of groups: those untreated at t − 2 and t − 1 buth treatedi at t, and those untreated at t − 2, t − 1, and t. If Assumptions 4 and 5 hold, then E DIDpl +,t = 0. Similarly, if Assumptions 9 and 10 hold, h i h i E DIDpl pl −,t = 0. Then, E DIDM = 0 is a testable implication of Assumptions 4, 5, 9, and 10, so finding DIDpl M significantly different from 0 would imply that those assumptions are violated: groups that switch treatment experience different trends before that switch than the groups used to reconstruct their counterfactual trends when they switch.15 Note that DIDpl M compares the trends of switching and stable groups one period before the switch. One can define other placebo estimators comparing those trends, say, two or three periods before the switch. DIDpl M and all those other placebo estimators are computed by the did_multiplegt Stata package. 5 Extensions In this section, we briefly review some of the extensions in our Web Appendix. First, we show that the decomposition of βf e in Theorem 1 can be extended to fuzzy designs where the treatment varies within (g, t) cells, to applications with a non binary treatment, and to two-way fixed effects regressions with control variables.16 In fuzzy designs or with a non-binary treatment, the weights in Theorem 1 remain essentially unchanged. We also consider two-way fixed effects regressions with covariates. Specifically, we study the coefficient of Dg,t in a regression of Yi,g,t on group and period fixed effects, Dg,t , and a vector of covariates Xg,t . We show that a result very similar to Theorem 1 applies to that coefficient, up to two differences. First, including covariates allows for different trends across groups, provided those differential trends are fully accounted for by a linear model in Xg,t − Xg,t−1 , the change in a group’s covariates. Specifically, instead of Assumptions 4 and 5, one needs to assume that E (Yg,t (0)|Dg , Xg ) − E (Yg,t−1 (0)|Dg , Xg ) = (Xg,t − Xg,t−1 )0 γ + λt , 15 See also Callaway and Sant’Anna (2018), who propose another placebo test in staggered adoption designs. 16 The decomposition of βf d in Theorem 2 can also be extended to all of those cases. 18
19	for some vector γ and constant λt , and where Xg = (Xg,1 , ..., Xg,T ). Importantly, when the covariates are group-specific linear trends, the equation above is equivalent to E (Yg,t (0)|Dg , Xg ) − E (Yg,t−1 (0)|Dg , Xg ) = γg + λt , meaning that from t − 1 to t, the evolution of Y (0) in group g should deviate from its group- specific linear trend γg by an amount λt common to all groups. Second, the residual εg,t in the weights in Theorem 1 has to be replaced by εX g,t , the residual of observations in cell (g, t) in the regression of Dg,t on group and period fixed effects and Xg,t . Some of the corresponding weights may still be negative, as in Theorem 1. Overall, two-way fixed effects regressions with covariates may rely on a more plausible common trends assumptions than those without covariates, but they still require that the treatment effect be homogeneous, across time and between groups. Third, we show that under the common trends assumption and the assumption that the ATE of a (g, t) cell does not change over time, βf e and βf d identify weighted sums of the ATEs of the (g, t) cells whose treatment changes between t − 1 and t. In sharp designs, the weights attached to βf d are all positive, while for βf e , the same only holds in staggered adoption designs. Fourth, we show that our DIDM estimator can easily be extended to non-binary, discrete treat- ments. Then, we define it as a weighted average of DIDs comparing the evolution of the outcome in groups whose treatment went from d to d0 between t − 1 and t and in groups with a treatment of d at both dates, across all possible values of d, d0 , and t. Finally, our twowayfeweights, fuzzydid, and did_multiplegt Stata packages can handle all of those extensions. 6 Applicability, and applications 6.1 Applicability We conducted a review of all papers published in the American Economic Review (AER) between 2010 and 2012 to assess the importance of two-way fixed effects regressions in economics. Over these three years, the AER published 337 papers. Out of these 337 papers, 33 or 9.8% of them estimate the FE or FD Regression, or other regressions resembling closely those regressions. When one withdraws from the denominator theory papers and lab experiments, the proportion of papers using these regressions raises to 19.1%. 19
20	Table 1: Papers using two-way fixed effects regressions published in the AER 2010 2011 2012 Total Papers using two-way fixed effects regressions 5 14 14 33 % of published papers 5.2% 12.2% 11.2% 9.8% % of empirical papers, excluding lab experiments 12.8% 23.0% 19.2% 19.1% Notes. This table reports the number of papers using two-way fixed effects regressions published in the AER from 2010 to 2012. Table 2 shows descriptive statistics about the 33 2010-2012 AER papers estimating two-way fixed effects regressions. Panel A shows that 13 use the FE regression; six use the FD regression; six use regressions the FE or FD regression with several treatment variables; three use the FE or FD 2SLS regression discussed in Section ?? of the Web Appendix; five use other regressions that we deemed sufficiently close to the FE or FD regression to include them in our count.17 Panel B shows that more than three fourths of those papers consider sharp designs, while less than one fourth consider fuzzy designs. Finally, Panel C assesses whether, in those applications, there are groups whose exposure to the treatment remains stable between each pair of consecutive time periods, the condition that has to be met to be able to compute the DIDM estimator. For about a half of the papers, reading the paper was not enough to assess this with certainty. We then assessed whether they presumably have stable groups or not. Overall, 12 papers have stable groups, 14 presumably have stable groups, five presumably do not have stable groups, and two do not have stable groups. In Section ?? of the Web Appendix, we review each of the 33 papers. We explain where two-way fixed effects regressions are used in the paper, and we detail our assessment of whether the design is a sharp or a fuzzy design, and of whether the stable groups assumption holds or not. 17 For instance, two papers use regressions with three-way fixed-effects instead of two-way fixed effects. 20
21	Table 2: Descriptive statistics on two-way fixed effects papers # Papers Panel A. Estimation method Fixed-effects OLS regression 13 First-difference OLS regression 6 Fixed-effects or first-difference OLS regression, with several treatment variables 6 Fixed-effects or first-difference 2LS regression 3 Other regression 5 Panel B. Research design Sharp design 26 Fuzzy design 7 Panel C. Are there stable groups? Yes 12 Presumably yes 14 Presumably no 5 No 2 Notes. This table reports the estimation method and the research design used in the 33 papers using two-way fixed effects regressions published in the AER from 2010 to 2012, and whether those papers have stable groups. 6.2 Application to Gentzkow et al. (2011) Gentzkow et al. (2011) study the effect of newspapers on voters’ turnout in US presidential elections between 1868 and 1928. They regress the first-difference of the turnout rate in county g between election years t − 1 and t on state-year fixed effects and on the first difference of the number of newspapers available in that county. This corresponds to Regression 2, with state-year fixed effects as controls. As reproduced in Table 3 below, Gentzkow et al. (2011) find that βbf d = 0.0026 (s.e.= 9 × 10−4 ). According to this regression, one more newspaper increased voters’ turnout by 0.26 percentage points. On the other hand, βbf e = −0.0011 (s.e.= 0.0011). βbf e and βbf d are significantly different (t-stat=2.86). We use the twowayfeweights Stata package, downloadable with its help file from the SSC repository, to estimate the weights attached to βbf e . 6,212 are strictly positive, 4,161 are strictly negative. The negative weights sum to -0.53. σ bf e = 3 × 10−4 , meaning that βf e and the ATT may be of opposite signs if the standard deviation of the ATEs across all the treated (g, t) cells 21
22	is equal to 0.0003.18 σbf e = 7 × 10−4 , meaning that βf e may be of a different sign than the ATEs of all the treated (g, t) cells if the standard deviation of those ATEs is equal to 0.0007. We also estimate the weights attached to βbf d . 5,472 are strictly positive, and 4,605 are strictly negative. The negative weights sum to -1.43. σ bf d = 4 × 10−4 , and σ bf d = 6 × 10−4 . Therefore, βf e and βf d can only receive a causal interpretation if the weights attached to them are uncorrelated with the intensity of the treatment effect in each county×election-year cell (Assumptions 7 and 8, respectively). This is not warranted. First, as βbf e and βbf d significantly differ, Assumptions 7 and 8 cannot jointly hold. Moreover, the weights attached to βbf e and βbf d are correlated with variables that are likely to be themselves associated with the intensity of the treatment effect in each cell. For instance, the correlation between the weights attached to βbf d and t, the year variable, is equal to −0.06 (t-stat=-3.28). The effect of newspapers may be different in the last than in the first years of the panel. For instance, new means of communication, like the radio, appear in the end of the period under consideration, and may diminish the effect of newspapers.19 This would lead to a violation of Assumption 8. The stable groups assumption holds: between each pair of consecutive elections, there are coun- ties where the number of newspapers does not change. We use the fuzzydid Stata package, downloadable with its help file from the SSC repository, to estimate a modified version of our DIDM estimator, that accounts for the fact that the number of newspapers is not binary (see section ?? of our Web Appendix, where we define this modified estimator). We include state- year fixed effects as controls in our estimation. We find that DIDM = 0.0043, with a standard error of 0.0015. DIDM is 66% larger than βbf d , and the two estimators are significantly different at the 10% level (t-stat=1.69). DIDM is also of a different sign than βbf e . Our DIDM estimator only relies on a common trends assumption. To assess its plausibility, we compute DIDpl M , the placebo estimator introduced in Section 4. 20 As shown in Table 3 below, our placebo estimator is small and not significantly different from 0, meaning that counties where the number of newspapers increased or decreased between t − 1 and t did not experience significantly different trends in turnout from t − 2 to t − 1 than counties where that number was stable. Our placebo estimator is estimated on a subset of the data: for each pair of consecutive time periods t − 1 and t, we only keep counties where the number of newspapers did not change between t − 2 and t − 1. Still, almost 80% of the county × election-year observations are used in the computation of the placebo estimator. Moreover, when reestimated on this subsample, the DIDM estimator is very close to the DIDM estimator in the full sample. 18 The number of newspapers is not binary, so strictly speaking, in this application the parameter of interest is the average causal response parameter introduced in Section ?? of our Web Appendix, rather than the ATT. 19 In fact, Gentzkow et al. (2011) analyze the 1868 to 1928 period separately from later periods, because the growth of the radio may have changed newspapers’ effects. 20 Again, we need to slightly modify DIDpl M to account for the fact that the number of newspapers is not binary. 22
23	Table 3: Estimates of the effect of one additional newspaper on turnout Estimate Standard error N βbf d 0.0026 0.0009 15,627 βbf e -0.0011 0.0011 16,872 DIDM 0.0043 0.0015 16,872 DIDpl M -0.0009 0.0016 13,221 DIDM , on placebo subsample 0.0045 0.0019 13,221 Notes. This table reports estimates of the effect of one additional newspaper on turnout, as well as a placebo estimate of the common trends assumption underlying DIDM . Estimators are computed using the data of Gentzkow et al. (2011), with state-year fixed effects as controls. Standard errors are clustered by county. To compute the DIDM estimators, the number of newspapers is grouped into 4 categories: 0, 1, 2, and more than 3. 6.3 The effect of union membership on wages A number of articles have estimated the effect of union membership on wages using panel data and controlling for workers’ fixed effects. For instance, Jakubson (1991) has found a 8.3% union membership premium using that strategy, in a sample of American males from the PSID followed from 1976 to 1980. Vella and Verbeek (1998) estimate a similar regression and find similar results, in a sample of young American males from the NLSY followed from 1980 to 1987.21 We use the data in Vella and Verbeek (1998) to compute various estimators of the union wage premium. As union status is often measured with error (see, e.g. Freeman, 1984; Card, 1996), we discard changes in union status happening twice in three consecutive years. Specifically, for individuals with Di,t−1 = 0, Di,t = 1, and Di,t+1 = 0, we replace Di,t by 0. Similarly, for individuals with Di,t−1 = 1, Di,t = 0, and Di,t+1 = 1, we replace Di,t by 1. Doing so, we discard half of the union status changes in the initial data.22 We start by estimating a two-way fixed effects regression of wages on union membership with worker and year fixed effects. Table 4 below shows that βbf e = 0.107 (s.e.= 0.030), a result close to that of the worker fixed effects regressions in Jakubson (1991) and Vella and Verbeek (1998). Then, we estimate the weights attached to βbf e . 820 are strictly positive, 196 are strictly negative, bf e = 0.097, meaning that βf e and the ATT may but the negative weights only sum to -0.01. Still, σ be of opposite signs if the standard deviation of the treatment effect across the unionized worker × year observations is equal to 0.097, a substantial but still possible amount of heterogeneity. 21 The fixed effects regression is not the main specification in Vella and Verbeek (1998). The authors favor instead a dynamic selection model. 22 Keeping the original data does not change much the results presented below, except that the placebo estimator DIDpl,2 M becomes significant. 23
