pdf_page_index	text
11	the fourth quintile of AI exposure, show a decline in employment for young workers much like the case of software and customer service, albeit with smaller magnitudes. Front-line production and operations supervisors, in quintile 3, show an increase in employment for young workers, though the growth in employment is smaller than the increase for workers over the age of 35. In contrast, the trends for occupations that Eloundou et al. (2024) rated as less exposed do not fit the pattern of the more exposed occupations. Stock clerks and order fillers, in quintile 2, show no obvious difference by age. Strikingly, the series for health aides, comprising nursing aides, psychiatric aides, and home health aides, show a quite different trend from software or customer service: employment for young workers has been growing faster than for older workers. a. Marketing and Sales Managers b. First-Line Production Supervisors 1.2 1.2 1.1 1.1 1.0 1.0 0.9 0.9 0.8 0.8 Oc 21 Ap 21 Oc 22 Ap 22 Oc 23 Ap 23 Oc 24 Ap 24 5 Oc 21 Ap 21 Oc 22 Ap 22 Oc 23 Ap 23 Oc 24 Ap 24 5 02 02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 r2 t2 r2 t2 r2 t2 r2 t2 r2 r2 t2 r2 t2 r2 t2 r2 t2 r2 Ap Ap Date Date c. Stock Clerks d. Health Aides 1.2 1.2 1.1 1.1 1.0 1.0 0.9 0.9 0.8 0.8 Oc 21 Ap 21 Oc 22 Ap 22 Oc 23 Ap 23 Oc 24 Ap 24 5 Oc 21 Ap 21 Oc 22 Ap 22 Oc 23 Ap 23 Oc 24 Ap 24 5 02 02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 r2 t2 r2 t2 r2 t2 r2 t2 r2 r2 t2 r2 t2 r2 t2 r2 t2 r2 Ap Ap Date Date Early Career 1 (22-25) Developing (31-34) Mid-Career 2 (41-49) Early Career 2 (26-30) Mid-Career 1 (35-40) Senior (50+) Figure 2: Employment changes for marketing and sales managers (exposure quintile 4), first-line production supervisors (exposure quintile 3), stock clerks and order fillers (exposure quintile 2), and health aides (exposure quintile 1), normalized to 1 in October 2022. Exposure quintiles are defined based on the Eloundou et al. (2024) GPT-4 β measure. 11
12	Figure 3 shows these patterns hold more generally across professions. The top left plot shows a divergence in employment outcomes for more and less exposed occupations for workers aged 22-25, with more exposed occupations experiencing declining employment. For older age groups, we find much less marked differences in employment growth across AI exposure quintiles. Early Career 1 (22-25) Early Career 2 (26-30) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Developing (31-34) Mid-Career 1 (35-40) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Mid-Career 2 (41-49) Senior (50+) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Figure 3: GPT-4 β. Employment changes by age and exposure quintile using measures from Eloundou et al. (2024). Exposure quintiles are defined based on the GPT-4 β measures. Darker lines are more exposed quintiles. The red line shows the overall trend pooling across quintiles. 12
13	4.2 Fact 2: Though overall employment continues to grow, employment growth for young workers in particular has been stagnant Figure 4 shows overall employment trends across age groups, pooling together all occupations. Overall employment remains robust, coinciding with a low national unemployment rate in the post- pandemic period. However, Figure 4 suggests some leveling off in employment growth for young workers relative to other age groups, consistent with recent discussion of a potentially worsening job market for entry-level workers (Chen, 2025; Federal Reserve Bank of New York, 2025). Headcount Over Time by Age Group (Normalized) 1.2 1.1 Early Career 1 (22-25) Early Career 2 (26-30) 1.0 Developing (31-34) Mid-Career 1 (35-40) Mid-Career 2 (41-49) 0.9 Senior (50+) 0.8 20 -04 20 -10 20 -04 20 -10 20 -04 20 -10 20 -04 20 -10 -04 21 21 22 22 23 23 24 24 25 20 Date Figure 4: Employment changes by age. Including all occupations. Figure 5 offers insight into how these trends relate to AI exposure. For each age group, em- ployment growth from late 2022 to July 2025 was 6-13% for the lowest three AI exposure quintiles, with no clear ordering in employment growth by age. In contrast, for the highest two exposure quintiles employment for 22-25 year olds declined by 6% between late 2022 and July 2025, while employment for workers aged 35-49 grew by over 9%. These results show that declining employ- ment in AI-exposed jobs is driving tepid overall emplyoment growth for workers between the ages of 22 and 25. 13
14	Growth Decomposition by Age Band 12.5 10.0 7.5 Growth (%) 5.0 2.5 0.0 AI Exposure 2.5 Quintiles 1-3 Only Quintiles 4-5 Only 5.0 All Quintiles -25 -30 -34 -40 -49 + 50 22 26 31 35 41 Age Band Figure 5: Growth in employment between October 2022 and July 2025 by age and GPT-4 β-based AI exposure group. While these findings suggest divergent employment outcomes by AI exposure for young workers, we caution the trends observed in these first two facts could be driven by other changes in the US economy. Our subsequent facts evaluate the robustness of the results to alternative analyses. 4.3 Fact 3: Entry-level employment has declined in applications of AI that automate work, with muted changes for augmentation AI exposure can either complement or substitute for labor. These may have very different impli- cations for the labor market (Brynjolfsson, 2022). To assess how employment patterns differ based on the complementarity or substitutability of AI with labor, we use data on generative AI usage from the Anthropic Economic Index (Handa et al., 2025). The Index provides an estimate of the share of queries that pertain to each occupation. In addition, for each task it reports estimates of the share of queries pertaining to that task that are “automative,” “augmentative,” or none of the above. We use this information as an estimate of 14
15	whether usage of AI for an occupation is primarily a substitute or complement for labor.15 Table A1 shows example occupations that are in the highest and lowest exposure category for each measure. Figure 6 shows employment changes by overall prevalence of related Claude queries. The pat- terns match the findings using the Eloundou et al. (2024) measures closely. Figure 7 likewise shows that the occupations with the highest estimated automation shares have experienced declining employment for the youngest workers. In contrast, Figure 8 indicates that the occupations with the highest estimated augmentation shares have not experienced a similar pattern. Employment changes for young workers are not ordered by augmentation exposure, as the fifth quintile has among the fastest employment growth. The findings are consistent with automative uses of AI substituting for labor while augmentative uses do not.16 4.4 Fact 4: Employment declines for young, AI-exposed workers remain after conditioning on firm-time shocks While our results so far are consistent with the hypothesis that generative AI is causing a decline in entry-level employment, there are plausible alternative explanations. One class of explanations is that our patterns are explained by industry- or firm-level shocks correlated with sorting patterns by age and measured AI exposure. For example, one possibility is that young workers with high measured AI exposure are disproportionately likely to sort to firms heavily susceptible to interest rate increases. We test for a class of such confounders by controlling for a rich set of fixed effects. For each age group, we estimate the Poisson regression log(E[yf,q,t ]) = γq′ ,j 1{t = j}1{q ′ = q} + αf,q + βf,t + ϵf,q,t (4.1) X X q ′ ̸=1 j̸=−1 15 Figures A2 and A3 show that automation and augmentation results are similar when dropping occupations with low overall Claude usage. 16 Note that occupations in the first two quintiles of the augmentation measure have very low Claude usage overall, with the average occupation in these quintiles comprising 0.01% and 0.09% of conversations, respectively. These occupations have a high share of conversations that are classified as neither automative nor augmentative. In contrast, occupations in the third through fifth quintiles average 0.47%, 0.39%, and 0.33% of Claude conversations. For the automation measure, overall Claude usage increases on average with the automation share, with the lowest exposure group averaging 0.05% of conversations and the highest group averaging 0.73%. 15
16	Early Career 1 (22-25) Early Career 2 (26-30) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Developing (31-34) Mid-Career 1 (35-40) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Mid-Career 2 (41-49) Senior (50+) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Figure 6: Overall Claude usage. Employment changes by age and exposure quintile using Claude usage data from Handa et al. (2025). Exposure quintiles are defined based on the share of queries to Claude that relate to tasks associated with an occupation. Darker lines are more exposed quintiles. The red line shows the overall trend pooling across quintiles. Occupations whose associated tasks all have fewer than the minimum number of queries to appear in the usage data are treated as a separate category, coded as 0. 16
17	Early Career 1 (22-25) Early Career 2 (26-30) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Developing (31-34) Mid-Career 1 (35-40) 1.2 1.2 1.1 1.1 Headcount 1.0 Headcount 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Mid-Career 2 (41-49) Senior (50+) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Figure 7: Automation. Employment changes by age and automation level using Claude usage data from Handa et al. (2025). Automation levels are defined based on the share of queries related to an occupation that are classified by Claude as automative in nature. Darker lines are more automative. The red line shows the overall trend pooling across automation levels. Occupations whose associated tasks all have fewer than the minimum number of queries to appear in the usage data are treated as a separate category, coded as 0. Note that greater than 20% of occupations above the minimum query threshold have an estimated automation share of 0. All occupations in the first and second quintile are consequently grouped together in level 1. The remaining quintiles are coded as 2, 3 and 4. 17
18	Early Career 1 (22-25) Early Career 2 (26-30) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Developing (31-34) Mid-Career 1 (35-40) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Mid-Career 2 (41-49) Senior (50+) 1.2 1.2 1.1 1.1 Headcount Headcount 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Figure 8: Augmentation. Employment changes by age and augmentation quintile using Claude usage data from Handa et al. (2025). Augmentation quintiles are defined based on the share of queries related to an occupation that are classified by Claude as augmentative. Darker lines are more augmentative quintiles. The red line shows the overall trend pooling across quintiles. Occupations whose associated tasks all have fewer than the minimum number of queries to appear in the usage data are treated as a separate category, coded as 0. 18
19	f indexes firms, q indexes Eloundou et al. (2024) exposure quintiles, and t indexes months, with t = −1 corresponding to October 2022. The outcome variable yf,q,t is employment in f, q, t. Equation 4.1 is a Poisson event study regression controlling for firm-quintile effects, αf,q , and firm- time effects, βf,t . The firm-time effects absorb aggregate firm shocks that impact each exposure quintile equally. The firm-quintile effects adjust for baseline differences in hiring across quintiles within the firm. The coefficients of interest, γq,t , measure differential changes in employment growth across quintiles after accounting for firm-time effects and firm-quintile effects.17 We run this regression separately for each age group. For each regression, we restrict to firms that hire at least 10 workers within the age group in every period of the sample. Further, P t yf,q,t must equal at least 100 for each q, meaning that the firm must at least employ on average about 2 workers from each exposure quintile across months in the sample.18 Standard errors are clustered by firm. Results are in Figure 9, which plots the γq,t coefficients for each age group. For workers aged 22-25, estimates for higher quintiles are large and statistically significant, with a 12 log point de- cline in relative employment comparable in magnitude to the estimates in the raw data in Figure 3. Estimates for other age groups are generally much smaller in magnitude and not statistically sig- nificant. These findings imply that the employment trends we observe are not driven by differential shocks to firms that employ a disproportionate share of AI-exposed young workers. One alternative confounder that would not be controlled for with firm-time effects is that even conditional on the firm workers with high AI exposure were excessively hired after the COVID- 19 pandemic, leading to a subsequent contraction in their hiring. To assess such alternatives we consider various other robustness checks in Section 4.6, such as removing computer occupations and conditioning on whether the occupation is amenable to work from home. 17 Because of zero counts in the outcome variable, we estimate a Poisson regression instead of an OLS regression in logs following guidance from Chen and Roth (2024). 18 Results are not sensitive to these restrictions, though there must be at least one non-zero value in each firm-month and each firm-quintile for observations to not get dropped in the Poisson regression. 19
20	Quintile 2 Quintile 3 Quintile 4 Quintile 5 Quintile 2 Quintile 3 Quintile 4 Quintile 5 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 −0.1 −0.1 −0.1 −0.1 −0.1 −0.1 −0.1 −0.1 −0.2 −0.2 −0.2 −0.2 −0.2 −0.2 −0.2 −0.2 −0.3 −0.3 −0.3 −0.3 −0.3 −0.3 −0.3 −0.3 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 Date Date Date Date Date Date Date Date (a) Age 22-25 (b) Age 26-30 Quintile 2 Quintile 3 Quintile 4 Quintile 5 Quintile 2 Quintile 3 Quintile 4 Quintile 5 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 −0.1 −0.1 −0.1 −0.1 −0.1 −0.1 −0.1 −0.1 −0.2 −0.2 −0.2 −0.2 −0.2 −0.2 −0.2 −0.2 −0.3 −0.3 −0.3 −0.3 −0.3 −0.3 −0.3 −0.3 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 Date Date Date Date Date Date Date Date (c) Age 31-34 (d) Age 35-40 Quintile 2 Quintile 3 Quintile 4 Quintile 5 Quintile 2 Quintile 3 Quintile 4 Quintile 5 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate Coefficient Estimate 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 −0.1 −0.1 −0.1 −0.1 −0.1 −0.1 −0.1 −0.1 20 −0.2 −0.2 −0.2 −0.2 −0.2 −0.2 −0.2 −0.2 −0.3 −0.3 −0.3 −0.3 −0.3 −0.3 −0.3 −0.3 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 2021 2022 2023 2024 2025 Date Date Date Date Date Date Date Date (e) Age 41-49 (f) Age 50+ Figure 9: Poisson regression event study estimates for employment changes by age and AI exposure. Estimates are all relative to occupational exposure quintile 1. Exposure quintiles use Eloundou et al. (2024) GPT-4 β measures. Estimates control for firm-time and firm-quintile fixed effects following Equation 4.1. Shaded regions are 95% confidence intervals. Standard errors are clustered by firm.
21	4.5 Fact 5: Labor market adjustments are visible in employment more than compensation In addition to employment we observe workers’ annual base compensation. We use this information to test for labor market adjustment along the compensation margin.19 Salary data are deflated to 2017 dollars using the PCE index.20 Results are in Figure 10. The findings indicate a less marked divergence in compensation compared to employment across more and less exposed occupations. Figure 11 shows results by age and Eloundou et al. (2024)-based exposure quintile. We find little difference in compensation trends by age or exposure quintile. Prior work by Autor and Thompson (2025) notes that technology that replaces inexpert tasks may reduce occupational employment but increase occupational wages; technology that replaces expert tasks may do the opposite. The sign of the wage effect depends on the overall share of tasks displaced as well as the whether these tasks are expert or inexpert. The limited changes we find for wages suggest that these effects may be offsetting, at least in the short run. Alternatively, the results could be explained by wage stickiness in the short run, consistent with recent evidence from Davis and Krolikowski (2025). 4.6 Fact 6: Findings are largely consistent under alternative sample construc- tions We test the robustness of these results to alternative sample constructions and robustness checks. Excluding Technology Occupations One possibility is that our results are explained by a general slowdown in technology hiring from 2022 to 2023 as firms recovered from the COVID-19 Pandemic.21 Figure A4 shows employment changes by age and exposure quintile after excluding computer occupations, corresponding to 2010 SOC codes that start with 15-1. Figure A5 shows results when excluding firms in the information sector (NAICS code 51). Results are quite similar, 19 Total compensation may additionally include bonuses, overtime pay, commissions, equity, tips, and other items. These may have a greater impact on overall compensation in certain professions and age groups than others. 20 In contrast to the series for employment, results for compensation end in June 2025, the most recently available month for the PCE index. 21 Under the Tax Cuts and Jobs Act, amendments to Internal Revenue Code §174 enacted in 2022 also disallowed companies from immediately deducting R&D expenditures, including software development costs. These costs instead had to be capitalized and amortized over five years for domestic research and fifteen years for foreign research. 21
22	a. Software Developers b. Marketing and Sales Managers 1.2 1.2 1.1 1.1 1.0 1.0 0.9 0.9 0.8 0.8 Oc 21 Ap 21 Oc 22 Ap 22 Oc 23 Ap 23 Oc 24 Ap 24 5 Oc 21 Ap 21 Oc 22 Ap 22 Oc 23 Ap 23 Oc 24 Ap 24 5 02 02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 r2 t2 r2 t2 r2 t2 r2 t2 r2 r2 t2 r2 t2 r2 t2 r2 t2 r2 Ap Ap Date Date c. First-Line Production Supervisors d. Health Aides 1.2 1.2 1.1 1.1 1.0 1.0 0.9 0.9 0.8 0.8 1 Ap 21 Oc 22 Ap 22 Oc 23 Ap 23 Oc 24 Ap 24 5 1 Ap 21 Oc 22 Ap 22 Oc 23 Ap 23 Oc 24 Ap 24 5 02 02 02 02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 r2 t2 r2 t2 r2 t2 r2 t2 r2 r2 t2 r2 t2 r2 t2 r2 t2 r2 Oc Oc Ap Ap Date Date Early Career 1 (22-25) Developing (31-34) Mid-Career 2 (41-49) Early Career 2 (26-30) Mid-Career 1 (35-40) Senior (50+) Figure 10: Changes in annual base compensation by age and occupation. Annual base compensation is deflated to 2017 dollars using the PCE deflator. 22
23	Early Career 1 (22-25) Early Career 2 (26-30) 1.2 1.2 1.1 1.1 Annual Salary Annual Salary 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Developing (31-34) Mid-Career 1 (35-40) 1.2 1.2 1.1 1.1 Annual Salary Annual Salary 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 -04 -10 -04 -10 -04 -10 -04 -10 -04 -04 -10 -04 -10 -04 -10 -04 -10 -04 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Mid-Career 2 (41-49) Senior (50+) 1.2 1.2 1.1 1.1 Annual Salary Annual Salary 1.0 1.0 0.9 0.9 Less More Less More 0.8 exposed exposed 0.8 exposed exposed Overall Overall 0.7 0.7 4 0 4 0 4 0 4 0 4 4 0 4 0 4 0 4 0 4 -0 -1 -0 -1 -0 -1 -0 -1 -0 -0 -1 -0 -1 -0 -1 -0 -1 -0 21 21 22 22 23 23 24 24 25 21 21 22 22 23 23 24 24 25 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 Date Date Figure 11: Annual base compensation. Changes in annual base compensation by age and exposure quintile. Exposure quintiles are defined based on the GPT-4 β measures from Eloundou et al. (2024). Darker lines are more exposed quintiles. The red line shows the overall trend pooling across quintiles. Annual base compensation is deflated to 2017 dollars using the PCE deflator. 23
24	consistent with the case studies above that show employment changes are visible across a range of occupations. Results with firm-time fixed effects in Figure 9 further show that our findings are robust to firm- or industry-level shocks that impact general hiring trends. These results indicate that our findings are not specific to technology roles. Remote Work Figures A6 and A7 show results for occupations amenable to remote work (tele- work) and those that are not, according to Dingel and Neiman (2020).22 We find that, for young workers, more exposed occupations have slower employment growth, both in teleworkable occu- pations and in non-teleworkable occupations. The results for non-teleworkable occupations in particular suggest that our findings are not driven by outsourcing or work-from-home disruptions, at least solely.23 Longer Sample Figure A8 shows results when extending the balanced sample of firms to 2018. This reduces the sample size and makes the data somewhat noisier. Nonetheless, the trends remain largely ordered by exposure in the post-GPT era, whereas this is not the case before 2022. A concern is that for the Eloundou et al. (2024) measures the most exposed quintile had slower employment growth starting around 2020. This is not the case for the Anthropic exposure measures, shown in Figures A9, A10, and A11. For these measures the most exposed groups have comparable employment growth throughout the period before generative AI, with divergent trends afterwards. Changes in Education Another possibility is that the changes we observe are influenced by worsening education outcomes during the COVID-19 Pandemic. COVID-19 led to persistent harms in education outcomes (Kuhfeld and Lewis, 2025). As more educated workers on average have greater measured AI exposure, deterioration in the quality of education in recent years could influ- ence the trends we observe.24 In Figure A12 we show trends for occupations in which greater than 22 Whether an occupation is amenable to remote work is positively correlated with AI exposure. Only two telework- able occupations fall in the lowest quintile of estimated AI exposure according to the GPT-4 β measure. Likewise few non-teleworkable occupations fall in the highest quintile of AI exposure. For this reason in Figure A6 we pool together the two lowest AI exposure quintiles into one group. In Figure A7 we pool together the two highest AI exposure quintiles. 23 Non-teleworkable occupations with high AI exposure include bank tellers, travel agents, and tax preparers. 24 Chandar (2025a) finds that declines in average skill levels for college graduates explain a sizable share of the slowdown in the growth of the college wage gap in recent decades. 24
25	70% of workers have a college degree according to the 2017 American Community Survey (ACS).25 In Figure A13 we show trends for occupations in which fewer than 30% of workers have a college degree. Occupations with a high share of college graduates have declining employment overall, with muted differences between more-exposed and less-exposed occupations compared to our main re- sults. In contrast, occupations with a low share of college graduates have rising overall employment, with the least AI-exposed occupations growing and the most exposed occupations declining in em- ployment. Further, for lower college share occupations, the dispersion in employment outcomes is visible in higher age groups as well, with workers up to age 40 showing separation in employment trends by AI exposure. These findings suggest that deteriorating education outcomes cannot fully explain our main results. They also suggest that for non-college workers, experience may serve as less of a buffer to labor market disruption than for college workers. Other Robustness Checks Figures A14 and A15 show results separately for men and women. The results are similar, suggesting that diverging prospects for men and women are not driving our findings. Figure A16 shows that results are similar when we do not take a balanced sample of firms. Figure A17 shows similar results when including part-time and temporary workers.26 Comparison to CPS Data A useful benchmark for our findings is to compare them to estimates from the monthly Current Population Survey (CPS). The CPS surveys about 60,000 households nationwide each month to collect data on employment and other labor force characteristics. These data are released a few weeks after the reference month, giving close to real-time estimates of employment statistics. A number of prior analyses have used the CPS to assess how AI is impact- ing entry-level work (Chandar, 2025b; Dominski and Lee, 2025; Lim et al., 2025; Eckhardt and Goldschlag, 2025). We compare some of our main findings in the ADP data to estimates from the CPS. Figures A18 through A20 show employment changes by age for software developers, customer 25 Not a single occupation in the first quintile of GPT-4 β based exposure measure has a college share above 35%, so that quintile is excluded from the results in Figure A12. 26 Another possibility is that employment trends are driven by Covid-19 Pandemic-era stimulus checks that distorted labor supply. However, these stimulus payments were conditioned on income requirements, and more AI-exposed occu- pations on average have higher incomes (Kochhar, 2023), suggesting the observed declines in AI-exposed occupations are unlikely to be driven by this channel. 25
26	service representatives, and home health aides by age using data from the CPS. Though there are millions of workers employed in these professions across the US, the estimates are highly volatile, with common fluctuations of 20% or greater in estimated employment month-to-month. Figure A21 shows estimated employment changes by age and exposure quintile using the CPS, also suggesting a high degree of volatility in the estimates. This volatility in CPS microdata reflects small sample sizes and the fact that the CPS is not stratified to target employment statistics for these demographic-occupation subgroups.27 The sam- ple size and sampling procedure of the CPS may therefore make it challenging to assess employment changes by age and AI exposure with a high degree of confidence over the time horizon considered in this paper (Chandar, 2025b; O’Brien, 2025). Other large-scale data sources such as the American Community Survey (ACS) may offer a more reliable comparison to the ADP data, though the ACS is released with a significant lag compared to the data from ADP. We encourage comparison of our findings to results from other data sources such as the ACS upon their release.28 5 Conclusion We document six facts about the recent labor market effects of artificial intelligence. • First, we find substantial declines in employment for early-career workers in occupations most exposed to AI, such as software development and customer support. • Second, we show that economy-wide employment continues to grow, but employment growth for young workers has been stagnant. • Third, entry-level employment has declined in applications of AI that automate work, with muted effects for those that augment it. • Fourth, these employment declines remain after conditioning on firm-time effects, with a 13% relative employment decline for young workers in the most exposed occupations. 27 The CPS includes between 26 and 53 young software developers aged between 22 and 25 per month over our sample period. It includes between 49 and 95 young customer service representatives, and between 2 and 14 young home health aides. 28 The 2024 ACS 1-Year Public Use Microdata Sample is scheduled to be released on October 16, 2025. 26
