pdf_page_index	text
28	Table 3: The Traditional Gravity Equation Estimator OLS OLS Tobit NLS PPML PPML Dependent Variable ln (Tij ) ln (1 + Tij ) ln (a + Tij ) Tij Tij > 0 Tij Log exporter’s GDP 0.938∗∗ 1.128∗∗ 1.058∗∗ 0.738∗∗ 0.721∗∗ 0.733∗∗ (0.012) (0.011) (0.012) (0.038) (0.027) (0.027) Log importer’s GDP 0.798∗∗ 0.866∗∗ 0.847∗∗ 0.862∗∗ 0.732∗∗ 0.741∗∗ (0.012) (0.012) (0.011) (0.041) (0.028) (0.027) ∗∗ ∗∗ ∗∗ ∗∗ Log exporter’s GDP 0.207 0.277 0.227 0.396 0.154∗∗ 0.157∗∗ per capita (0.017) (0.018) (0.015) (0.116) (0.053) (0.053) Log importer’s GDP 0.106∗∗ 0.217∗∗ 0.178∗∗ −0.033 0.133∗∗ 0.135∗∗ per capita (0.018) (0.018) (0.015) (0.062) (0.044) (0.045) ∗∗ ∗∗ ∗∗ ∗∗ Log distance −1.166 −1.151 −1.160 −0.924 −0.776∗∗ −0.784∗∗ (0.034) (0.040) (0.034) (0.072) (0.055) (0.055) Contiguity dummy 0.314∗ −0.241 −0.225 −0.081 0.202 0.193 (0.127) (0.201) (0.152) (0.100) (0.105) (0.104) Common-language 0.678∗∗ 0.742∗∗ 0.759∗∗ 0.689∗∗ 0.752∗∗ 0.746∗∗ dummy (0.067) (0.067) (0.060) (0.085) (0.134) (0.135) Colonial-tie dummy 0.397∗∗ 0.392∗∗ 0.416∗∗ 0.036 0.019 0.024 (0.070) (0.070) (0.063) (0.125) (0.150) (0.150) Landlocked-exporter −0.062 0.106∗ −0.038 −1.367∗∗ −0.873∗∗ −0.864∗∗ dummy (0.062) (0.054) (0.052) (0.202) (0.157) (0.157) Landlocked-importer −0.665∗∗ −0.278∗∗ −0.479∗∗ −0.471∗∗ −0.704∗∗ −0.697∗∗ dummy (0.060) (0.055) (0.051) (0.184) (0.141) (0.141) ∗∗ ∗∗ ∗∗ ∗∗ Exporter’s remoteness 0.467 0.526 0.563 1.188 0.647∗∗ 0.660∗∗ (0.079) (0.087) (0.068) (0.182) (0.135) (0.134) Importer’s remoteness −0.205∗ −0.109 −0.032 1.010∗∗ 0.549∗∗ 0.561∗∗ (0.085) (0.091) (0.073) (0.154) (0.120) (0.118) ∗∗ ∗∗ ∗∗ ∗∗ Free-trade agreement 0.491 1.289 0.729 0.443 0.179∗ 0.181∗ dummy (0.097) (0.124) (0.103) (0.109) (0.090) (0.088) Openness −0.170∗∗ 0.739∗∗ 0.310∗∗ 0.928∗∗ −0.139 −0.107 (0.053) (0.050) (0.045) (0.191) (0.133) (0.131) Observations 9613 18360 18360 18360 9613 18360 RESET test p-values 0.000 0.000 0.204 0.000 0.941 0.331 It is noteworthy that all methods, except the PPML, lead to puzzling asymmetries in the elasticities with respect to importer and exporter characteristics (especially remoteness and access to water). To check the adequacy of the estimated models, we performed a heteroskedasticity- robust RESET test (Ramsey, 1969). This is essentially a test for the correct specification of the conditional expectation, which is performed by checking the significance of an addi- tional regressor constructed as (x0 b)2 , where b denotes the vector of estimated parameters. 27
29	The corresponding p-values are reported at the bottom of table 4. In the OLS regression, the test rejects the hypothesis that the coeﬃcient on the test variable is zero. This means that the model estimated using the logarithmic specification is inappropriate. A similar result is found for the OLS estimated using ln(1 + Tij ) as the dependent variable and NLS. In contrast, the models estimated using the Poisson regressions pass the RESET test, i.e., the RESET test provides no evidence of misspecification of the gravity equations estimated using the PPML. With this particular specification, the model estimated using Tobit also passes the test for the traditional gravity equation. Finally, we also check whether the particular pattern of heteroskedasticity assumed by the models is appropriate. As explained in section 3.2, the adequacy of the log-linear model was checked using the Park-type test, whereas the hypothesis V [yi |x] ∝ µ (xi β) was √ tested by evaluating the significance of the coeﬃcient on the term ln (y̌i ) y̌i in the Gauss- Newton regression indicated in expression (13). The p-values of the tests are reported in Table 4. Again, the log-linear specification is unequivocally rejected. On the other hand, √ these results indicate that the estimated coeﬃcient on ln (y̌i ) y̌i is insignificantly diﬀerent from zero at the usual 5 percent level. This implies that the Poisson PML assumption, V [yi |x] = λ0 E [yi |x] cannot be rejected at this significance level. Table 4: Results of the tests for type of heteroskedasticity (p-values). Test (Null hypothesis) Trade > 0 Full sample GNR (V [yi |x] ∝ µ (xi β)) 0.144 0.115 Park (OLS is valid) 0.000 0.000 5.2.2 The Anderson-van Wincoop Gravity Equation Table 5 presents the estimated coeﬃcients for the Anderson-van Wincoop (2003) gravity equation, which controls more properly for multilateral resistance terms by introducing exporter and importer specific eﬀects. As before, the columns show, respectively, the estimated coeﬃcients obtained using OLS on the log of trade, OLS on ln(1 + Tij ), Tobit, NLS, PPML on the positive-trade 28
30	sample, and PPML. Note that, because this exercise uses cross sectional data, we can only identify bilateral variables.28 As with the standard specification of the gravity equation, we find that using the Anderson-van Wincoop (2003) specification, estimates obtained with the Poisson method vary little when only the positive-trade subsample is used. Moreover, we find again strong evidence that the errors of the log-linear model estimated using the sample with positive- trade are heteroskedastic. With this specification, the two-degrees-of-freedom special case of White’s test for heteroskedasticity leads to a test statistic of 469.2 and a p-value of zero. Since we are now conditioning on a much larger set of controls, it is not surprising to find that most coeﬃcients are sensitive to the introduction of fixed eﬀects. For example, in the Poisson method, although the distance elasticity remains about the same and the coeﬃcient on common colonial ties is still insignificant, the eﬀect on common language is now smaller and the coeﬃcient on free-trade agreements is larger. The results of the other estimations methods are generally much more sensitive to the inclusion of the fixed eﬀects. Comparing the results of PPML and OLS for the positive-trade subsample, the follow- ing observations are in order. The distance elasticity is substantially larger under OLS (−1.35 versus −0.75). Sharing a border has a positive eﬀect on trade under Poisson, but no significant eﬀect under OLS. Sharing a common language has similar eﬀects under both techniques. Common colonial ties have strong eﬀects under OLS (with an aver- age enhancement eﬀect of 100 percent), whereas Poisson predicts no significant eﬀect. Finally, both techniques produce reasonably similar estimates for the coeﬃcient on the trade-agreement dummy, implying a trade-enhancement eﬀect of the order of 40 percent. 28 Since income elasticities cannot be separately identified, we use trade as the dependent variable of the gravity equation and not the ratio of trade to the product of GDP’s, as in Anderson-van Wincoop (2003). 29
31	Like before, the other estimation methods lead to some puzzling results. For example, OLS on ln(1 + Tij ) now yields a significantly negative eﬀect of contiguity and under NLS, the coeﬃcient on common-colonial ties becomes significantly negative. Finally, we performed the same set of specification tests used before. The p-values of the heteroskedasticity-robust RESET test at the bottom of table 6 suggest that with the Anderson-van Wincoop (2003) specification of the gravity equation, only the models estimated by the PPLM method are adequate. The p-values of the tests to check whether the particular pattern of heteroskedasticity assumed by the models is appropriate are reported in Table 6. As in the traditional gravity equation, the log-linear specification is unequivocally rejected. On the other hand, these results indicate that the estimated √ coeﬃcient on ln (y̌i ) y̌i is insignificantly diﬀerent from zero at the usual 5 percent level. This implies that the Poisson PML assumption, V [yi |x] = λ0 E [yi |x] cannot be rejected at this significance level. Table 5: The Anderson-van Wincoop Gravity Equation. Estimator OLS OLS Tobit NLS PPML PPML Dependent Variable ln (Tij ) ln (1 + Tij ) ln (a + Tij ) Tij Tij > 0 Tij Log distance −1.347∗∗ −1.332∗∗ −1.272∗∗ −0.582∗∗ −0.770∗∗ −0.750∗∗ (0.031) (0.036) (0.029) (0.088) (0.042) (0.041) Contiguity 0.174 −0.399∗ −0.253 0.458∗∗ 0.352∗∗ 0.370∗∗ dummy (0.130) (0.189) (0.135) (0.121) (0.090) (0.091) Common-language 0.406∗∗ 0.550∗∗ 0.485∗∗ 0.926∗∗ 0.418∗∗ 0.383∗∗ dummy (0.068) (0.066) (0.057) (0.116) (0.094) (0.093) Colonial-tie 0.666∗∗ 0.693∗∗ 0.650∗∗ −0.736∗∗ 0.038 0.079 dummy (0.070) (0.067) (0.059) (0.178) (0.134) (0.134) Free-trade agreement 0.310∗∗ 0.174 0.137∗∗ 1.017∗∗ 0.374∗∗ 0.376∗∗ dummy (0.098) (0.138) (0.098) (0.170) (0.076) (0.077) Fixed Eﬀects Yes Yes Yes Yes Yes Yes Observations 9613 18360 18360 18360 9613 18360 RESET test p-values 0.000 0.000 0.000 0.000 0.564 0.112 Table 6: Results of the tests for type of heteroskedasticity (p-values). Test (Null hypothesis) Trade > 0 Full sample GNR (V [yi |x] ∝ µ (xi β)) 0.100 0.070 Park (OLS is valid) 0.000 0.000 30
32	To sum up, whether or not fixed eﬀects are used in the specification of the model, we find strong evidence that estimation methods based on the log-linearization of the gravity equation suﬀer from severe misspecification, which hinders the interpretation of the results. NLS is also generally unreliable. In contrast, the models estimated by PPML show no signs of misspecification and, in general, do not produce the puzzling results generated by the other methods.29 6. Conclusions In this paper, we argue that the standard empirical methods used to estimate gravity equations are inappropriate. The basic problem is that log-linearization (or, indeed, any non-linear transformation) of the empirical model in the presence of heteroskedasticity leads to inconsistent estimates. This is because the expected value of the logarithm of a random variable depends on higher-order moments of its distribution. Therefore, if the errors are heteroskedastic, the transformed errors will be generally correlated with the covariates. An additional problem of log-linearization is that it is incompatible with the existence of zeroes in trade data, which led to several unsatisfactory solutions, including truncation of the sample (that is, elimination of zero-trade pairs) and further non-linear transformations of the dependent variable. 29 It is worth noting that the large diﬀerences in estimates among the various methods persist when we look at a smaller subsample of countries that account for most of world trade and, quite likely, have better data. More specifically, we run similar regressions for the subsample of 63 countries included in Frankel (1997)’s study. These countries accounted for almost 90 percent of the world trade reported to the United Nations in 1992. One advantage of this subsample is that the number of zeroes is significantly reduced. Heteroskedasticity, however, is still a problem: The null hypothesis of homoskedasticity is rejected in both the traditional and the fixed-eﬀects gravity equations. As before, PPML generates a smaller role for distance and common language than OLS, and, unlike OLS, PPML predicts no role for colonial ties. In line with the findings documented in Frankel (1997), the OLS estimated coeﬃcient on the free-trade- agreement dummy is negative in both specifications of the gravity equation, whereas PPML predicts a positive and significant eﬀect (slightly bigger than that found for the whole sample. This results are available — at request — from the authors. 31
33	We argue that the biases are present both in the traditional specification of the gravity equation and in the Anderson-van Wincoop (2003) specification, which includes country- specific fixed eﬀects. To address the various estimation problems, we propose a simple Poisson pseudo- maximum likelihood method and assess its performance using Monte Carlo simulations. We find that in the presence of heteroskedasticity the standard methods can severely bias the estimated coeﬃcients, casting doubt on previous empirical findings. Our method, instead, is robust to diﬀerent patterns of heteroskedasticity and, in addition, provides a natural way to deal with zeroes in trade data. We use our method to re-estimate the gravity equation and document significant dif- ferences from the results obtained using the log-linear method. For example, income elas- ticities in the traditional gravity equation are systematically smaller than those obtained with log-linearized OLS regressions. In addition, in both the traditional and Anderson-van Wincoop specifications of the gravity equation, OLS estimation exaggerates the role of ge- ographical proximity and colonial ties. OLS estimates of the impact of preferential-trade agreements are very sensitive to the inclusion of fixed eﬀects, whereas Poisson generates more stable results. RESET tests systematically favour the Poisson PML technique. The results suggest that heteroskedasticity (rather than truncation of the data) is responsible for the main diﬀerences. Log-linearized equations estimated by OLS are of course used in many other areas of empirical economics and econometrics. Our Monte Carlo simulations and the regres- sion outcomes indicate that in the presence of heteroskedasticity this practice can lead to significant biases. These results suggest that, at least when there is evidence of het- eroskedasticity, the Poisson pseudo-maximum likelihood estimator should be used as a substitute for the standard log-linear model. 32
34	References Anderson, J. (1979). “A Theoretical Foundation for the Gravity Equation,” American Economic Review, 69, 106-116. Anderson, J. and E. van Wincoop (2003). “Gravity with Gravitas: A Solution to the Border Puzzle,” American Economic Review, 93, 170-192. Bergstrand, J. (1985). “The Gravity Equation in International Trade: Some Microeco- nomic Foundations and Empirical Evidence,” Review of Economics and Statistics, 69, 474-481. Boisso, D. and M. Ferrantino (1997). “Economic and Cultural Distance in International Trade: Empirical Puzzles,”, Journal of Economic Integration, 12, 456-84. Cameron, A.C. and P.K. Trivedi (1998). Regression Analysis of Count Data, Cambridge, MA: Cambridge University Press. Davidson, R. and J.G. MacKinnon (1993). Estimation and Inference in Econometrics. Oxford: Oxford University Press. Davis, D. (1995). “Intra-industry Trade: A Hecksher-Ohlin-Ricardo Approach,” Journal of International Economics, 39, 201-226. Deardoﬀ, A. (1998). “Determinants of Bilateral Trade: Does Gravity Work in a Neoclas- sical World?” in Jeﬀrey Frankel (ed.), The Regionalization of the World Economy. Chicago, IL: University of Chicago Press. Delgado, M. (1992). “Semiparametric Generalized Least Squares Estimation in the Mul- tivariate Nonlinear Regression Model,” Econometric Theory, 8, 203-222. Delgado, M. and T.J. Kniesner (1997). “Semiparametric Versus Parametric Count- data Models: Econometric Considerations and Estimates of a Hedonic-Equilibrium Model of Workers Absentism,” Review of Economics and Statistics, 79, 41-49. Eaton, J. and S. Kortum (2001). “Technology, Geography and Trade,” NBER Working Paper No. 6253. Eaton, J. and A. Tamura (1994). “Bilateralism and Regionalism in Japanese and US Trade and Direct Foreign Investment Patterns,” Journal of the Japanese and Inter- national Economics, 8, 478-510. 33
35	Eichengreen, B. and D. Irwin (1995). “Trade Blocs, Currency Blocs, and the Reori- entation of World Trade in the 1930’s,” Journal of International Economics, 38, 1-24. Eicker, F. (1963). “Asymptotic Normality and Consistency of the Least Squares Esti- mators for Families of Linear Regressions,” The Annals of Mathematical Statistics, 34, 447-456. Feenstra, R.C., R.E. Lipsey and H.P. Bowen (1997), “World Trade Flows, 1970-1992, with Production and Tariﬀ Data,” NBER Working Paper No. 5910. Feenstra, R., J. Markusen and A. Rose (1999). “Using the Gravity Equation to Diﬀerenti- ate Among Alternative Theories of Trade,” http://www.econ.ucdavis.edu/~feenstra. Frankel, J. (1997), Regional Trading Blocs in the World Economic System. Washington, DC: Institute for International Economics. Frankel, J. and A. Rose (2002). “An Estimate of the Eﬀect of Common Currencies on Trade and Income,” Quarterly Journal of Economics, 117, 409-466. Frankel, J. and S. Wei (1993). “Trade Blocs and Currency Blocs,” NBER Working Paper No. 4335. Gourieroux, C., A. Monfort and A. Trognon (1984). “Pseudo Maximum Likelihood Methods: Applications to Poisson Models,” Econometrica, 52, 701-720. Goldberger, A. (1968). “The Interpretation and Estimation of Cobb-Douglas Functions,” Econometrica, 36, 464-472. Goldberger, A. (1991). A Course in Econometrics. Cambridge, MA: Harvard University Press. Gray, A. (2001). http://argray.fateback.com/dist/formula.html. Harrigan, J. (1993). “OECD Imports and Trade Barriers in 1983,” Journal of Interna- tional Economics, 35, 95-111. Haveman, J. and D. Hummels (2001). “Alternative Hypotheses and the Volume of Trade: The Gravity Equation and the Extent of Specialization,” mimeo Purdue University. Helpman, E. and P. Krugman (1985). Market Structure and Foreign Trade. Cambridge, MA: MIT Press 34
36	Koenker, R. and G.S. Bassett Jr. (1978). “Regression Quantiles,” Econometrica, 46, 33-50. Manning, W.G. and J. Mullahy (2001). “Estimating Log Models: To Transform or Not to Transform?,” Journal of Health Economics 20, 461-494. McCallum, J. (1995). “National Borders Matter: Canada-US Regional Trade Patterns,” American Economic Review, 85, 615-623. McCullagh, P. and J.A. Nelder (1989). Generalized Linear Models, 2nd ed., London: Chapman and Hall. Papke, L.E. and J.M. Wooldridge (1996). “Econometric Methods for Fractional Re- sponse Variables with an Application to 401(k) Plan Participation Rates,” Journal of Applied Econometrics, 11, 619-632. Park, R. (1966). “Estimation with Heteroskedastic Error Terms,” Econometrica, 34, 888. Ramsey, J.B. (1969). “Tests for Specification Errors in Classical Linear Least Squares Regression Analysis,” Journal of the Royal Statistical Society B, 31, 350-371. Robinson, P.M. (1987). “Asymptotically Eﬃcient Estimation in the Presence of Het- eroskedasticity of Unknown Form,” Econometrica, 55, 875-891. Rose, A. (2000). “One Money One Market: Estimating the Eﬀect of Common Currencies on Trade,” Economic Policy, 15, 7-46. Tenreyro, S. and R. Barro (2002). “Economic Eﬀects of Currency Unions,” FRB Boston Series, Working Paper No. 02-4. Tinbergen, J. (1962). The World Economy. Suggestions for an International Economic Policy. New York, NY: Twentieth Century Fund. Wei, S. (1996), “Intra-National versus International Trade: How Stubborn Are Nation States in Globalization?,” NBER Working Paper No. 5331. White, H. (1980). “A Heteroskedasticity-Consistent Covariance Matrix Estimator and a Direct Test for Heteroskedasticity,” Econometrica, 48, 817-838. Winkelmann, R. (2003). Econometric Analysis of Count Data, 4th ed. Berlin: Springer- Verlag. 35
37	Wooldridge, J.M. (2002). Econometric Analysis of Cross Section and Panel Data, Cam- bridge, MA: MIT Press. World Development Indicators CD-rom (2002). The World Bank. World Factbook (2002). http://www.cia.gov/cia/publications/factbook/ 36
38	Appendix Table A1: List of countries. Albania Denmark Kenya Romania Algeria Djibouti Kiribati Russian Federation Angola Dominican Rp. Korea Rp. Rwanda Argentina Ecuador Laos P. Dem. Rp. Saudi Arabia Australia Egypt Lebanon Senegal Austria El Salvador Madagascar Seychelles Bahamas Eq. Guinea Malawi Sierra Leone Bahrain Ethiopia Malaysia Singapore Bangladesh Fiji Maldives Solomon Islands Barbados Finland Mali South Africa Belgium-Lux. France Malta Spain Belize Gabon Mauritania Sri Lanka Benin Gambia Mauritius St. Kitts and Nevis Bhutan Germany Mexico Sudan Bolivia Ghana Mongolia Suriname Brazil Greece Morocco Sweden Brunei Guatemala Mozambique Switzerland Bulgaria Guinea Nepal Syrian Arab Rp. Burkina Faso Guinea-Bissau Netherlands Tanzania Burundi Guyana New Caledonia Thailand Cambodia Haiti New Zealand Togo Cameroon Honduras Nicaragua Trinidad and Tobago Canada Hong Kong Niger Tunisia Central African Rp. Hungary Nigeria Turkey Chad Iceland Norway Uganda Chile India Oman United Arab Em. China Indonesia Pakistan U.K. Colombia Iran Panama U.S.A. Comoros Ireland Papua New Guinea Uruguay Congo Dem. Rp. Israel Paraguay Venezuela Congo Rp. Italy Peru Vietnam Costa Rica Jamaica Philippines Yemen Cote D’Ivoire Japan Poland Zambia Cyprus Jordan Portugal Zimbabwe 37
39	Table A2: Common Oﬃcial and Second Languages. English French Spanish Dutch Australia Belgium-Luxembourg Argentina Belgium-Lux Bahamas Benin Belize Netherlands Barbados Burkina Faso Bolivia Suriname Belize Burundi Chile Brunei Cameroon Colombia German Cameroon Canada Costa Rica Austria Canada Central Afr Rep Dominican Rp Germany Fiji Chad Ecuador Switzerland Gambia Comoros El Salvador Ghana Congo Dem Rep Eq Guinea Greek Guyana Congo Rep Guatemala Cyprus Hong kong Cote D’Ivoire Honduras Greece India Djibouti Mexico Indonesia Eq Guinea Nicaragua Hungarian Ireland France Panama Hungary Israel Gabon Paraguay Romania Jamaica Guinea Peru Jordan Haiti Spain Italian Kenya Lebanon Uruguay Italy Kiribati Madagascar Venezuela Switzerland Malawi Mali Malaysia Mauritania Arabic Lingala Maldives Mauritius Algeria Congo Dem Rep Malta Morocco Bahrain Congo Rep Mauritius New Caledonia Chad New Zealand Niger Comoros Russian Nigeria Rwanda Djibouti Mongolia Oman Senegal Egypt Russian Federation Pakistan Seychelles Israel Panama Switzerland Jordan Swahili Papua N Guinea Togo Lebanon Kenya Philippines Tunisia Mauritania Tanzania Rwanda Morocco Seychelles Malay Oman Chinese Sierra Leone Brunei Saudi Arabia China Singapore Indonesia Sudan Hong kong South Africa Malaysia Syria Malaysia Sri Lanka Singapore Tanzania Singapore St Helena Tunisia St Kitts Nev Portuguese Untd Arab Em Suriname Angola Yemen Tanzania Brazil Trinidad Tbg Guinea-Bissau Turkish Uganda Mozambique Cyprus UK Portugal Turkey USA Zambia Zimbabwe 38
40	Table A3: Colonial Ties. UK UK France Spain Australia Mauritius Algeria Argentina Bahamas New Zeland Benin Bolivia Bahrain Nigeria Burkina Faso Chile Barbados Pakistan Cambodia Colombia Belize Saint Kitts and Nevis Cameroon Costa Rica Cameroon Seychelles Central African Rep. Cuba Canada Sierra Leone Chad Ecuador Cyprus South Africa Comoros El Salvador Egypt Sri Lanka Congo Eq. Guinea Fiji Sudan Djibouti Guatemala Gambia Tanzania Gabon Honduras Ghana Trinidad and Tobago Guinea Mexico Guyana Uganda Haiti Netherlands India United States Laos Nicaragua Ireland Zambia Lebanon Panama Israel Zimbabwe Madagascar Paraguay Jamaica Mali Peru Jordan Mauritania Venezuela Kenya Portugal Morocco Kuwait Angola Niger Malawi Brazil Senegal Malasya Guinea-Bissau Syria Maldives Mozambique Togo Malta Oman Tunisia Vietnam 39
41	Table A4: Preferential Trade Agreements in 1990. EEC/EC CARICOM CACM Belgium Bahamas Costa Rica Denmark Barbados El Salvador France Belize Guatemala Germany Dominican Rp. Honduras Greece Guyana Nicaragua Ireland Haiti Italy Jamaica Bilateral Agreements Luxembourg Trinidad and Tobago EC-Cyprus Netherlands St Kitts and Nevis EC-Malta Portugal Suriname EC-Egypt Spain EC-Syria United Kingdom SPARTECA EC-Algeria Australia EC-Norway EFTA New Zealand EC-Iceland Iceland Fiji EC-Switzerland Norway Kiribati Canada-US Switzerland Papua New Guinea Israel-US Liechtenstein Solomon Islands CER PATCRA Australia Australia New Zealand Papua New Guinea Table A5: Summary Statistics. Full Sample Trade > 0 Variable Mean Std. Dev. Mean Std. Dev. Trade 172132.2 1828720 328757.7 2517139 Log of trade – – 8.43383 3.26819 Log of exporter’s GDP 23.24975 2.39727 24.42503 2.29748 Log of importer’s GDP 23.24975 2.39727 24.13243 2.43148 Log of exporter’s per capita GDP 7.50538 1.63986 8.09600 1.65986 Log of importer’s per capita GDP 7.50538 1.63986 7.98602 1.68649 Log of distance 8.78551 0.74168 8.69497 0.77283 Contiguity dummy 0.01961 0.13865 0.02361 0.15185 Common-language dummy 0.20970 0.40710 0.21284 0.40933 Colonial-tie dummy 0.17048 0.37606 0.16894 0.37472 Landlocked exporter dummy 0.15441 0.36135 0.10767 0.30998 Landlocked importer dummy 0.15441 0.36135 0.11401 0.31784 Exporter’s remoteness 8.94654 0.26389 8.90383 0.29313 Emporter’s remoteness 8.94654 0.26389 8.90787 0.28412 Preferential-trade agreement dummy 0.02505 0.15629 0.04452 0.20626 Openness dummy 0.56373 0.49594 0.65796 0.47442 40
42	CENTRE FOR ECONOMIC PERFORMANCE Recent Discussion Papers 700 Alan Manning The Gender Gap in Early Career Wage Growth Joanna Swaffield 699 Andrew B. Bernard Products and Productivity Stephen Redding Peter K. Schott 698 Nicholas Oulton Ex Post Versus Ex Ante Measures of the User Cost of Capital 697 Alan Manning You Can’t Always Get What You Want: the Impact of the Jobseeker’s Allowance 696 Andrew B. Bernard Factor Price Equality and the Economies of the Stephen Redding United States Peter K. Schott 695 Henry G. Overman Cities in the Developing World Anthony J. Venables 694 Carlo Rosa The Importance of the Wording of the ECB Giovanni Verga 693 Richard Dickens The Employment Effects of the October 2003 Mirko Draca Increase in the National Minimum Wage 692 Ralf Martin Computing the True Spread 691 Augustin de Coulon Immigrants at Retirement: Stay/Return or ‘Va-et- François-Charles Wolff Vient’? 690 Monika Merz Labor and the Market Value of the Firm Eran Yashiv 689 Pierre-Philippe Combes Agglomeration and the Adjustment of the Spatial Giles Duranton Economy Henry G. Overman 688 Stephen Redding The Costs of Remoteness: Evidence from German Daniel M. Sturm Division and Reunification
43	687 Vicente Cuñat How Does Product Market Competition Shape Maria Guadalupe Incentive Contracts? 686 Maria Guadalupe Product Market Competition, Returns to Skill and Wage Inequality 685 Jo Blanden New Survey Evidence on Recent Changes in UK Stephen Machin Union Recognition John Van Reenen 684 Giovanna Vallanti Capital Mobility and Unemployment Dynamics: Evidence from a Panel of OECD Countries 683 Gilles Duranton Rising Trade Costs? Agglomeration and Trade with Michael Storper Endogenous Transaction Costs 682 Carlo Rosa Is ECB Communication Effective? Giovanni Verga 681 Nicholas Oulton Productivity Growth and the Role of ICT in the Sylaja Srinivasan United Kingdom: An Industry View, 1970-2000 680 Stephen Machin Crime and Police Resources: the Street Crime Olivier Marie Initiative 679 Alan Manning The Part-Time Pay Penalty Barbara Petrongolo 678 Andrew Clark Job Security and Job Protection Fabien Postel-Vinay 677 Eran Yashiv Evaluating the Performance of the Search and Matching Model 676 Alex Bryson Catching a Wave: the Adoption of Voice and High Rafael Gomez Commitment Workplace Practices in Britain: 1984- Tobias Kretschmer 1998 675 Nick Bloom Identifying Technology Spillovers and Product Mark Schankerman Market Rivalry John Van Reenen The Centre for Economic Performance Publications Unit Tel 020 7955 7673 Fax 020 7955 7595 Email info@cep.lse.ac.uk Web site http://cep.lse.ac.uk
