pdf_page_index	text
19	19 Table 1: Summary Statistics All Designs Design 1 Mean SD Mean SD (1) (2) (3) (4) Reported Probability 0.233 0.290 0.214 0.287 Decision 0.322 0.467 0.277 0.448 Deviation from Ground Truth 0.223 0.281 0.218 0.290 Deviation from AI 0.191 0.169 0.201 0.171 Correct Decision 0.695 0.460 0.736 0.441 Active time 2.82 2.63 3.03 3.17 Observations 36, 280 13, 440 Radiologists 180 112 Note: This table presents summary statistics of the experimental data. Columns (1) and (2) present the mean and standard deviation for all designs while Columns (3) and (4) present the same for design 1 only. Decision is an indicator for whether treatment/follow-up is recommended, correct decision is an indicator for whether the decision matches the ground truth, deviation from ground truth is the absolute difference between the reported probability and the ground truth, deviation from AI is the absolute difference between the expert’s reported probability and the AI’s reported probability, active time is measured in minutes. In a comparison study with three radiologists, Irvin et al. (2019) show that the CheXpert model yields a better classifier than two out of three radiologists on five pathologies and all three on a subset of three pathologies. Our results may differ from that because we use a different pool of radiologists, a different sample of cases, and reads with contextual information (clinical history) to construct the ground truth. The latter two differences raise the bar for the AI because they reflect differences in the data-generating process. To benchmark the quality of AI predictions in our sample and the radiologists in our exper- iment, we compare our participant pool with the AI input using two performance measures. The first measure is derived from the receiver operating characteristic (ROC) curve, which measures the trade-off between the false positive and the true positive rate of a classifier as the cutoff for classifying a case as positive or negative is varied. It uses only ordinal informa- tion about the AI. A classifier that is not better than random has an AUROC value of 0.5 whereas a perfectly predictive classifier has a value of one. The second measure is the root mean squared error (RMSE), that utilizes cardinal information about the AI prediction. A
20	20 lower RMSE indicates higher performance.23 We pool the data for top-level pathologies with AI for each radiologist’s reports and for the AI’s prediction. Figure 1 shows significant heterogeneity in performance across radiologists as well as the scope for AI assistance to improve radiologist performance. The AUROC shows that the bottom tail of the distribution of radiologists performs worse than the AI, whereas the upper tail predicts close to perfectly. This heterogeneity aligns with findings from observational data based on only treatment decisions (see Chan et al., 2022). The AI is more predictive than approximately two-thirds of radiologists, whether compared using AUROC or RMSE. Thus, there is ample room for AI assistance to improve the performance of radiologists. In fact, a majority of radiologists would do better on average by simply following the AI prediction. We present pathology-specific comparison results in appendix C.2. Figure 1: Comparing AI performance to radiologists (a) RMSE Radiologists and AI (b) AUROC Radiologists and AI AI (Pct. 33) AI (Pct. 64) 8 8 6 6 Density Density 4 4 2 2 0 0 .2 .3 .4 .5 .6 .6 .7 .8 .9 1 RMSE AUROC Note: These histograms show distributions of two different accuracy measures of radiologist assessments alongside the AI’s accuracy. The left graph shows the distribution of the RMSE while the right shows the distribution of the average AUROC. Both distributions are shrunk to the grand mean using empircal Bayes. These measures are for each radiologist and include the top-level pathologies. The dotted line is the average measure of the AI algorithm for the corresponding distribution. Only the assessments where contextual history information is available for the radiologists but not the AI prediction are considered. Robustness by design and ground truth definition can be found in sections C.4.1 & C.4.2. We also compare the performances of our participants and the radiologist who originally diagnosed each patient case in appendix C.3.24 There is no discernible difference between 23 An important distinction between the two measures is that the AUROC is ordinal whereas RMSE is cardinal. 24 We classified the original free text radiology reports associated with each case as positive, negative, or uncertain for each pathology using the CheXbert algorithm described in Smit et al. (2020). To facilitate comparisons, we also discretized the probability assessments elicited during the experiment into these three categorized. Then, we compared the accuracy of the original reads against the radiologists participating in the experiment.
21	21 the two groups, which is consistent with the hypothesis that radiologists participating in the study were of similar skill and exerted similar effort as the radiologists completing the original reads. 4.2 How do Radiologists Respond to AI and Contextual Information? We now describe the effects of our information treatments estimated using the following specification: Yirt = γhi + γCH · dCH (t) + γAI · dAI (t) + γAI×CH · dCH (t) · dAI (t) + εirt , where Yrit is an outcome variable of interest for radiologist r diagnosing patient case-pathology i and treatment t, and γhi are pathology fixed effects since there are multiple pathologies hi for each case in this pooled analysis. Treatments t vary by whether or not clinical history is provided dCH (t) ∈ {0, 1} and whether or not AI information is provided dAI (t) ∈ {0, 1}. We report two-way clustered standard errors at the radiologist and patient-case level. The spec- ification omits radiologist-specific fixed effects because the treatments are balanced within radiologists. Cases are also balanced across treatments (see appendix C.1), which suggests that case randomization was successful. We will also compute conditional treatment effects   given ranges of the AI signal sAi that are grouped based on π ωi = 1| si . A
22	Table 2: Average treatment effects Deviation from AI Deviation from Ground Truth Effort Measures All Designs Design 1 All Designs Design 1 All Designs Design 1 Active Time Clicks Active Time Clicks Treatment (1) (2) (3) (4) (5) (6) (7) (8) AI × CH 0.001 −0.001 0.004 0.003 −0.86 0.22 0.04 0.32 (0.003) (0.006) (0.005) (0.012) (3.68) (0.82) (6.94) (1.63) AI −0.038 −0.036 0.002 0.002 6.75 1.34 6.26 1.53 (0.004) (0.006) (0.004) (0.008) (2.47) (0.56) (4.71) (1.05) CH −0.001 −0.004 −0.011 −0.015 7.37 0.16 6.53 0.09 (0.002) (0.004) (0.004) (0.008) (2.53) (0.55) (4.78) (1.08) Control Mean 0.211 0.221 0.227 0.224 157.57 44.25 161.56 40.71 (0.007) (0.008) (0.010) (0.011) (4.46) (1.21) (7.05) (1.53) Pathology FE Yes Yes Yes Yes - - - - Observations 36280 13440 36280 13440 14635 14635 6718 6718 Note: This table summarizes the average treatment effects (ATE) of different information environments on the absolute value of the difference between the radiologist probability and AI probability (column (1) and (2)); absolute value of the difference between the radiologist probability and the ground truth (columns (3) and (4)); and radiologists’ effort measured in terms of active time and clicks (columns (5), (6), (7) and (8)). We either pool across all designs (All Designs) or condition on only design 1. Results on effort measure excludes five patient-cases with unaccounted time measure, and observations from design 3 because of learning effects in this set-up. The results are for the two top-level pathologies, airspace opacity and cardiomediastinal abnormality. Standard errors are two-way clustered at the radiologist and patient-case level in parenthesis. Robustness by design can be found in section C.4.1. 22
23	23 The above analysis focuses on the effects on the marginal distributions of the outcome vari- ables Yirt for each pathology. Thus, the specification abstracts away from interactions between pathologies in the effects on information provision, for example due to potential dependence between the predictions and decisions. In section 5, we will present evidence showing that the best fitting model has radiologists updating their beliefs as-if they do not account for dependence between pathologies. The treatment effect analysis in the main text pools the three experimental designs and does not condition on the sequence in which subjects encounter information treatments. Appendix C.4.5 shows that our results are robust to including controls for order effects. The estimates from all three designs are similar to each other. They are also statistically indistinguishable from those that use only an across participant comparison from the first treatment encountered in design 1 (appendix C.4.3). 4.2.1 Do Radiologists Utilize AI Predictions? We begin by testing whether radiologists respond to the information that the AI pro- vides. The left panel in table 2 shows how the different information environments affect the disagreement of the radiologists’ report with the AI’s assessment, which is defined   as Yirt = pr (ωi = 1| sirt ) − π ωi = 1| sA i . The term pr (ωi = 1| sirt ) is elicited whereas   π ωi = 1| sA i is the AI’s predicted probability that ωi = 1. When t indicates that AI as-   sistance is provided, then sirt = sE A ir , si , and when t indicates that AI assistance is not provided, then sirt = sE E ir . The signal s also depends on whether contextual information is provided. The results show that radiologists utilize AI assistance: their predictions are closer to the AI predictions when provided with assistance. To see this, observe that the control means for the deviation from the AI are approximately 0.21 for both when we pool designs and for design 1 only. Treatments where AI is provided reduce this baseline average deviation by 18% (all designs) and 16% (design 1). (p < 0.01). 4.2.2 Treatment Effects on Diagnostic Performance We next ask whether the information treatments affect radiologists’ diagnostic performance. As a measure, we consider the absolute deviation of the radiologist’s probability report from the binary ground truth, Yirt = |pr (ωi = 1| sirt ) − ωi | where lower values implies better per- formance. Appendix C.4.2 contains results that use a continuous ground truth, which are
24	24 qualitatively similar. The middle panel of table 2 shows the average treatment effects on performance. Our results indicate that while access to contextual information improves performance on average, AI assistance does not. We find that access to clinical history reduces the deviation from the ground truth by 4.8% (p < 0.05) of the control mean if we pool designs and by 6.7% in design 1 (p < 0.05). In contrast, the effects for AI are close to zero and not statistically significant. In light of the findings in the previous two sections — that the AI is more accurate than most radiologists and that radiologists move their assessments toward the AI—it is puzzling that the AI information does not improve accuracy. This contradiction occurs because the average treatment effects mask significant hetero- geneity in treatment effects. Our within-participant designs–designs 2 and 3–allow us to estimate conditional treatment effects given radiologists’ predictions without AI assistance. Specifically, we partition cases based on the expert’s signal into five equally spaced bins of   πr ωi = 1|sE ir . Figure 2 shows the conditional treatment effects of providing AI assistance on diagnostic performance. Panel (a) shows the deviation from the ground truth and panel (b) shows the probability of incorrect decision. We find that providing AI assistance in cases when the radiologist is uncertain improves performance on both metrics, whereas AI assis- tance is harmful when the radiologist is close to certain that the pathology is not present for a given case. Given an average reported probability of 25% or less, the vast majority of cases fall in the first bin yielding a small average treatment effect that masks important heterogeneity. The result that AI assistance can decrease performance rejects a model in which radiologists are Bayesians with correct beliefs.
25	25 Figure 2: Conditional treatment effect given radiologist prediction (a) Deviation from Ground Truth (b) Incorrect Decision ATE of AI on deviation from ground truth .05 .1 ATE of AI on incorrect decision .05 0 0 -.05 -.05 -.1 -.1 -.15 -.15 [0,0.2) [0.2,0.4) [0.4,0.6) [0.6,0.8) [0.8,1] [0,0.2) [0.2,0.4) [0.4,0.6) [0.6,0.8) [0.8,1] Radiologist probability bins without AI Radiologist probability bins without AI Note: Panel (a) shows the conditional average treatment effect of providing AI information on the absolute value of difference between the radiologist probability and the ground truth. Panel (b) shows analogous treatment effects on incorrect diagnosis, where a correct diagnosis is defined as the treatment recommendation matching the ground truth. Both these treatment effects are conditional on the ranges of the expert’s prediction constructed using the no AI assistance. Standard errors are two-way clustered at the radiologist and patient-case level. The error bars depict 95% confidence intervals. Robustness to experimental design is in appendix C.4.1. While AI assistance can help uncertain experts, we find that providing uncertain AI predic- tions reduces performance. As with the analysis of conditional treatment effects given expert predictions, we estimate conditional treatment effects given AI predictions by partitioning   cases into five bins based on π ωi = 1|sA i . Figure 3 presents the estimates, pooling data from all three experimental designs. When the AI provides a confident prediction (e.g. either close to zero or close to one) performance is significantly improved. We see that in the lowest bins of AI signals, the deviation from the ground truth is reduced. In the second highest bin we also see a marked, though not statistically signficant, improvement in performance. However, in the middle range of signals, where the confidence of the AI is low, radiologists’ diagnostic performance and probability of making a correct decision is lower when AI infor- mation is provided. This result reinforces the conclusion that radiologists err when updating their beliefs.
26	26 Figure 3: Conditional treatment effect given AI prediction (a) Deviation from Ground Truth (b) Incorrect Decision .15 ATE on deviation from ground truth .1 ATE on incorrect decision .1 .05 .05 0 0 -.05 -.05 [0,0.2) [0.2,0.4) [0.4,0.6) [0.6,0.8) [0.8,1] [0,0.2) [0.2,0.4) [0.4,0.6) [0.6,0.8) [0.8,1] AI prediction bins AI prediction bins Note: Panel (a) shows the conditional average treatment effect of providing AI information on the absolute value of difference between the radiologist probability and the ground truth. Panel (b) shows analogous treatment effects on incorrect diagnosis, where a correct diagnosis is defined as the treatment recommendation matching the ground truth. Both these treatment effects are conditional on the ranges of AI prediction. Standard errors are two-way clustered at the radiologist and patient-case level. The error bars depict 95% confidence intervals. Robustness to experimental design is in appendix C.4.1 and C.4.2. 4.2.3 Treatment Effects on Time Per Case and Proxies of Effort Finally, we turn our attention to the effects of AI assistance on time taken and the number of unique interaction (clicks) as a proxy for effort. One hypothesis is that AI assistance could economize on costly human effort without sacrificing overall performance by enabling quicker assessments. At the polar opposite, it is possible that humans take more time because they are provided with more information to process. Which of these effects dominate determines the effect on labor costs when humans use AI assistance, and therefore the optimality of delegating cases versus a collaborative setup. Our results indicate that radiologists are slower when provided with AI assistance. The last panel of table 2 shows the treatment effects on time spent per case and clicks. These outcomes are measured at the case level. In the X-Ray Only treatment, radiologists spend about 2.6 minutes per case. Both AI and CH increase the time spend per case by a statistically significant amount of approximately 4%. The interaction effct γAI×CH is not significant for either of the two outcome variables. These effects suggest that decisions where both radiologists and the AI are involved come at a non trivial increase in time spent per case. This result further undercuts the potential benefits in performance from including humans assisted with AI predictions “in the loop.”
27	27 4.3 Discussion We find that AI assistance does not improve the performance of our participants on average, even though the AI predictions are more accurate than the majority of radiologists, and that radiologists respond to this assistance. However, the average treatment effects mask important heterogeneity – AI assistance improves performance for a large set of cases, but also decreases performance in many instances. These results point to biases in the use of AI predictions which we will further investigate in section 5. We also find that humans have access to valuable contextual information, suggesting that full automation has its drawbacks. But, the biases above – especially in conjunction with our finding that radiologists take longer when given AI assistance – undercut this potential information advantage in a setup that involves AI assistance. Thus, the problem of how best to deploy AI assistance may be non-trivial and the optimal solution may involve selective automation and/or AI assistance. Section 6 analyzes this problem. Appendix C.4 shows that the results are qualitatively robust to a variety of alternative analyses. The results are similar when we split the analysis by experimental design and when we only focus on the initial across-comparison (using design 1 and 2), although the latter leads to estimates that are imprecise. Alternative ground-truth measures – including a leave-one- out ground truth based on the assessments of our experimental participants and a continuous ground truth, which simply averages the assessments of the ground-truth labelers–also yield similar conclusions. The qualitative patterns of the treatment effects are unchanged if we calibrate each radiologists’ assessments to the ground-truth before conducting the analysis. Finally, incentives for accuracy, which are cross-randomized in designs 1 and 3, do not have significant effects either. 5 Automation/Own-Information Bias/Neglect An upshot of the results in section 4 is that our participants deviate from the baseline of a Bayesian with correct beliefs about the joint distribution of their own information and the AI signal. In this section, we model and estimate systematic deviations from this benchmark – which we will refer to as Bayesian25 for short – and determine the implications of these deviations on utilizing human expertise and AI predictions. 25 The omission of the qualifier “with correct beliefs” slightly abuses terminology because a possible expla- nation of the deviations we have documented is that our participants are Bayesians but update their beliefs using an incorrect model for the joint distribution of sA , sE and ω. We will entertain this possibility below.
28	28 5.1 A Model of Deviations from Bayesian Updating The framework in section 2 shows that a key question is whether the odds-ratios     pr ωi = 1|sA E i , sir πr ωi = 1|sA E i , sir and pr (ωi = 0|sA E i , sir ) πr (ωi = 0|sA E i , sir ) differ from each other. Recall that Bayes’ rule implies that       πr ωi = 1|sA E i , sir πr s A E i |ωi = 1, sir πr ωi = 1|sE ir ln = ln + ln . (4) πr (ωi = 0|sA E i , sir ) πr (sA E i |ωi = 0, sir ) πr (ωi = 0|sE ir ) We now consider a set of models of belief updating to describe systematic deviations from this benchmark. In our model, the human correctly interprets their own signal when AI assistance is not available but errs when both sA E i and sir are observed. As we will show below, AI assistance nonetheless unambigiously improves performance for a subset of parameters within this family. The first class of biases that we consider, arises when the two terms on the right-hand side of equation (4) are incorrectly weighted. Following Grether (1980; 1992), we parametrize this type of error using the following parsimonious functional form:       pr ωi = 1|sA E i , sir πr s A E i |ωi = 1, sir πr ωi = 1|sE ir log = br log + dr log , (5) pr (ωi = 0|sA E i , sir ) πr (sA E i |ωi = 0, sir ) πr (ωi = 0|sE ir ) where br , dr ≥ 0. The Bayesian (with correct beliefs) is a special case with br = dr = 1. While this linear form is restrictive, it has been useful for documenting several empirical regularities showing deviations from Bayesian updating like base-rate neglect and under inference (see Benjamin, 2019, for a review). We will say that the human exhibits automation bias if br > dr , and automation neglect if br < dr . As a motivation for this nomenclature, observe that when br > dr , the human over-weights the AI signal relative to their own. In the specific case when dr = 1, the agent overshoots when updating the posterior odds relative to a Bayesian. Analogously, if br < dr , then the human under-weights the AI signal relative to their own. We say that the human exhibits own-information neglect if dr < 1 and own-information bias if dr > 1, where the cutoff value of one is based on the Bayesian benchmark. Own-information biases are similar to base-rate biases, but apply to beliefs given the expert’s signals instead of unconditional population rates (see Griffin and Tversky, 1992; Kahneman and Tversky, 1973). A second class of deviations we consider will allow for models in which decision-makers do
29	29 not correctly account for the dependence between sA E i and sir , which we call signal dependence neglect. For example, if humans act as-if sA E i and sir are independent conditional on ωi even if they are not, then their posterior beliefs can be written as       pr ωi = 1|sA E i , sir πr s A i |ωi = 1 πr ωi = 1|sE ir log = br log + dr log , (6) pr (ωi = 0|sA E i , sir ) πr (sA i |ωi = 0) πr (ωi = 0|sE ir ) where br and dr are allowed to differ from 1 as above. In the case when the signals are jointly multivariate normal and br = dr = 1, signal dependence neglect yields correlation neglect as defined in (Enke and Zimmermann, 2019).26 More generally, we will consider models that vary the conditioning set in the first term on the right-hand side and the dimension of sA i in the first term on the right-hand side. The specific examples are motivated and discussed further in section 5.3 below. We intend the functional form above as descriptions of humans’ updating rules and will remain agnostic about underlying mechanisms and micro-foundations. In particular, we remain silent on whether our participants are Bayesians that are utilizing the incorrect joint   distribution of ωi , sA i , sE ir when updating their beliefs or if they are non-Bayesians. The former type of model, known as a quasi-Bayesian model,27 can generate automation bias or neglect as well as correlation biases.28 An implicit assumption in our model, and likely other micro-foundations for the functional forms above as well, is that the signal acquired by the human is invariant to the provision of AI assistance. Whether additional training, or experience with the AI can correct deviations from the benchmark model is therefore something that we leave for future work. Nonetheless, the models above will prove useful for our purposes. From a theoretical per- spective, they will help outline the types of deviations that potentially decrease decision quality. From an empirical perspective, they help understand the drivers of the treatment effects documented earlier and turn out to be a good approximation to the data from the experiment.  26 If sA E A E i and sir are unidimensional with si , sir ∼ N (0, Σr ), then the covariance  matrix Σr is a sufficient A E statistic for the posterior probability that ωi = 1 given the signals if ωi = 1 s i + s ir ≥ εi and εi is independent of sA i , sE ir . 27 See Rabin (2013) for a definition and Barberis et al. (1998); Rabin (2002); Rabin and Vayanos (2010) for examples. E b     28 To see this, assume that pr sA E A i |ωi , sir = π si |ωi , sir and pr sE E ir , ωi = πr si , ωi to generate the functional form in equation (5) for any br as long as dr = 1. The derivation of equation (6) is similar. In contrast to automation bias/neglect and correlation biases, own-information   bias/neglect cannot be derived in a quasi-Bayesian model because we assume that pr ωi |sE E ir = πr ωi |sir .
30	30 Figure 4: Comparing decisions with and without AI assistance – Bayesian with correct beliefs A |ω=1,s ) E log π(s π(sA |ω=0,sE ) a∗No AI ̸= a∗Bayesian a∗Bayesian = 1 a∗No AI = 0 a∗Bayesian = 1 a∗No AI = 1 log(crel ) E log π(ω=1|s ) π(ω=0|sE ) a∗Bayesian = 0 a∗No AI = 0 a∗Bayesian = 0 No AI B ay a∗No AI = 1 es ia n Note: The figure shows the decision criterion of a Bayesian with and without AI assistance and where their decisions agree and disagree. Shaded regions show the regions in which AI improves or worsens decision making. 5.2 Implications for Human-AI Collaboration We now show that the types of deviations described above have implications for when AI assistance unambiguously improves human performance. The results will also illustrate the utility of the simple functional forms in equations (5) and (6). This subsection drops the i and r indices for simplicity of notation. It is useful to start by considering the decisions with and without AI assistance for a Bayesian decision maker. Figure 4 illustrates the realizations of sA for which the optimal decision with AI assistance differs from the the decision without AI assistance for a fixed crel . The horizontal π (ω=1|sE ) π (sA |ω=1,sE ) and vertical axes respectively represent log π(ω=0|sE ) and log π(sA |ω=0,sE ) . As shown by the π (ω=1|sE ) vertical dashed line, the decision-maker would take the action 1 if and only if log π(ω=0|sE ) exceeds log crel . The solid line represents the analogous boundary for a Bayesian who has access to AI assistance. Observe that the decisions a Bayesian makes as a function of the signals sA and sE cannot be improved without additional information. Thus, a Bayesian with correct beliefs and access to both signals improves upon the no AI action in the vertically shaded region. Now consider humans that may deviate from this benchmark model. A human who takes   a given action without AI assistance a∗No AI = a∗ sE ; pr , but a different action with AI   assistance (so that a∗No AI ̸= a∗AI ) makes a worse decision if a∗AI = a∗ sA , sE ; pr disagrees with
31	31   the Bayesian’s decision a∗Bayesian = a∗ sA , sE ; πr with AI assistance. This follows because, in the binary action setup, only one of the decisions can agree with the Bayesian decision. In   all other cases, the human’s decision is weakly improved for the signal realization sA , sE . In other words, a human whose decision changes upon receiving the AI signal sA is better off with AI assistance only if the change agrees with the Bayesian decision. The human is unambiguously better off if this property holds for all signals. Our first result states that a human who deviates from the benchmark model because they only exhibits automation neglect is unambiguously better off with AI assistance. Proposition 1. Suppose that the human’s posterior is described by equation (5). (i) If the human only exhibits automation neglect (b < 1, d = 1), then for all pairs of signal   realizations sA , sE , and any crel , the human attains weakly higher expected payoff V (s) with AI assistance. π (sA |ω=1,sE ) (ii) In all other cases (b > 1 or d ̸= 1), for any crel , there exist log-likelihood ratios log π(sA |ω=0,sE ) π (ω=1|sE ) and log π(ω=0|sE ) such that the human attains lower expected payoff V (s) with AI assistance. See appendix A for the proof. Figure 5a illustrates the case without own-information bias or neglect by setting d = 1 but allows for either automation bias or neglect by setting b ̸= 1. The two dashed lines represent cutoffs analogous to those in figure 4 for humans with automation bias and automation neglect. Although a human that only exhibits automation neglect under-responds to the AI information, their beliefs move towards a Bayesian decision-makers but does not overshoot it. Whenever her decision changes, it agrees with the Bayesian’s. In contrast, if the human exhibits automation bias, they errs for moderately informative AI signals with intermediate π (sA |ω=1,sE ) values of log π(sA |ω=0,sE ) because they over-reacts. At high enough values of this log-likelihood ratio, both the Bayesian and the human exhibiting automation bias would take the same action. In the case when there is either own-information bias or neglect (d ̸= 1), it is always possible for the payoff with AI to be lower than the payoff without AI assistance. In our model, this occurs because providing the AI signal generates a bias in how the expert uses their own information. Figure 5b illustrates the result (for d > 1 and b < 1). Relative to the analogous line in figure 5a, the intercept of the dashed line is not equal to log crel . The vertically striped triangle depicts combinations of the log-likelihood ratios above in which the biased expert achieves a higher payoff without AI. In these cases, the expert takes the correct action without AI assistance but incorrectly uses their own information with AI assistance, resulting in an
32	32 Figure 5: Comparison with Bayesian decisions (a) Automation bias/neglect (b) Own-information bias/neglect A E A |ω=1,sE ) log π(s |ω=1,s ) π(s |ω=0,sE ) log π(s π(sA |ω=0,sE ) No AI > AI A AI > AI No AI > Automation Bias Automation Bias > No AI Automation Neglect > No AI log(crel ) log(crel ) Au E) π(ω=1|sE ) tom ati log π(ω=1|s π(ω=0|sE ) log π(ω=0|s E) on Au B ias : b to > ma 1, d = tio 1 AI nN :b egl B < ay ect es 1, d B No AI ay ia : b n es > ia < n 1 1, d No AI = 1 Note: This figure shows the where the decisions of an expert as a function of the signals disagree with the Bayesian in cases with and without AI assistance. Panel (a) shows automation bias and neglect (absent own-information bias and neglect). Panel (b) shows a decision maker who exhibits both automation neglect and own-information bias. error. Hence, in the presence of own-information bias or neglect, AI assistance can result in worse decision for some signals. We next consider a decision-maker with a different type of bias, namely, one in which the decision-maker exhibits signal dependence neglect. Perhaps not surprisingly, our next result shows that this type of bias on its own can result in worse decisions with AI assistance: Proposition 2. Suppose that the human exhibits signal dependence neglect so that the pos- terior belief is described by equation (6). For any value of b > 0, d > 0, and crel > 0, the π (sA |ω=1,sE ) π (sA |ω=1) there exist log-likelihood ratios log π(sA |ω=0,sE ) and log π(sA |ω=0) such that the human attains lower expected payoff V (s) with AI assistance. Compared to the models of only automation/own-information bias/neglect, signal depen- dence neglect adds another dimension of potential mistakes to those illustrated in the figures above. The result bears resemblance to those in Enke and Zimmermann (2019), which showed that in a multivariate normal model with positively correlated signals, correlation neglect re- sults in over-reaction to signals and verified this hypothesis in lab experiments. Proposition 2 differs in that it allows for general signal distributions and for signal dependence neglect to co-exist with automation and own-information bias/neglect. This extension is essential for a naturalistic environment like ours because the experimenter does not have full control over
33	33 the signal structure. The general signal structure makes it difficult to characterize mistakes in terms of over or under-updating, unlike in the case of a multivariate normal model. Even when b = d = 1 so that automation or own-information bias/neglect are not relevant, an examination of equations (4) and (5) reveals that whether or not a decision-maker exhibits π (sA |ω=1,sE ) π (sA |ω=1) under- or over-updating depends on the difference between log π(sA |ω=0,sE ) and log π(sA |ω=0) . The propositions above have important implications for the design of human-AI collaboration, which we consider in section 6. Specifically, we study an AI designer who only has access to the AI signal sA and must decide on one of the three modes of delegation – utilize only the AI prediction, delegate the case to the human, or provide AI assistance to a human expert. The results show that other than in the case when automation neglect is the only relevant   bias, the designer must learn the types of biases as well as the distribution of π sA , sE |ω to determine which delegation modality yields the best decision. 5.3 Estimating Deviations from Bayesian Updating We now turn to an empirical implementation of the model above. The analysis in this section will be based on designs 2 and 3 because they allow us to observe the same participant make decisions under all information-conditions on a given case. Start by considering an empirical analog to equation (5):       pr ωi = 1|sA E ir , sir π r sA E ir |ωi = 1, sir πr ωi = 1|sE ir log = a + b · log + d · log + εir , (7) pr (ωi = 0|sA E ir , sir ) πr (sA E ir |ωi = 0, sir ) πr (ωi = 0|sE ir ) where we have omitted heterogeneity across radiologists in br and dr . Appendix C.5.6 dis- cusses radiologist heterogeneity in our estimates. Two of the terms in this equation are directly elicited in the experiment: the probability in the second term on the right-hand side, πr (ωi = 1|sEir ), is equal to the radiologists’ assessment in the treatment arm where the subjects read cases without AI assistance and the term pr (ω = 1|sA E ir , sir ) in the dependent variable is πr (sA |ωi =1,sEir ) the assessment in the treatment arm with AI. The “update term,” given by log π sir r ( ir |ωi =0,sir ) A E will be estimated and substituted into the equation above. There are three challenges in estimating the update term. The first challenge is that it is a ratio of conditional densities. We address this issue by rewriting it using Bayes’ rule as
34	34 follows:       πr s A E ir |ωi = 1, sir πr ωi = 1|sA E ir , sir πr ωi = 1|sE ir log = log − log . πr (sA E ir |ωi = 0, sir ) πr (ωi = 0|sA E ir , sir ) πr (ωi = 0|sE ir ) If sE ir can be constructed or controlled for, then we can estimate the first term on the right- hand side using data on ωi and sA ir via a binary response model. This estimation is possible because the signal from the AI that the humans receive is isomorphic to the vector of predicted probabilities for the various diseases observed. The second term in this equation has been elicited.   This brings us to the second challenge – constructing sE A E ir when estimating πr ωi = 1|sir , sir because we do not observe it directly. Let ci be the patient case associated with case- pathology i and I (ci ) be the set of case-pathologies associated with case ci . If sE ir is unidimen-     E E E sional and πr ωi | sir is monotonic in sir , then πr ωi | sir is a valid control variable. How- ever, we want to allow for the possibility that the radiologist evaluates a case holistically and    uses signals across pathologies. Under the assumption that sA E E i ⊥ sir ωi , πr ωi′ | si′ r ′ , i ∈I(c  i )   E the vector of probabilities for all pathologies reported by r for case i, denoted πr ωi′ | si′ r ′ , i ∈I(ci ) is a valid control variable. In this multi-dimensional case, a sufficient condition is that sE ir is    E invertible in πr ωi′ | si′ r ′ . Our empirical specifications will therefore employ multi- i ∈I(ci ) variate proxy controls for sE ir using elicited probability assessments for multiple pathologies. To allow for flexible interactions between sA E i and sir while avoiding over-fitting, we estimate   πr ωi = 1|sA E ir , sir using a pathology-specific random forest that predicts ωi using the vector of predicted probabilities for all pathologies for case ci reported by radiologist r without AI assistance, the vector of predicted probabilities for case ci the AI algorithm produces, and summaries of the patient clinical history when made available to the radiologist, and participant-specific fixed-effects. The hyper-parameters of the random forest are chosen by grouped k-fold cross-validation, where we ensure that each patient case appears in only one fold to avoid overfitting to the patient case. Further details of the training procedure are described in appendix C.5.2. The third challenge is the potential for measurement error, particularly in the form that radiologists’ signal sE ir when elicited without AI might differ from their signal when given AI assistance. Classical measurement error arising from this source would lead to attenuation bias in the coefficient estimates. To address this issue, we will construct instruments sE ir using the reported probabilities of the other radiologists in our experiment. With these solutions in hand, we would like to assess whether humans exhibit signal depen-
